Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
8743,8743,8612,2020-08-19 11:38:27,,great app to learn programming speciall if you dont know anything about what is programming this apps is for you!!,5,,NOKIBUL RAHAT,,POSITIVE,947a9cae-3b1c-47c8-84f6-650ed35dd9c5,https://play-lh.googleusercontent.com/a/AGNmyxaPDpiazHKIG0glLTd-eciVg_boYfg_VAZ1MW6N=mo,0.0,1.4.31,"Thanks a ton, NOKIBUL! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-08-23 01:20:31,great app learn programming speciall dont know anything programming apps,boosters,special
8751,8751,8620,2020-08-19 03:53:06,,"Someone opens up a bakery, which is going to sell cookies and cupcakes. When you enter the store they give you a free sample of each item. You love it! But you tell them... I don't like your store because now you want me to pay for items, I want it all free. --Does that make sense? Stop telling app designers to make everything free! This is their product, their livelihood. Buy into it, help them grow so they can develope more and bring in updates. NOT EVERYTHING IS FREE!",5,,Bailey McDonald,,NEGATIVE,1f4ddcd8-06e5-4a4c-8447-787455c227dc,https://play-lh.googleusercontent.com/a-/ACB-R5S4MtdZyTObTqljlJ8khGQKbQweG0Il2XsECAmi,0.0,1.4.31,"Thanks a ton, Bailey! 😊 We're really glad you liked our app and understood our issues. Please keep exploring Programming Hero and keep supporting us… This month, we brought a brand new app development course. Now we're working on bringing advanced Web Development course contents. So, please stay tuned… Love from Team Programming Hero! ❤",2020-08-19 09:46:14,someone opens bakery going sell cookies cupcakes enter store give free sample item love tell dont like store want pay items want free make sense stop telling app designers make everything free product livelihood buy help grow develope bring updates everything free,torture breaks,live
9076,9076,8945,2020-07-31 09:49:36,,I am an accountant in profession for RDD. I have always wanted to learn py from the basics. This application helped me a lot to make me understand the fundamentals. Since it's in beta there ar few bugs like the burger game where you don't see anything on the screen. Thank you devs,5,,Sonam Zigdel,,POSITIVE,fbc70291-f57f-4bd3-9bfa-b4525825f5ca,https://play-lh.googleusercontent.com/a-/ACB-R5Qrr3vCFiKjvIN6onQsQTrSp8mj9og74RIuBVF9GQ,4.0,1.4.31,"We have fixed the burger game blank screen issue. Please update your app from playstore and try again. Please let us know if you are still facing this issue.
Grandma beat us yesterday...nobody loves us. 😢Please show us your love by giving 5-stars.
Stay safe, and happy coding!
Love from Team Programming Hero. ❤️",2021-06-10 03:06:05,accountant profession rdd always wanted learn py basics application helped lot make understand fundamentals since beta ar bugs like burger game dont see anything screen thank devs,status quo sloth,account
9146,9146,9015,2020-07-28 15:16:49,,Great app for any kind of person who has interest to learn Programming 😍😍😍. Thank you for your efforts to create it. It's really great👍,5,,Venkatesh Mogili,,POSITIVE,d62ea089-3626-45ff-8208-382496c31f16,https://play-lh.googleusercontent.com/a-/ACB-R5Q516AR8O8przE83GkbIaAGLYpCWigPfsvLrydbIj0,0.0,1.4.31,"Thanks a lot, Venkatesh! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-07-29 12:15:06,great app kind person interest learn programming thank efforts create really great,status quo sloth,person
9277,9277,9146,2020-07-22 16:51:46,,Amazing app especially for beginners.,5,,Safdar Iqbal,,POSITIVE,6cbe0359-c5cb-4d36-b211-7c8f2e959bf6,https://play-lh.googleusercontent.com/a-/ACB-R5T10g4mPbxQCFZx0KrBAHFZG-4ZjJP6Le-wfII9,0.0,1.4.28,"Thanks a ton, Safdar Iqbal! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-07-23 01:45:28,amazing app especially beginners,boosters,special
9311,9311,9180,2020-07-21 18:44:37,,"Simple, easy to use, free and helping lives. Thumbs up to the makers of this app",5,,Olanrewaju Dayo,,POSITIVE,de73aec7-0038-46e7-a053-250e41bed7d9,https://play-lh.googleusercontent.com/a/AGNmyxbJ0cP98WpsvqQRL5iKVJqfPz0STEYsQo06J7iZ=mo,1.0,1.4.31,"Thanks a lot, Olanrewaju! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-07-24 00:52:58,simple easy use free helping lives thumbs makers app,torture breaks,live
9364,9364,9233,2020-07-19 15:06:12,,"I like very much the way it is designed, the challenges it brings, everything. I am just starting to learn programming and so far the explanations have been clear. I must explore it more to see if I have a critict to improve it. I would like to see more practical exercises. Thanks a lot for your great job.",5,,Andres Hoyos Rivera,,POSITIVE,b77d6cc7-1fd0-4048-87af-1a48fd140d37,https://play-lh.googleusercontent.com/a-/ACB-R5Q88ti7i0ZeYA5ZHURoQOmm2Kc02Bzp40IziPFs,1.0,1.4.28,"Thanks a ton, Andres! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-21 16:35:34,like much way designed challenges brings everything starting learn programming far explanations clear must explore see critict improve would like see practical exercises thanks lot great job,challenges,challeng
9434,9434,9303,2020-07-15 14:06:27,,I love this app. Most especially its language it is so so simple & understandable. My hands are up,5,,atiku chuks,,POSITIVE,f411687e-75e6-47af-a442-f17976b27e1f,https://play-lh.googleusercontent.com/a-/ACB-R5QNxsbIra-xNJ0Ru3JsBWw9Hx6_-7ImzeV2HW02,0.0,1.4.28,"Thanks a billion, Atiku! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-24 16:57:12,love app especially language simple understandable hands,boosters,special
9536,9536,9405,2020-07-10 19:27:46,,Simple concepts described in layperson terms and regular fun quizzes so far... Lots of content to choose from. i LOVE this!!!,5,,Cassie Terwilleger,,POSITIVE,a836b55c-e23e-471f-a024-d38217d55f21,https://play-lh.googleusercontent.com/a/AGNmyxb5S0I7HQ41RByiVVcJ4T9FXVT5OxOwdwNMohwL=mo,0.0,1.4.28,,,simple concepts described layperson terms regular fun quizzes far lots content choose love,status quo sloth,person
9691,9691,9560,2020-07-03 06:46:22,,Update? For July? Can you please write or message my Gmail account when the next updates will come?,1,,Richard Okafor,,NEGATIVE,f77116e9-c69d-456c-9e04-6a90a22e1927,https://play-lh.googleusercontent.com/a/AGNmyxbZEkLpdyGLI0ESjnU3mWPmWtgC75wu4Zi1nbSc=mo,0.0,,"Richard, our latest version is out. Please update it from the Play Store. 

Thank you very much for your patience and support.

Lots of love from Team Programming Hero. ❤️",2020-07-24 16:46:54,update july please write message gmail account next updates come,status quo sloth,account
9697,9697,9566,2020-07-03 02:28:44,,It's a good app for learning programming languages especially for beginners..,5,,Atharva Chitale,,POSITIVE,37e0e943-e035-4b48-aa3d-66fdd0d48b45,https://play-lh.googleusercontent.com/a-/ACB-R5TLhB8H6Qc_-ICuPmOMnNPCDCENZ2e4z79qMxxhAm4,0.0,1.4.28,"Thanks a ton, Atharva! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-06 13:03:52,good app learning programming languages especially beginners,boosters,special
9727,9727,9596,2020-07-02 01:10:24,,I love this app as it embraces the learning in a reasonable challenge,5,,thehydra A,,POSITIVE,2fb8ff26-3736-446c-8b11-969d0c759a96,https://play-lh.googleusercontent.com/a-/ACB-R5R41CCetwzXslIX5DEK3HH-cdo-DWcGHOjWagHnng,0.0,1.4.28,,,love app embraces learning reasonable challenge,challenges,challeng
9834,9834,9703,2020-06-27 06:34:08,,"The app is amazing if you want to learn to code. So far, no ads, and I have a free account. I would reccomend this to anyone who wants to learn to code. Don't use Mimo: I tried it out. The next day, I lost all my progress and all but the first lesson required premium.",5,,Arch 2.0,,NEGATIVE,ab556f7b-44df-4f80-bf7d-6cf611d12b66,https://play-lh.googleusercontent.com/a-/ACB-R5RYtAn0wiYrMGnbIOcTR1Tr30cs6Pe2Ys_migXr,0.0,1.4.28,"Thanks a ton, Olds! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-30 06:39:23,app amazing want learn code far ads free account would reccomend anyone wants learn code dont use mimo tried next day lost progress first lesson required premium,status quo sloth,account
10011,10011,9880,2020-06-18 08:45:05,,This is a awesome application for learning python. Actually I'm a bangladeshi. I want to learn programming then suddenly I listened this application and I downloaded this application. Now I'm practice programming specially python programming. If this application update anytime I will download and practice more and more. Thank you Jhankar Mahabub bai.,5,,md Ruhul Amin,,POSITIVE,15662f1b-f101-49e9-87f2-a18a62b309b8,https://play-lh.googleusercontent.com/a-/ACB-R5S88aIH6mLtun9woWvVQjWJpcX-UOhk-oynd-sz,0.0,,"Thanks a trillion, Rahul! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-19 06:19:32,awesome application learning python actually im bangladeshi want learn programming suddenly listened application downloaded application im practice programming specially python programming application update anytime download practice thank jhankar mahabub bai,boosters,special
10060,10060,9929,2020-06-16 02:46:34,,The content is really Interactive and interesting. I am sure that kids will love it. Cheers to the development team.,5,,Karthick Prasanna M J G (Karthick),,POSITIVE,2d4abd21-4235-4d12-99a7-7076a326c5ac,https://play-lh.googleusercontent.com/a-/ACB-R5TYHtQ7XxjP1pnjv8t7mltwxC6eQURyt_eB0OGngw,0.0,1.4.28,"Thanks a ton, Karthick! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-17 08:17:31,content really interactive interesting sure kids love cheers development team,voting,content r
10087,10087,9956,2020-06-14 15:23:02,,"Wow, i can't say , but for beginners it will be hard, especially when making a website, when you are writing some things in the body of the website, when i press the play button it shows what i have written in the body.Whyyyyyyyy???????🧐🧐🧐🧐🧐🧐🧐",1,,Kemi Alamutu,,NEGATIVE,9d65104b-0747-44ef-94ea-dfd6aeb89b81,https://play-lh.googleusercontent.com/a/AGNmyxasmmk0Uej4bB3sdoC52vmZ9dZnQG5fLwJHXmGv=mo,3.0,1.4.28,"Kemi, we're extremely sorry that you had a bad experience with the app. 😢 We always welcome improvement and suggestion ideas. Please share those our way at support@programming-hero.com We'll work harder to meet you expectations. Really appreciate your support. Love from Team Programming Hero. ❤️",2020-06-23 08:30:57,wow cant say beginners hard especially making website writing things body website press play button shows written bodywhyyyyyyyy,boosters,special
10137,10137,10006,2020-06-12 08:59:43,,very good app. please give customer support contact number so that customer can resolve his queries before getting subscription..,5,,Shilpa Jain,,POSITIVE,0c9cc0ad-7a2a-4924-9b7b-db755d8867ce,https://play-lh.googleusercontent.com/a/AGNmyxb33GX1iAYivnnH0bhpEQyIQpCGtHnlnglfBvXJ=mo,0.0,1.4.28,"Thanks a lot, Discount Hunt! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-12 08:54:19,good app please give customer support contact number customer resolve queries getting subscription,status quo sloth,custom
10153,10153,10022,2020-06-11 18:19:51,,"The app's a great way to learn. Love the very explicit nature of it. I love especially the problem solving part. My only problem is that I don't seem to have access to the code playground and I don't know why. But in all, it's great :-)",5,,Fontebo Acha,,POSITIVE,6fb5b09c-00fd-46c1-bec7-9e2f7531e971,https://play-lh.googleusercontent.com/a-/ACB-R5Rbf4e1yzleN4M3dcil_SRt_08O9Ja_D6HBZSA0,0.0,1.4.28,,,apps great way learn love explicit nature love especially problem solving part problem dont seem access code playground dont know great,boosters,special
10159,10159,10028,2020-06-11 11:51:02,,"Its excellent, im having a lot of fun and great levels and challenges",5,,The_demon who_kills,,POSITIVE,f40fe220-32f7-495b-8ff1-765bbefb49bc,https://play-lh.googleusercontent.com/a-/ACB-R5QS-uYe1KZWrgvMaCCaMWzKpM7oxGmg5N6IaPidBA,0.0,1.4.28,"Thanks a lot, Sheri! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-12 08:59:15,excellent im lot fun great levels challenges,challenges,challeng
10178,10178,10047,2020-06-10 17:27:57,,I love I need a reply by the person who made this app,5,,Khanyie Zungu,,POSITIVE,4411ede8-5eee-4fec-9d31-1cdf05dcc1d0,https://play-lh.googleusercontent.com/a-/ACB-R5SnhcDpAX76-xoGdATVFYAtcze260HZPX8tUmPMyQ,0.0,1.4.28,,,love need reply person made app,status quo sloth,person
10241,10241,10110,2020-06-08 04:26:09,,I am a new person.more details knowing in this apps.go ahead me now.,4,,Muslim Division,,POSITIVE,cdb254bc-a45e-4e27-a138-ee4788b5fcd9,https://play-lh.googleusercontent.com/a-/ACB-R5TtE88U9wfiZ2-vMu83vQYnHmaywt59fonc2cx4,0.0,1.4.28,"Thanks a ton, Muslim! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-08 09:03:24,new personmore details knowing appsgo ahead,status quo sloth,person
10297,10297,10166,2020-06-04 19:33:25,,This App does not only teach but it also makes sure that you understand each level perfectly by asking you questions on previous learning and giving you challenges to take on. It is simply the best I have seen,5,,Valentine Amarachukwu,,POSITIVE,c045301a-c247-4c31-8fc9-6cf5a0476ba3,https://play-lh.googleusercontent.com/a/AGNmyxZ6rAJ2_uQhPdROioMTiPknvS6OBVZuF1Kgz6R7=mo,0.0,1.4.28,"Thanks a ton, Vvalentine! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-05 15:09:15,app teach also makes sure understand level perfectly asking questions previous learning giving challenges take simply best seen,challenges,challeng
10365,10365,10234,2020-05-31 10:00:41,,"Creative app, It delivers information in a very fun, smooth and simple way.",5,,elissar zeineddine,,POSITIVE,9bb91305-d3b3-4e60-a924-858ce9a5a3f6,https://play-lh.googleusercontent.com/a-/ACB-R5SyS6F_dbrYYSQOGFv331lsklnifq5EA1obWso_Ow,0.0,1.4.28,"Thanks a lot, Elissar! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-31 13:18:27,creative app delivers information fun smooth simple way,torture breaks,live
10442,10442,10311,2020-05-27 14:29:24,,UI and content is awesome I was like want to learn more for the motivation and reward points given by the app,5,,Lakshmi Madhuri Muddala,,POSITIVE,8f40a6ef-1f36-411b-a00a-0681c01ebc57,https://play-lh.googleusercontent.com/a-/ACB-R5SAu1ggmqqIZtVKc79avN8q83BwJs0URj6ZrMmJ8Q,0.0,1.4.28,"Thanks a ton, Lakshmi! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-28 05:15:48,ui content awesome like want learn motivation reward points given app,virtual economy,reward point
10629,10629,10498,2020-05-19 12:59:21,,Fun way to learn coding. Great App for beginners. Especially kids.,5,,Siphiwo Ratsibe,,POSITIVE,74d27176-8b8c-4291-bc9e-5b7e55d1951c,https://play-lh.googleusercontent.com/a-/ACB-R5TxS3oTkiYbI4AVPWzGl4FOppUV9bBC0zFuwxubSQ,0.0,1.4.28,"Thanks a trillion, Siphiwo! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-19 13:45:46,fun way learn coding great app beginners especially kids,boosters,special
10702,10702,10571,2020-05-16 09:33:00,,For a non techno person to learn coding...its easy..good job.,5,,snehal vala,,POSITIVE,aec8711d-49f1-4234-b54f-595e9eb357a3,https://play-lh.googleusercontent.com/a-/ACB-R5QmQY6tvVfChpPFfwZb5I9hEvq8BHJB1PPHwXXSRw,0.0,1.4.28,"Thanks a bunch, Snehal! 😊 
We're really glad you liked our app. 

Please keep exploring Programming Hero and keep supporting us… 

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned… 

Love from Team Programming Hero! ❤",2020-05-16 11:05:11,non techno person learn codingits easygood job,status quo sloth,person
10731,10731,10600,2020-05-15 03:15:47,,"I'm not sure if it teaches a real language, but so far (I'm on level 3) it's doing an outstanding job. Of course, I say this before it starts bugging me with paywalls. I severely doubt it's entirely free. Such quality of content can't be free. Edit: I knew it! The app was taunting me with the idea of paying in diamonds and watching ads to keep it free, but there ARE lessons behind a paywall. Not unreasonable, but I dislike the taunting. 😒",5,,Compodulator,,NEGATIVE,e6af0475-0551-462b-80a0-c998f9e12507,https://play-lh.googleusercontent.com/a-/ACB-R5RZWFDbW1OJStp9OHjHU8ccWoKXPOeXrzg_DydF,113.0,1.4.28,"Thanks a ton, Compodulator! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-14 12:23:59,im sure teaches real language far im level 3 outstanding job course say starts bugging paywalls severely doubt entirely free quality content cant free edit knew app taunting idea paying diamonds watching ads keep free lessons behind paywall unreasonable dislike taunting,torture breaks,paywal
10804,10804,10673,2020-05-11 13:11:17,,Intresting app. I am learning coding very easily even I am facing new challenge of coding. As a learner I can guess how tough to create this app so I am congratulating the crew . Tq so muchh,5,,Sri Bhanu,,POSITIVE,8dee6c4f-7b02-4ce2-85f8-3b26586222ce,https://play-lh.googleusercontent.com/a/AGNmyxbkb95Q0tucaMI9ZMj4JXonwTpT0MNPCgRIIWX4=mo,0.0,1.4.28,"Thanks a lot, Sri! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-17 13:25:27,intresting app learning coding easily even facing new challenge coding learner guess tough create app congratulating crew tq muchh,challenges,challeng
10812,10812,10681,2020-05-11 08:03:11,,It's like a personal trainer though paid . But lots of thing in free,5,,Al Hasan,,POSITIVE,f1aa876a-177c-4ac8-8d01-522d16908db7,https://play-lh.googleusercontent.com/a/AGNmyxYZZZFe97E6M7NprqBMzBxMj4crK_KbF70YyUxYrA=mo,0.0,1.4.28,"Thanks a lot, Al! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-17 13:28:23,like personal trainer though paid lots thing free,status quo sloth,person
10934,10934,10803,2020-05-07 11:50:35,,Best app especially for the humor,5,,Mohit Kamble,,POSITIVE,7cac6c54-2371-4d84-97ce-16efbd5d7c78,https://play-lh.googleusercontent.com/a-/ACB-R5T76MvAv97yn-poQRVqby5ic8r1XOsgcqFGWi4mPA,0.0,1.4.26,"Thanks a bunch, TecHyoNic! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-17 16:22:05,best app especially humor,boosters,special
11061,11061,10930,2020-05-03 07:45:28,,"I give 5 star.. because VERY USEFUL App!!, I have lot of learn in this app, specially im student .",5,,Arnel Taghoy,,POSITIVE,6e65ddda-7341-48bb-9ee4-7ff7dbaf8bc7,https://play-lh.googleusercontent.com/a/AGNmyxb82hQK9rrElKSN-AOh2kf8CSUou_NQ75TGvqkn=mo,0.0,,"Thanks a lot, Arnel! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us… We'll surely consider your suggestion. This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned… Love from Team Programming Hero! ❤",2020-05-19 21:52:31,give 5 star useful app lot learn app specially im student,boosters,special
11252,11252,11121,2020-04-25 09:08:39,,It's really easy to learn phython3. And It's example are so interesting! I'm enjoy it. Thanks a lot programming Hero team and specially Jhankar Mahbub via😊,5,,A Google user,,POSITIVE,6d224182-a186-441f-8df8-0ae0e3137ef7,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.4.26,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-29 14:13:51,really easy learn phython3 example interesting im enjoy thanks lot programming hero team specially jhankar mahbub via,boosters,special
11295,11295,11164,2020-04-24 03:56:33,,"This game is great. It has a sence of humor and it's fun! That is not what I was expecting from an app to learn programming! But, that is what it is. It was fun, it learns you all the basics slowly but surely, in a way you have time to digest all of it. And it is very exiting to learn it, because it gives you challenges, not just exercises and text to read, it will give you rewards, for example: if you finish all the basics in the next three days you will get a reward of, one-hundred gems!",5,,A Google user,,POSITIVE,8936ab10-62e3-465c-a01a-41b05c614ca9,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,110.0,1.4.26,"Thanks a lot, Samuel! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-29 15:01:34,game great sence humor fun expecting app learn programming fun learns basics slowly surely way time digest exiting learn gives challenges exercises text read give rewards example finish basics next three days get reward onehundred gems,challenges,challeng
11328,11328,11197,2020-04-22 12:25:38,,It don't work properly in my phone. Challenge 2 I can't compete it. For that I really fall in the leaning programming.Also the web design part not open.,1,,A Google user,,NEGATIVE,5192133e-9aa7-4f48-ab1a-cc01f50bebe0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.4.26,"Thank you very much for trying out Programming Hero, Tamjid! This month, we're bringing a brand new dark mode and some more Web Development course contents. We will try to fix the issue. So, please stay tuned… We'll keep working hard to add more content.  If everything looks fine, please encourage us with a 5-star review! Love, Programming Hero 💖",2020-04-29 14:29:25,dont work properly phone challenge 2 cant compete really fall leaning programmingalso web design part open,challenges,challeng
11387,11387,11256,2020-04-20 05:52:30,,"I just feel like kissing you it feels great when a person that knows what he/she is doing decided to do a great job like this, All I can do for now is just to say thank you very much for this",5,,A Google user,,POSITIVE,f73d9556-f23c-41b2-8d17-150f54a1cf12,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.26,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-22 01:29:43,feel like kissing feels great person knows heshe decided great job like say thank much,status quo sloth,person
11525,11525,11394,2020-04-15 09:13:27,,Amazing app for the persons who are interested in app developing..i refer them ti download this app..amazing app for beginner app developer..,5,,A Google user,,POSITIVE,b661ccf8-eb80-484d-b118-b6148285da45,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.4.25,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-16 02:31:48,amazing app persons interested app developingi refer ti download appamazing app beginner app developer,status quo sloth,person
11550,11550,11419,2020-04-14 03:14:25,,Really osm app to learn python. Problems were discussed by taking real life examples. And highly devoted to newbie's🤘🤘😎,5,,A Google user,,POSITIVE,3d918401-b3af-4d3f-8527-4d28ee0bd0a6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-16 02:26:28,really osm app learn python problems discussed taking real life examples highly devoted newbies,voting,vote
11557,11557,11426,2020-04-14 01:21:38,,"Just started to learn, going through to learn about *decision making: if & else"" and so far fun to learn. Easy to understand the steps & the explaination quite simple to understanding.",5,,A Google user,,POSITIVE,a142c68a-9198-4bf3-82d5-2381784e47db,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-16 02:24:25,started learn going learn decision making else far fun learn easy understand steps explaination quite simple understanding,voting,decision mak
11683,11683,11552,2020-04-07 22:51:43,,"I like this tutoria, It is easy or easily to learning to helpful people. I understood very well. I advise every new person who interested to learning programming you can benefitted this apps. Thanks for creative this apps Owner, Developer and helpful people's.",5,,A Google user,,POSITIVE,cd27907c-868e-4bdd-9330-b9f9a26a6f5b,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.4.24,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-16 02:41:14,like tutoria easy easily learning helpful people understood well advise every new person interested learning programming benefitted apps thanks creative apps owner developer helpful peoples,status quo sloth,person
