Unnamed: 0,date,content,rating,isEdited,userName,title,developerResponse,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview
47875,2019-07-12 04:53:04,,5,,A Google user,,,POSITIVE,python,feb4d900-52f2-4954-928e-a7a76ddac280,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the python course has detailed explanations. this app is good in conjunction with other learning resources,0.0,2.5.5,,,python course detailed explanations app good conjunction learning resources
47920,2019-07-11 13:15:08,,5,,A Google user,,,POSITIVE,python,69c76a0f-bc67-46a3-82c1-4cef153bfd1d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very helpful I able to understand concepts of python this helped me,0.0,2.5.5,,,helpful able understand concepts python helped
47940,2019-07-11 08:55:30,,5,,A Google user,,,POSITIVE,python,0fb31ae4-2f4b-4f24-af41-02677bae48e0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app is best to learn a program language like, c, c++, c#, html, css, java script, python, swift, php, etc... And also you can learn mechanic learning,",0.0,2.5.5,,,app best learn program language like c c c html css java script python swift php etc also learn mechanic learning
48090,2019-07-09 01:20:10,,5,,A Google user,,,POSITIVE,python,295c5bd8-35ac-4d3f-9fe4-3af63fd5dda7,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very useful addon for those who visiting python klas,0.0,2.5.5,,,useful addon visiting python klas
48143,2019-07-08 07:17:07,,5,,A Google user,,,POSITIVE,python,42eb95da-3331-4558-bb16-fde4d373ef2f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,an awsome programming learning tool. i am almost learning python here for free.,1.0,2.5.5,,,awsome programming learning tool almost learning python free
48337,2019-07-05 14:39:49,,5,,A Google user,,,POSITIVE,python,b148ab85-d98d-4423-8abf-f9e2b35b155f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"its a really good app for learning. I started learning python sometime ago from a book but i stopped and forgot everything, sololearn is bringing back everything in a much more fun way. At least now i know i won't stop halfway through",0.0,2.5.5,,,really good app learning started learning python sometime ago book stopped forgot everything sololearn bringing back everything much fun way least know wont stop halfway
48364,2019-07-05 07:40:39,,5,,A Google user,,,POSITIVE,python,aa5f502e-e88d-48e4-bb0d-d108734da787,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Enjoyed Learning . Also Provide other courses like python in data science , r , python in ai etc",0.0,2.5.5,,,enjoyed learning also provide courses like python data science r python ai etc
48384,2019-07-04 22:34:50,,5,,A Google user,,,POSITIVE,python,77b459cc-b06b-4b48-a1eb-916a63145c1c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very best app for learning python,0.0,2.5.5,,,best app learning python
48414,2019-07-04 10:39:21,,5,,A Google user,,,POSITIVE,python,4e689d8a-3af0-41a8-8826-aab71c253828,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is one of the best apps for practicing python on the go and any time..,0.0,2.5.5,,,one best apps practicing python go time
48610,2019-07-01 17:13:01,,5,,A Google user,,,POSITIVE,python,fe36a283-ee21-41ab-89ce-9722134aeeca,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great way to learn. well done. this is turning me into a competent python coder for the basic levels of coding,0.0,2.5.5,,,great way learn well done turning competent python coder basic levels coding
48629,2019-07-01 10:52:02,,4,,A Google user,,,POSITIVE,python,307ca03f-d48f-46ae-b385-723847b20986,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,intesting to learn basic level completed in python i need see further levels,0.0,2.5.5,,,intesting learn basic level completed python need see levels
48782,2019-06-29 02:33:03,,5,,A Google user,,,POSITIVE,python,d188d8fb-9730-4218-9a1f-f71d324f6025,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"excellent app to learn programming, specially python. Thanks to python community.",0.0,2.5.5,,,excellent app learn programming specially python thanks python community
48868,2019-06-27 12:17:36,,5,,A Google user,,,POSITIVE,python,30054fa1-fb08-4484-91b2-84c6a06d151a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"its a fun edu-app with a built in PvP game, and an ai opponent if you dont have friends. I just barely started learning python 3 on udemy and i took a small break, iwanted to use this app as a refresher to hop back in. thing is: this app is great and im strongly considering buyibg the premium version or what ever they call it after i finish my course on python. i have a feeling using this app to learn other languages after already knowing one is a huge help. thank u creators and any one readin👍",0.0,2.5.5,,,fun eduapp built pvp game ai opponent dont friends barely started learning python 3 udemy took small break iwanted use app refresher hop back thing app great im strongly considering buyibg premium version ever call finish course python feeling using app learn languages already knowing one huge help thank u creators one readin
48927,2019-06-26 16:07:55,,5,,A Google user,,,NEGATIVE,python,54663b16-55d8-4e51-b278-248e8e5ae1e2,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's like a mobile game while learning python,0.0,2.5.5,,,like mobile game learning python
49214,2019-06-22 08:45:30,,5,,A Google user,,,POSITIVE,python,da067cb7-2339-4c94-a638-2f8c5134a7dc,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best 👍💯 app to learn python as a beginner awesome learn the concert and take the test.... give it a shot,0.0,2.5.5,,,best app learn python beginner awesome learn concert take test give shot
49346,2019-06-20 11:45:18,,5,,A Google user,,,POSITIVE,python,717a9463-ce37-4612-9d11-bd42bd16d08b,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just starting to learn python and it's a best app for the beginners & probably for the experienced people as well.,0.0,2.5.5,,,starting learn python best app beginners probably experienced people well
49379,2019-06-20 03:17:17,,5,,A Google user,,,POSITIVE,python,762a9e1a-9a41-4a96-98bf-ea49bf8173cb,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,learning python from the ground. first day and i'm able to write my own simple_math programs. love it,0.0,2.5.5,,,learning python ground first day im able write simple_math programs love
49547,2019-06-17 18:28:25,,5,,A Google user,,,NEGATIVE,python,693c87ea-42bf-4867-90e5-1a1a0ec327f6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,python❤,0.0,2.5.5,,,python
49592,2019-06-16 19:09:23,,4,,A Google user,,,POSITIVE,python,d0bf4ba5-457a-4a30-a36b-7f4b3686711a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,so far so good. the app works fine. I'm new to python and this is my second take at a beginner's course and it's pretty consistent. easy to use and learn.,0.0,2.5.5,,,far good app works fine im new python second take beginners course pretty consistent easy use learn
49640,2019-06-16 00:29:04,,5,,A Google user,,,NEGATIVE,python,35863a86-f76f-4ffc-ada7-1f62ff46f675,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i can learn python very easy,0.0,2.5.5,,,learn python easy
49774,2019-06-13 21:34:19,,5,,A Google user,,,POSITIVE,python,5dd22d79-00b1-4415-ac5e-4909140ebb78,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,learn python. It is better experience than on pc,0.0,2.5.5,,,learn python better experience pc
49781,2019-06-13 18:20:56,,5,,A Google user,,,POSITIVE,python,df7cf6d0-019f-428f-a81e-83c17c878663,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent app for learning programming language... i personally learn java html python sql on this app thanks to soloLearn team,0.0,2.5.5,,,excellent app learning programming language personally learn java html python sql app thanks sololearn team
49874,2019-06-12 12:46:44,,5,,A Google user,,,POSITIVE,python,8d652e7d-ecb2-4f3f-b5f6-573b6f0f215d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm very much thankful to Solo learn content team as i have gained confidence of learning python only after completing the modules from this app.,0.0,2.5.5,,,im much thankful solo learn content team gained confidence learning python completing modules app
50047,2019-06-10 04:17:32,,5,,A Google user,,,POSITIVE,python,9eb9bf26-a1c6-4700-805a-d8519244aeff,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Brilliant for learning python!!!,0.0,2.5.5,,,brilliant learning python
50247,2019-06-06 19:06:16,,4,,A Google user,,,POSITIVE,python,8b548830-8779-4c85-91fc-0c0d5eaffb5f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"So far, amazing. This is a great primer into learning and retaining python knowledge. The definition s and examples are extremely clear. I only wish that there were more questions/ exercises on every block module. Knowledge retention would be that much better! Great work SoloLearn....",1.0,2.5.5,,,far amazing great primer learning retaining python knowledge definition examples extremely clear wish questions exercises every block module knowledge retention would much better great work sololearn
50299,2019-06-05 23:03:13,,2,,A Google user,,,NEGATIVE,python,b819d4f5-0a6e-4ca1-8eae-e1454f0f7ec5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I started learning python and it has been good so far hence the two stars. If I get great quality at the end, will return with five stars",0.0,2.5.5,"Hi Albert,

Thanks for your feedback.
If you experience any issue with SoloLearn, please contact us via info@sololearn.com and we will help.",2019-06-07 09:47:45,started learning python good far hence two stars get great quality end return five stars
50493,2019-06-02 23:24:36,,5,,A Google user,,,POSITIVE,python,7617aa00-074c-4437-b2f2-ffcbf070fce0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,helpful. in learning python,0.0,2.5.5,,,helpful learning python
50505,2019-06-02 19:26:34,,5,,A Google user,,,POSITIVE,python,8ff09693-3111-49f0-9d30-83d254bb8df7,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good to learn python,0.0,2.5.5,,,good learn python
50549,2019-06-02 04:10:42,,5,,A Google user,,,POSITIVE,python,182b7088-10a4-47b2-b198-77fd5c7cac4a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"just awesome app. i learnt so many things like python, HTML , CSS, and JavaScript. again thanks to sololearn",0.0,2.5.5,,,awesome app learnt many things like python html css javascript thanks sololearn
50564,2019-06-02 00:55:06,,4,,A Google user,,,POSITIVE,python,61fa8c71-4bf8-47d4-9ab9-fb6cb8705aac,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its making me learn python so easy and enjoyable.... must give it a try!!,0.0,2.5.5,,,making learn python easy enjoyable must give try
50670,2019-05-31 10:03:41,,5,,A Google user,,,POSITIVE,python,eea23d5f-5e7a-434f-808a-2fce3a13f2c1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best app to learn programming especially super best for python and c++. also good for java and javascript,0.0,2.5.5,,,best app learn programming especially super best python c also good java javascript
50702,2019-05-31 02:05:06,,5,,A Google user,,,POSITIVE,python,aad7066c-5c66-4df2-8898-170925aab2b1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I' m very happy this app is too usefully in my coding skills which python ,c++,HTML and other languages.",0.0,2.5.5,,,happy app usefully coding skills python chtml languages
50764,2019-05-30 03:00:55,,4,,A Google user,,,POSITIVE,python,89485969-3521-4e9a-98d0-bc57829a246f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very useful to learn python for me. ads and some weak ux made me rank 4,0.0,2.5.5,,,useful learn python ads weak ux made rank 4
50778,2019-05-29 21:29:21,,5,,A Google user,,,POSITIVE,python,a6779fb5-c262-4973-b757-c5c6dbaad088,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,amazing app! very helpful for python,0.0,,,,amazing app helpful python
50790,2019-05-29 14:02:30,,5,,A Google user,,,POSITIVE,python,88176d3e-0e3c-4ac4-bd38-0bca21db59eb,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good python tutorial you can work on between things.,0.0,2.5.5,,,good python tutorial work things
50927,2019-05-27 11:02:33,,3,,A Google user,,,NEGATIVE,python,62c82ce5-5455-47a9-ab6f-6d3a5054475d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's really good but a lot of lessons need better explanation and it's object orientation lesson in python was really confusing,0.0,,,,really good lot lessons need better explanation object orientation lesson python really confusing
50956,2019-05-27 00:45:36,,5,,A Google user,,,POSITIVE,python,5abc66e9-763a-4bc3-9ff6-d4b03a165365,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I actually have a python course with Udemy. however this app is fantastic when im out of the house. great for break time at work when i want to keep up to date with my studies. highly recommended,1.0,2.5.5,,,actually python course udemy however app fantastic im house great break time work want keep date studies highly recommended
51043,2019-05-25 03:49:32,,5,,A Google user,,,POSITIVE,python,edc11eb7-a958-4c13-9e56-e9c117b1d9f4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I fell in love with solo learn.. Learnt a great deal of some basics of ruby python java CSS.... And many more,1.0,2.3.1,,,fell love solo learn learnt great deal basics ruby python java css many
51084,2019-05-24 11:43:13,,5,,A Google user,,,POSITIVE,python,5429853d-2b00-4229-a771-fa10f32b9653,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i really love this app. now i can understand how to make python,0.0,2.5.5,,,really love app understand make python
51105,2019-05-24 05:11:57,,5,,A Google user,,,POSITIVE,python,f9325e3d-7ae1-4641-881d-3f7291c534a1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app is good for learning python language.,0.0,2.5.5,,,app good learning python language
51255,2019-05-21 17:11:15,,4,,A Google user,,,NEGATIVE,python,88033799-afd0-4c49-b30d-a71134adf74d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good app for learning code but i have a suggestion for developer please add a inter active console because if i have to use python GUI i can't use the feature great app for learning,0.0,,,,good app learning code suggestion developer please add inter active console use python gui cant use feature great app learning
51329,2019-05-20 13:25:24,,5,,A Google user,,,POSITIVE,python,0f092f83-3d8f-4a82-afae-5672a8200c82,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I've started learning python on this app and its amazing! thank you so much for this :) hope it remains free and good in the future!,0.0,2.5.5,,,ive started learning python app amazing thank much hope remains free good future
51502,2019-05-18 07:16:43,,4,,A Google user,,,POSITIVE,python,c1114597-c6e4-4a99-900a-fb4b4e6d93a3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the best python learning app so far with simple explanation and greater community support. Brilliant work,0.0,2.5.5,,,best python learning app far simple explanation greater community support brilliant work
51601,2019-05-16 16:01:54,,4,,A Google user,,,POSITIVE,python,02b05d08-1ee2-44c6-889a-208e1d6d66a2,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very good app to learn java, python or sql etc, only thing felt disappointed is that ads distracting during learning",0.0,2.5.5,,,good app learn java python sql etc thing felt disappointed ads distracting learning
51822,2019-05-13 06:04:50,,5,,A Google user,,,POSITIVE,python,006dbb84-870f-4354-9fc1-bdf32b995bf0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,python course is great here,0.0,2.5.5,,,python course great
51836,2019-05-13 01:47:50,,5,,A Google user,,,POSITIVE,python,232c7a88-cac8-4645-8132-b6c61550f1f0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good and very interesting. Now im completing my python. A very useful and good app. You should download it if u want to learn.😍😍😍,0.0,2.5.5,,,good interesting im completing python useful good app download u want learn
51854,2019-05-12 18:42:49,,5,,A Google user,,,POSITIVE,python,5769e9c2-de7e-4924-b7e4-92dd44301052,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cleared my Java tutorial, and made me realize its more simpler than python",0.0,2.5.5,,,cleared java tutorial made realize simpler python
51999,2019-05-10 12:54:12,,5,,A Google user,,,POSITIVE,python,7d4ccc00-f49e-463a-ad9b-336af3224eb4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It is very easy to learn how to code with this app.There are multiple languages from java to python,0.0,,,,easy learn code appthere multiple languages java python
52004,2019-05-10 11:06:43,,5,,A Google user,,,POSITIVE,python,931b08a1-6924-49e5-9f3a-9edc67dce3d6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great interactive app for learning coding such as python,0.0,2.5.5,,,great interactive app learning coding python
52042,2019-05-09 19:08:55,,5,,A Google user,,,POSITIVE,python,39047544-a1a4-4808-bc13-d8c85200572f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Made learning python way easier!,0.0,2.5.5,,,made learning python way easier
52081,2019-05-09 09:12:55,,3,,A Google user,,,POSITIVE,python,fcb7c690-465f-4fde-8554-869aba8bd545,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm happy to learn python basicly. this help me to learn English language too,0.0,2.5.5,"Hi,

If you experience any issue with SoloLearn please contact us via info@sololearn.com and we will help.",2019-05-10 09:25:00,im happy learn python basicly help learn english language
52178,2019-05-08 05:25:38,,5,,A Google user,,,POSITIVE,python,d3122d55-2a3e-4f48-87a7-6dc41afd702f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i ve learnt python basic in just 1 hour,0.0,2.5.5,,,learnt python basic 1 hour
52198,2019-05-08 01:26:33,,5,,A Google user,,,POSITIVE,python,25565da5-8bba-4f1b-acd1-84ad15a4cf0e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,just fantastic fabulous fu***** great hope I will learn python easily ND expertly,0.0,2.5.5,,,fantastic fabulous fu great hope learn python easily nd expertly
52226,2019-05-07 11:53:57,,4,,A Google user,,,NEGATIVE,python,2bf2a8eb-5941-4e22-9879-0ad716db5f66,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i think this is better app for learning python,0.0,2.5.5,,,think better app learning python
52295,2019-05-06 16:18:45,,5,,A Google user,,,POSITIVE,python,83a75611-314b-49ab-9aa7-9ea7c7d6fffa,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This application explains python wayyyyyy better than a professor can. My Professor should use this app!,0.0,2.5.5,,,application explains python wayyyyyy better professor professor use app
52302,2019-05-06 13:57:04,,5,,A Google user,,,POSITIVE,python,18647a79-4105-4ba9-942c-ccef315069b5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I can learn python anywhere I go now,0.0,2.5.5,,,learn python anywhere go
52374,2019-05-05 15:55:12,,5,,A Google user,,,POSITIVE,python,25ee725e-7e4b-4a6b-b7f8-853f477c6ec8,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best app for average learners and for beginners Actually I searched for python tutorial but I got this app simultaneously I'm also go with SQL and Swift also Q&A is quite interesting best app,0.0,2.5.5,,,best app average learners beginners actually searched python tutorial got app simultaneously im also go sql swift also qa quite interesting best app
52389,2019-05-05 13:32:15,,5,,A Google user,,,POSITIVE,python,9aa4ba79-fddb-4fbf-9713-2b374e2abf3d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its very easy for me to learn at least the basics im not having any problems with the app yet .if any one want to know im trying to learn python😁,0.0,2.5.5,,,easy learn least basics im problems app yet one want know im trying learn python
52413,2019-05-05 06:07:11,,5,,A Google user,,,POSITIVE,python,f83883b1-8b0d-4595-bbe0-3ca6eca727e9,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"a good app for learning code, best part is; it's free. I also like the monty python jokes in the python section. keep up the good work.",0.0,2.5.5,,,good app learning code best part free also like monty python jokes python section keep good work
52534,2019-05-03 19:17:19,,5,,A Google user,,,POSITIVE,python,ed514330-a6e5-4b73-ba35-5253cb024107,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,a must have app for the python beginners,0.0,2.5.5,,,must app python beginners
52612,2019-05-02 23:51:30,,4,,A Google user,,,POSITIVE,python,79e0077d-c3b8-49d2-a52f-708d891c16fa,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Go for it if you want to learn python very useful app for beginners,0.0,2.5.4,,,go want learn python useful app beginners
52621,2019-05-02 20:33:46,,5,,A Google user,,,POSITIVE,python,3635251b-011b-4fe0-b9c4-574da26de36a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its the most useful app i found to learn python,0.0,2.5.5,,,useful app found learn python
52637,2019-05-02 13:11:40,,5,,A Google user,,,POSITIVE,python,afbb6361-85f5-4dbb-a3bb-f219c21f3584,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Currently going through the python module. Very good experience so far.,0.0,2.5.5,,,currently going python module good experience far
52639,2019-05-02 12:30:56,,5,,A Google user,,,POSITIVE,python,c8a7c9d0-04c9-497d-a30f-66388dfa7e0f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Beginner here. Tried learning python and the way they teach you step by step is perfect.,0.0,2.5.5,,,beginner tried learning python way teach step step perfect
