Unnamed: 0,date,content,rating,isEdited,userName,title,developerResponse,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview
3208,2021-05-26 08:32:03,,5,,Job Tsok,,,POSITIVE,python,34c4ba99-27c2-4d15-856f-ea699f339ece,https://play-lh.googleusercontent.com/a-/ACB-R5QPdMfgRHpHOvAwDWSY7AQ8Tga1v0BCRe-CRcNlcA,"As a beginner in R, python, MySQL programming this is just a perfect platform to start learning.",1.0,36.0.1,,,beginner r python mysql programming perfect platform start learning
3235,2021-05-21 15:55:21,,5,,Rakiya Emmanuel,,,POSITIVE,python,1b70c05b-edd7-42a8-9c9f-646443c1707d,https://play-lh.googleusercontent.com/a-/ACB-R5TyoNxtF6Qry0KjzUdYRHcpVjVJE9tMgDg7XK1b_Ns,I like this app. I definitely recommend it to python beginners.,2.0,36.0.1,,,like app definitely recommend python beginners
3261,2021-05-17 04:05:54,,5,,Chandana Shetty,,,POSITIVE,python,78908631-b322-470a-84db-24f27635f044,https://play-lh.googleusercontent.com/a/AGNmyxbTOVjRP9X8TM6QLv9zgjEx-awbCikMQBM6vURS=mo,Superb app to learn python.Thank u datacamp,0.0,35.0.1,,,superb app learn pythonthank u datacamp
3264,2021-05-16 07:33:23,,5,,Ciprian Vară (getlow12),,,POSITIVE,python,c9164c94-56a8-408f-aae7-8d858fa6fc46,https://play-lh.googleusercontent.com/a/AGNmyxY4IN8HzI_0-VZBXq2Ef95XiYabEQB-C6Ags0BC=mo,Just started yesterday with the python course. Explanations are detailed and I can understand them easily. Though it would've been nice to have more exercises for each concept.,20.0,36.0.0,,,started yesterday python course explanations detailed understand easily though wouldve nice exercises concept
3281,2021-05-13 08:36:46,,5,,Kayode DADA,,,POSITIVE,python,ad96207e-4a95-4a48-b21d-e76795ef853e,https://play-lh.googleusercontent.com/a-/ACB-R5TTdbo5YQFEUwmgUgyh-2eZsRNIvb-RliHQU7sA,The app has greatly help me to improve my programming skills in python,0.0,36.0.0,,,app greatly help improve programming skills python
3301,2021-05-09 15:07:20,,5,,Saqlain Mustaq,,,POSITIVE,python,83787312-c433-468a-8da0-b9a3375419c4,https://play-lh.googleusercontent.com/a-/ACB-R5SVhCmm0KzBt0WuvJIxpu7zftTZyqsB7DesRSDh,That's so great for python learning,0.0,35.0.1,,,thats great python learning
3311,2021-05-06 13:01:56,,5,,Pratik Mahajan,,,POSITIVE,python,60d24965-a95a-4aea-8d0c-5a78c75b9cd3,https://play-lh.googleusercontent.com/a/AGNmyxao3V0W0YPnV93HOQ2ESap7Laa76dPlOLrgbGL_=mo,Easy way to learn python. Good app.,0.0,35.0.1,,,easy way learn python good app
3314,2021-05-06 06:48:22,,5,,kutlwano mokoena,,,POSITIVE,python,96c020a0-2963-4a50-bff9-4dfd687ae500,https://play-lh.googleusercontent.com/a/AGNmyxZmszr__Yf2pyEkuFZ8elsOxBphgQKGLFW_Q72U=mo,The best app for python and Data Science beginners. I love it,0.0,35.0.1,,,best app python data science beginners love
3335,2021-05-03 12:04:52,,5,,Sarath Sivankutty,,,POSITIVE,python,20605795-dbcc-400f-9286-74cbfe96ae1f,https://play-lh.googleusercontent.com/a-/ACB-R5T_SFQ-OY4eFpXxssgJYZX1f4nGMpXKgvBz7V-Grw,Very easy to learn python with datacamp,0.0,35.0.1,,,easy learn python datacamp
3348,2021-05-01 12:18:34,,5,,Carlos Gustavo Ruiz,,,POSITIVE,python,39bd8e43-0442-4f63-b2d0-71a7a7c01c80,https://play-lh.googleusercontent.com/a-/ACB-R5RBfO-rV3iH1_PeL1umHEcaYxJtroB9H_01njLouGo,"I simply love to learn and train my python, sql and r skills on this app.",0.0,35.0.1,,,simply love learn train python sql r skills app
3397,2021-04-24 21:39:52,,5,,Tanveer Hussain,,,POSITIVE,python,fa03744a-a57b-40e9-ad0d-11d43fa689bb,https://play-lh.googleusercontent.com/a-/ACB-R5Qsyk-MAt4dZh0wGbvg177muvKiFlzIe8ktBhmAiQ,Best for python,0.0,35.0.1,,,best python
3405,2021-04-23 16:49:47,,5,,Sajid Noor,,,POSITIVE,python,1d7e2123-ac0e-4659-8c6b-298e43773216,https://play-lh.googleusercontent.com/a-/ACB-R5SE3LD_8ovV4EQJwoD_tCHjCQ0_Dl4twq2DmP4ZWs0,Great App for python learning..,0.0,34.0.0,,,great app python learning
3412,2021-04-22 23:14:27,,5,,Nithin Sunny,,,POSITIVE,python,55ca6ff1-a038-494a-ba62-fc0e1167119a,https://play-lh.googleusercontent.com/a/AGNmyxYeIclK-Ao-HR38YwJEYV-CAXYe23kYpG4fDwyh=mo,One of the best apps to learn python perfectly without even having any programming background and i hope you people always keep providing us with such amazing knowledge and all the best and can you provide it for free access until i complete my course😅,1.0,35.0.0,,,one best apps learn python perfectly without even programming background hope people always keep providing us amazing knowledge best provide free access complete course
3416,2021-04-22 17:59:30,,5,,Wesam Kiwan,,,POSITIVE,python,0944eb8f-a954-467d-a099-619d926d4f32,https://play-lh.googleusercontent.com/a-/ACB-R5TKRVp-uwuPSFwtP6YEsl4zEK1RTFgsIHSxUsKD,great online bootcamp where i learned alot about python using in data science,0.0,35.0.0,,,great online bootcamp learned alot python using data science
3419,2021-04-22 16:20:31,,4,,Emmanuel Abiola,,,POSITIVE,python,0dea9c03-5064-4601-81e2-6921e65f028d,https://play-lh.googleusercontent.com/a/AGNmyxbAZBvEpaAI90ozBs07DRYj8p4G1sKhGYzov3Lk=mo,Great app to learn python,0.0,,,,great app learn python
3426,2021-04-20 18:34:51,,5,,Farooq Arain,,,POSITIVE,python,4a01c581-f6d1-4bfb-a37f-fcac4e392f9f,https://play-lh.googleusercontent.com/a-/ACB-R5Tc_cVuTxinEQliDEhCkslhpkCokhu7Sn6w666DHA,DataCamp is the best platform to learn python. It's patern is so easy to understand. Make it free for All. Wisdom has no limit. Learning from this App should be unlimited free so anyone learn more and more,10.0,35.0.0,,,datacamp best platform learn python patern easy understand make free wisdom limit learning app unlimited free anyone learn
3439,2021-04-17 18:36:25,,5,,Wyndioto Chisela,,,POSITIVE,python,b4cf42da-17f4-41ee-a0c3-f1fb403af21a,https://play-lh.googleusercontent.com/a/AGNmyxaywommPhr4nYOAa8lkJAJT711wXwHTPMurbCnu=mo,Powerful learning tool for data science with python for all skill levels.,0.0,35.0.0,,,powerful learning tool data science python skill levels
3465,2021-04-11 05:29:30,,5,,yellow hunter,,,POSITIVE,python,b3e5cf28-6e58-40fd-af9b-72bb0ccf5bcd,https://play-lh.googleusercontent.com/a-/ACB-R5QbrW2AbirUtuILkT1qXXI_PZCyCuNvX2yuiN6kXg,Pretty good apo for learning python,0.0,32.0.2,,,pretty good apo learning python
3466,2021-04-11 04:29:20,,5,,Iqra Aziz,,,POSITIVE,python,7a9c0ac5-7f19-4934-8b73-0068fe6869d6,https://play-lh.googleusercontent.com/a/AGNmyxZRd-lOju_dnLJFz4y_hMi9jOKhDfw47VQIGRNc=mo,This app is very useful for python learning.due to practical exercises we can learn more effectively.one thing more datacamp app should provide free learning for talented learners.,3.0,32.0.2,,,app useful python learningdue practical exercises learn effectivelyone thing datacamp app provide free learning talented learners
3470,2021-04-10 01:39:32,,5,,Anshul mishra,,,POSITIVE,python,6f7004c1-0f15-4c11-b992-c217ed7102d9,https://play-lh.googleusercontent.com/a/AGNmyxbP7h-9MviU8_wxr7mN7NhHElKWYjR-zRqdbbhb=mo,"Best app for learning python,SQL Hugo is my favourite teacher explains every concept convered many packagaes in python best app if you want to learn python",0.0,32.0.2,,,best app learning pythonsql hugo favourite teacher explains every concept convered many packagaes python best app want learn python
3479,2021-04-08 08:57:35,,5,,Alikemal Karasu,,,POSITIVE,python,e3a4f9b1-4b5a-4012-94b2-fd9ba813f205,https://play-lh.googleusercontent.com/a/AGNmyxYMmZKeFPEMIxk9I5J0Y63hVsx3gTE8H1u_PCPs=mo,"Excellent course with lots of content on python, r, sql. Learn from introduction to langage to machine learning.",1.0,32.0.2,,,excellent course lots content python r sql learn introduction langage machine learning
3496,2021-04-03 09:11:34,,4,,solomon oyefolu,,,POSITIVE,python,65278509-cf80-4762-9e2c-f24ac86bc1b6,https://play-lh.googleusercontent.com/a-/ACB-R5SZPYmbFvjYEdSVF72ipvZMfOdQ4D2JVwUt8ugIqQ,Good app to learn python from scratch,0.0,32.0.2,,,good app learn python scratch
3520,2021-03-27 06:25:47,,5,,Umer Shahbaz,,,POSITIVE,python,f2a6d55b-9751-4a6c-91fb-03987f4a325e,https://play-lh.googleusercontent.com/a-/ACB-R5R55YblriFGwW676I9h8g9NKk_7tchnyXzkXFqQ6g,"Really an exceptional app to learn python on your phone , it's teaching method is very good.",0.0,31.1.4,,,really exceptional app learn python phone teaching method good
3597,2021-03-06 10:25:17,,5,,Prity Priyadarshini,,,POSITIVE,python,10c18407-3bb5-41a0-9630-d32f2cfaa4f5,https://play-lh.googleusercontent.com/a-/ACB-R5S1FMJsG6MP4jK7DTGk6bXqdAkdkHsupmeN9yVn2A,It helps learn python effectively.,0.0,31.1.4,,,helps learn python effectively
3619,2021-02-28 20:43:13,,4,,Deb Bhattacharjee,,,POSITIVE,python,e3aef650-68fb-45de-8468-41328f40cee8,https://play-lh.googleusercontent.com/a/AGNmyxaXlA9___uqo9L4CmisfFbF1rZeNujE3eorIl41=mo,A good app for python beginners,0.0,31.1.4,,,good app python beginners
3623,2021-02-28 00:45:58,,5,,Rekha Gujar,,,POSITIVE,python,51c5d8de-8590-4ed4-ac25-4efe264fc413,https://play-lh.googleusercontent.com/a-/ACB-R5RU-fgz2TbG-dP67l23EnfyzixY2VxsJbITq_vWvw,Best python learning app I rarely download and use any app but this is the one you should check out. No ad and no limit this app aims for free learning.,0.0,31.1.4,,,best python learning app rarely download use app one check ad limit app aims free learning
3639,2021-02-22 15:48:57,,4,,Sheraz Hussain,,,POSITIVE,python,dff7e874-aa54-487e-a35e-ae6f71f13a90,https://play-lh.googleusercontent.com/a/AGNmyxY1f2ynaShkRBIG19tVMzkr10NpL26HZVwWGPKw=mo,Its really helpful for beginners to start python coding.,0.0,31.1.4,,,really helpful beginners start python coding
3641,2021-02-22 03:46:01,,5,,Lord Pawl,,,POSITIVE,python,c06e5e54-8217-4ff6-a1fe-68bf56caf032,https://play-lh.googleusercontent.com/a/AGNmyxbCucxmZoDzyuDURshfqQkrZcdSpIp8oMjVgnC9=mo,I have fallen in love with python thanks to Datacamp. What an amazing concept. Just bought whole year premium pack. I will suggest Datacamp to anyone who is interested in data science and don't know where to start. Keep up the good work guys.,11.0,31.1.4,,,fallen love python thanks datacamp amazing concept bought whole year premium pack suggest datacamp anyone interested data science dont know start keep good work guys
3644,2021-02-22 00:58:06,,3,,Meet Parte,,,NEGATIVE,python,53ed452d-760a-41af-bc1d-b68d582552df,https://play-lh.googleusercontent.com/a-/ACB-R5Tx_ucMikdgnHkRhZ3jC7hfoFUc00-Qln-Xqbmp,It is good but please bring Java and C++ also in this there is only python and other 2 so please bring Java and C++ also.,0.0,,,,good please bring java c also python 2 please bring java c also
3647,2021-02-20 23:08:14,,5,,Abhi savale,,,POSITIVE,python,66cfae83-dbc8-4e6a-b5d5-2d0a89bfdb68,https://play-lh.googleusercontent.com/a-/ACB-R5Ru5jQPKqMymv_VW-OLZJDgnr5QoAT4IYDCS-Su2Q,Best thing you can ever find to learn python,0.0,31.1.3,,,best thing ever find learn python
3665,2021-02-15 19:05:23,,5,,Raphael Popoola,,,POSITIVE,python,17bf5fce-b1ba-4d8d-a52a-ec662b6c47ce,https://play-lh.googleusercontent.com/a-/ACB-R5T-Xdibpn6qyymaxlbg_fx4RPkAonaTntEFmpdQ1Q,Awesome mobile app for python learning,0.0,31.1.2,,,awesome mobile app python learning
3704,2021-02-05 14:47:22,,5,,Emmanuel Osadebe,,,POSITIVE,python,76122f63-007b-4afe-b5e8-793ea73b4e88,https://play-lh.googleusercontent.com/a/AGNmyxZ-vJmgkPgf_Hv8FR35n34WmsL8P3-cVCC64opL=mo,Fascinating! Hope that I can learn more than SQL and python.,0.0,31.1.2,,,fascinating hope learn sql python
3705,2021-02-05 11:56:03,,5,,Akindunbi Oladipupo,,,POSITIVE,python,aadd8c11-11ac-4f46-ba70-8f3bdcf3cfe9,https://play-lh.googleusercontent.com/a/AGNmyxZj0wI1z8sxKi7tQ7_8DBSiyiqUmDmy5qvw60fI=mo,I've been learning a lot about data science using the app. I'm glad I also got a certificate after I finished the basic python course. I recommend this app for aspiring programmers,0.0,31.1.1,,,ive learning lot data science using app im glad also got certificate finished basic python course recommend app aspiring programmers
3721,2021-02-01 13:03:46,,1,,Jesse,,,NEGATIVE,python,7b87a94d-2ffc-4155-8cdc-28cf36b59661,https://play-lh.googleusercontent.com/a-/ACB-R5QPydG-gR7dgpOS9w_bSZos-EPIf741BPMV5zB0sg,New: 1 star. I can't login. It logs me in then goes back to the main screen and loops like that forever. Annoying as I'm paying yearly for an app since.the most recent update I can't use at all. Old: The best app to practice or learn python on Android with,27.0,31.1.0,"Thank you for the feedback, Jesse! If you'd like to email support@datacamp.com, we'd be happy to troubleshoot with you.",2021-02-01 14:51:58,new 1 star cant login logs goes back main screen loops like forever annoying im paying yearly app sincethe recent update cant use old best app practice learn python android
3734,2021-01-28 21:50:42,,2,,Mohammed Salim,,,NEGATIVE,python,dcc79021-ff28-44bd-865e-30f6eb1adda1,https://play-lh.googleusercontent.com/a/AGNmyxbLDZIsxNYsjj99F46EY0xAVZg3KT6GcrSb7_eM=mo,Looks and works well except only allows you to access the first 2 intro videos for python. The rest is locked and you have to pay. Not worth it for people who are experimenting and playing around to see if ML is for you. Waste of time tbh.,1.0,,,,looks works well except allows access first 2 intro videos python rest locked pay worth people experimenting playing around see ml waste time tbh
3775,2021-01-14 14:26:48,,5,,Aadarsh Birajdar,,,POSITIVE,python,c36b60df-e760-464e-82eb-d26b49700785,https://play-lh.googleusercontent.com/a-/ACB-R5RAkTXrAk-M4GpA7C98tvckoVTsM4atMzK6CQ9z_Q,Best app for coding to learn for beginners and masters in python,0.0,,,,best app coding learn beginners masters python
3821,2020-12-28 20:43:09,,5,,Yoko Koko,,,POSITIVE,python,b7705386-de22-472c-bad5-3038f20771c7,https://play-lh.googleusercontent.com/a-/ACB-R5SP6x8-OC217JOrGfUE2m1cOWqNOsqwEMpiHAhfelM,"8/2019 So far so great! I am teaching Python to myself currently and eventually, SQL and R because I want to get into a Data Science Bootcamp. I hope this app keeps me on my those throughout this process! 12/2020 I wish you guys had ML as well. But the python material does help in the comprehension part of AI and ML",0.0,30.2.1,,,82019 far great teaching python currently eventually sql r want get data science bootcamp hope app keeps throughout process 122020 wish guys ml well python material help comprehension part ai ml
3880,2020-12-06 12:20:35,,5,,Ersapta Aristo,,,POSITIVE,python,36a5596c-6508-49ad-baa2-0737782626fd,https://play-lh.googleusercontent.com/a-/ACB-R5QAKvjiYZt2kOdL6G7ri5j6qgjUzIA3KQvG9TLG,"Good Apps to learn python, I can use practice feature to make me remember and also understand the syntax. suggestion please add assessments feature, I think I can only access that feature on website",2.0,30.1.5,,,good apps learn python use practice feature make remember also understand syntax suggestion please add assessments feature think access feature website
3895,2020-11-30 08:53:30,,5,,Motupalli karthik,,,POSITIVE,python,4daade51-cf92-421a-b11b-714c593683de,https://play-lh.googleusercontent.com/a/AGNmyxZVXWfK7eFt0DGLJPZzoohMLz_9ZK8Ul9zyDnn-=mo,This is very excellent app for any age people to learn python i love it,0.0,,,,excellent app age people learn python love
3897,2020-11-29 22:29:46,,5,,Gururaja Paluru,,,POSITIVE,python,2da8bfa2-16e8-4616-9b1b-a476d3547216,https://play-lh.googleusercontent.com/a/AGNmyxZxVdj1G8Gr9EgH8GhXqEhEXv_SafAafuCwCjYhj5w=mo,"Excellent way of engaging a student. I am able to learn python in a very practical way , surely recommend it. But buy when this is on sale if you can,if not it becomes expensive",29.0,30.1.3,,,excellent way engaging student able learn python practical way surely recommend buy sale canif becomes expensive
3904,2020-11-23 23:08:13,,5,,INTO THEHARD,,,POSITIVE,python,fb933875-7715-47ca-94dc-6c7ddbdd0eab,https://play-lh.googleusercontent.com/a/AGNmyxYAoSc5wljWomZO5sdOO-IgimWGFQHKDNLxkP3e=mo,"Really helpful app to learn python . If you're a beginner , I recommended this app for you.",2.0,30.0.3,,,really helpful app learn python youre beginner recommended app
3959,2020-11-03 12:23:17,,5,,Rishabkar S Viraatz,,,POSITIVE,python,092162c2-f103-44e1-a604-c2f58a88730d,https://play-lh.googleusercontent.com/a-/ACB-R5Rdqs-F70nTN7KwB-mRv9oFvw-JSJjvBkhlTXmtcw,"Great app to learn R, python and upskill yourself",0.0,30.0.3,,,great app learn r python upskill
3962,2020-11-02 11:08:35,,3,,Md Wahed Sikder,,,NEGATIVE,python,f10a145b-f2ae-4413-a79d-7532c19a1506,https://play-lh.googleusercontent.com/a-/ACB-R5T1Q4WqDVCHMx5SNwY63ahuLb5qc2xCp5LIQBqClg,After recent update I cant find my introduction to python course. The UI is so confusing and horrible colour combinations!,1.0,30.0.2,"Hey There, Thank you for your feedback! If you can email support@datacamp.com with your device and browser/app specifics, we'd be happy to take a look. All the Best, -Brian",2020-11-02 10:37:21,recent update cant find introduction python course ui confusing horrible colour combinations
3966,2020-11-01 08:07:11,,5,,Rinshad K,,,POSITIVE,python,0bd1f3e6-9a38-43a4-80e6-8d3b8c1adbe3,https://play-lh.googleusercontent.com/a/AGNmyxaCWfP5i-dd6im0eByCMK7mA64pmEAgpDZhcYdv=mo,Excellent excellent excellent .add more courses like basic python,0.0,30.0.2,,,excellent excellent excellent add courses like basic python
3973,2020-10-31 00:08:17,,5,,hary store,,,POSITIVE,python,9e7fa458-7c3a-4e4e-b78b-5c3056a11398,https://play-lh.googleusercontent.com/a-/ACB-R5TnMvXt1r0awSb9bg74oX1JgA6fnwYhJBdxAOnm,I have tried many app for learning python but this app is best among them,0.0,30.0.2,,,tried many app learning python app best among
3984,2020-10-28 03:27:49,,5,,Venkat Rao,,,POSITIVE,python,d48b7ed3-70dd-4afe-8786-08ac2002200f,https://play-lh.googleusercontent.com/a-/ACB-R5Rc_suh8nS9iOjOKQfRp87P-45YPx9k9ejSnoBepg,"Simply Awesome! A great place to start..If you want to learn python or coding by self, then this is the App.",0.0,,,,simply awesome great place startif want learn python coding self app
4034,2020-10-19 17:31:07,,5,,Omachoko Mark,,,POSITIVE,python,011359a4-f5c4-471f-956b-f25220c44ff7,https://play-lh.googleusercontent.com/a-/ACB-R5QgBfa8KhHykFRph3JLubPvdusBVBpsmnfr0O5TzQ,"DataCamp is helping me learn the fundamentals in Python, and with a good pace I believe I will one day graduate from a beginner to a pro. I love the simplicity of the lessons and tests, my progress is tracked... I will suggest DataCamp for everyone, both those who want to learn python on desktop (the desktop experience is amazing) and on mobile.",8.0,29.0.1,,,datacamp helping learn fundamentals python good pace believe one day graduate beginner pro love simplicity lessons tests progress tracked suggest datacamp everyone want learn python desktop desktop experience amazing mobile
4049,2020-10-15 00:52:23,,1,,Looxiez23,,,NEGATIVE,python,d5985e4d-8929-4e1b-ac2a-b98e765b42a5,https://play-lh.googleusercontent.com/a-/ACB-R5QIEmshb63nsapkH8SL8X9b--iTyfaEf76hld92lg,The first python lesson starts with advanced stuff,0.0,,"Hey There, Thank you for your feedback! If you can reach out to support@datacamp.com with screenshots of the specific exercise, we'd be happy to review it on your behalf. -Brian",2020-10-15 11:28:21,first python lesson starts advanced stuff
4053,2020-10-14 07:18:44,,5,,Benedicta Akpan,,,POSITIVE,python,ec08a828-2c78-45a3-b1b2-90267d2e395a,https://play-lh.googleusercontent.com/a/AGNmyxZcrICPNB_EqVwwMSSUPOl0HfXt-tkuWtF5JPaS=mo,I love this app. It makes it very easy to learn python as a beginners,0.0,29.0.1,,,love app makes easy learn python beginners
4131,2020-09-20 09:21:19,,5,,Go PIKU Go,,,NEGATIVE,python,cc40097d-9220-49d6-9e2c-63b6f6385878,https://play-lh.googleusercontent.com/a-/ACB-R5QWfn1ATPhwxnVtSyYx-i2rfiCkug2AtYZe81Dkrg,"It's best for learning python,,",0.0,,,,best learning python
4140,2020-09-17 03:59:53,,1,,Himanshu Kalson,,,NEGATIVE,python,a540fba4-db25-4854-b77b-3702e8d4039a,https://play-lh.googleusercontent.com/a-/ACB-R5RSguUlp66OG_17KqqGYKJrynBbCi5xf8WqG2nKhA,It make it difficult to learn It's not a good app to learn python!,1.0,,"Hey Himanshu, We appreciate your feedback. If you'd like DataCamp Support, feel free to email us at support@datacamp.com with relevant context, as we'd be happy to take a look. Take care! -Brian",2020-09-22 13:46:30,make difficult learn good app learn python
4196,2020-09-07 18:34:07,,4,,Bello Muhammad Mustapha,,,NEGATIVE,python,dbbb10b1-1d8a-4675-ae49-454b9dfd5e9f,https://play-lh.googleusercontent.com/a/AGNmyxZEgyphzbXAkfK5WuHfaQGtsImy2YYR_9UvXAc6rg=mo,It was OK for an Intermediate in python to check there skill,1.0,28.0.0,,,ok intermediate python check skill
4205,2020-09-07 04:54:19,,5,,Truly Dibetso,,,POSITIVE,python,e191f147-479e-407e-b2e3-7415aba34245,https://play-lh.googleusercontent.com/a/AGNmyxZrpI-xawIQmjspJcDSR1EpD4MgButdBrWpW28O=mo,"I admire the way datacamp is truly comprehensive and easy to learn, as I practice python, I'm beginning to feel more comfortable and confident in mastering python. Thank you so much for the great content.",3.0,28.0.0,,,admire way datacamp truly comprehensive easy learn practice python im beginning feel comfortable confident mastering python thank much great content
4219,2020-09-05 10:04:03,,5,,Iman Septian,,,POSITIVE,python,a6758010-8868-418a-9599-9481dbe1875f,https://play-lh.googleusercontent.com/a-/ACB-R5TWXXsfOpeKbboJQRXrV13MlRFn0Vhk-GXx8jKcYw,Great place to learn python.,0.0,28.0.0,,,great place learn python
4267,2020-08-23 12:56:59,,5,,Current Activities,,,POSITIVE,python,671b9eaf-4405-4031-8136-7beef8b83a60,https://play-lh.googleusercontent.com/a-/ACB-R5TWAaYMUiK-kjnqVWu6EECaNoMK6yv0Hc5ucUd3,This is awesome to Learn data science and python,1.0,27.2.3,,,awesome learn data science python
4301,2020-08-12 11:59:44,,5,,Chukwudi Umezinne,,,POSITIVE,python,c09583f2-1579-4cb6-bddc-d901a0833b3b,https://play-lh.googleusercontent.com/a-/ACB-R5RnMn8hBc0tbI9KFPIOgLb6-YoMkl7GgL_Fgkowkg,It has been amazing learning python with Data camp,1.0,27.2.1,,,amazing learning python data camp
4318,2020-08-01 18:23:18,,5,,srinivas s,,,POSITIVE,python,f0026eba-71e5-4cb4-bba0-7510931d77a9,https://play-lh.googleusercontent.com/a-/ACB-R5T_qy74hY3I_0NoP-jC-WVnsfWNk_4mBb0pvR6UOA,Best app ever to learn python,0.0,27.1.0,,,best app ever learn python
4405,2020-07-02 03:04:28,,5,,Edosa Chukwudi (Chuks),,,POSITIVE,python,fa75f47e-6138-4b85-a5d6-6c092df453b1,https://play-lh.googleusercontent.com/a-/ACB-R5Sr4gq9ROR3V7EtOXgl-ffRWE5D0_KTd6RdzTdn-w,Enjoyed learning python with datacamp,0.0,24.0.0,,,enjoyed learning python datacamp
4421,2020-06-24 13:47:16,,5,,James Koo,,,POSITIVE,python,9487574c-3990-48ad-86af-c8bf4a2fdb14,https://play-lh.googleusercontent.com/a-/ACB-R5TuelcLrigL7iKtL4vZK2W8Q5VBKuWJ_x9UmcBC6hM,Great apps for me to start learning python!,1.0,25.0.2,,,great apps start learning python
4433,2020-06-21 06:40:07,,4,,Razer Rapunzel,,,POSITIVE,python,ed4887a2-7f02-4615-9c39-82dcf418bafa,https://play-lh.googleusercontent.com/a-/ACB-R5TKKbRrVJSYTeOcV4sUNpTsDI5SLHo_4A4BoJLx2g,UI is very friendly and overall presentation was very excellent 👍 I will recommend this app to everyone for learning python ..Very well Done Datacamp Dev Team!,0.0,25.0.2,,,ui friendly overall presentation excellent recommend app everyone learning python well done datacamp dev team
4464,2020-06-16 14:59:16,,5,,ADEOLA OLAGUNJU,,,POSITIVE,python,0f03a48c-9590-439d-a95f-f709d8c037f1,https://play-lh.googleusercontent.com/a-/ACB-R5RSIrRX0A9qZ7CPe4H7CpgwcQkqnDD_Di8cPpxpcA,Just like i have an instructor right there with me .Helps me develop keen interest in the course (python)..,0.0,25.0.2,,,like instructor right helps develop keen interest course python
4507,2020-06-05 14:52:49,,5,,Jacek Gątkowski,,,POSITIVE,python,141d2298-496d-4f30-bc72-afd5bccce688,https://play-lh.googleusercontent.com/a-/ACB-R5QZVnyf4acwlCvT0qzG-9Y-mqA5oU5pS7-3-3intA,Great app. I learn python and sql to become data scientist and it works great for me.,1.0,25.0.0,,,great app learn python sql become data scientist works great
4555,2020-05-26 14:51:05,,5,,Nilayan Ghosh,,,POSITIVE,python,6b2e15d8-a412-4a2f-b481-7e507b952eab,https://play-lh.googleusercontent.com/a-/ACB-R5SoOeRBwxsJPWZnAn1Ls0HtYlQT4xcLld6J4YYfPA,"The best learning platform their hands on learning experience is unlike any other. I can vouch for datacamp because, I had tried many courses to learn python but somehow something was missing, but after the datacamp course I was completely satisfied and can say that I've become somewhat proficient in python.",1.0,,,,best learning platform hands learning experience unlike vouch datacamp tried many courses learn python somehow something missing datacamp course completely satisfied say ive become somewhat proficient python
4565,2020-05-25 09:57:39,,5,,Filiberto Zurita,,,POSITIVE,python,fcf77cd7-b7b5-4cb3-90fc-9de8fd407848,https://play-lh.googleusercontent.com/a/AGNmyxZnADt24WpAwy4rdCULZDUZcH0_E45iZDPuIF6JuCw=mo,"Best app for learning programming on python and R, by a long shot.",1.0,24.0.1,,,best app learning programming python r long shot
4568,2020-05-25 03:38:59,,5,,Zafar Khan,,,POSITIVE,python,57e1f16b-b47f-45ac-a5bc-4a8c83f96bd5,https://play-lh.googleusercontent.com/a-/ACB-R5Rg8LuPfMGjokfOw3_lsCN9c1C74U075AYzpFGxfg,"Better platform , need improvements in exercise submission, few typo mistakes in basic python course",0.0,24.0.1,,,better platform need improvements exercise submission typo mistakes basic python course
4593,2020-05-22 14:05:58,,5,,Rupendra Soni VMAT,,,POSITIVE,python,969fc801-d25f-428b-a0fd-1414240fe3dd,https://play-lh.googleusercontent.com/a-/ACB-R5SMpP4XqDC8u95-Hfcwz3VVhENVDEZY2iNSgcS6rw,"It's amazing app for learning languages like python, R and ,SQL etc. and hand off application of the learning give practical approach.",0.0,24.0.0,,,amazing app learning languages like python r sql etc hand application learning give practical approach
4600,2020-05-22 04:43:44,,5,,Mahdi Alikhani,,,POSITIVE,python,cf7a74e5-2826-476d-8a70-c43d72226a98,https://play-lh.googleusercontent.com/a-/ACB-R5TK_YWj-pCuQH8ilEWvDZNl3Tzus4sS4ZFXjnNY,"I love the idea that u can learn python , git and ... with in-app practicing",0.0,24.0.0,,,love idea u learn python git inapp practicing
4616,2020-05-21 07:06:30,,5,,Sumeet yadav,,,POSITIVE,python,b2f04e71-6ae1-4380-86bb-4e22f7266589,https://play-lh.googleusercontent.com/a-/ACB-R5Ql3cHrMSHnsZQPfoIl5gUnmnJSZmZKMJ9p9QbPpQ,"Great app to learn python,describe the subject in a easy and considerable way with challenging practice exercises.So good for beginners.",1.0,23.2.1,,,great app learn pythondescribe subject easy considerable way challenging practice exercisesso good beginners
4622,2020-05-20 21:03:16,,5,,Eric Chua,,,POSITIVE,python,57e62292-c856-42d7-9b18-6bf80d66f364,https://play-lh.googleusercontent.com/a-/ACB-R5TbO-EcBtTxnt2qSNUNifoud8iPkJo1OQJKfSdaaw,I'm having fun learning python!,0.0,24.0.0,,,im fun learning python
