Unnamed: 0,date,review,rating,isEdited,title,userName,sentiment,standardizedReview
184,2022-12-31 03:28:06,"I wish this app allowed us to continue completing coursework, even though practicing is cool..",4,False,Practice only?,"sincerely, one",NEGATIVE,wish app allowed us continue completing coursework even though practicing cool
185,2019-12-04 04:10:43,"The app has two  articles from 2018 on its front page. 

Finishing a test causes causes an indefinite hang. 

Both feel unforgivable when the app has one job.",3,False,Feels neglected,Dougwastaken,NEGATIVE,app two articles 2018 front page finishing test causes causes indefinite hang feel unforgivable app one job
186,2021-07-11 04:10:40,"Trying to learn about C# and the app isn’t very good at teaching it, and the quiz about the subject is asking me questions I wouldn’t know how to answer with the little info it provided me.",2,False,Quizzing me on info it never taught me.,DustinJamesKid,NEGATIVE,trying learn c app isnt good teaching quiz subject asking questions wouldnt know answer little info provided
187,2019-10-07 13:57:50,I have an iPhone 11 pro and I guess it’s not compatible yet but the app keeps crashing when I try to open it. When I open it for a second it shows my home page but in a smaller frame and then crashes. Super weird bug.,1,False,App not working,Aribahaz,NEGATIVE,iphone 11 pro guess compatible yet app keeps crashing try open open second shows home page smaller frame crashes super weird bug
188,2019-01-25 04:20:01,Desktop version better because of the ability to type,2,False,Complaints,HYPER Z,POSITIVE,desktop version better ability type
189,2018-10-22 19:58:26,Logged in and the app defaulted to a page asking about notifications. Can’t get off that page as it won’t navigate down to the submit button. No other way to get off that page.,1,False,Poor navigation,Steam67,NEGATIVE,logged app defaulted page asking notifications cant get page wont navigate submit button way get page
190,2021-06-24 03:22:27,Great app though I haven’t found swift classes,5,False,"Good app, I’m starting to learn python",imaminecrafer,POSITIVE,great app though havent found swift classes
191,2022-10-29 22:43:15,It’s fun and it’s difficult so just press the flag and press to difficult and it’s fun,5,False,Yea,j in e,POSITIVE,fun difficult press flag press difficult fun
192,2020-08-05 16:46:05,Signed up for CA to start learning more during the crisis and I mainly work from an iPad Pro. Unfortunately the app only allows 1 orientation as it is an iPhone app stretched for the iPad.,3,False,Would love an iPad Native version,RP-ish,NEGATIVE,signed ca start learning crisis mainly work ipad pro unfortunately app allows 1 orientation iphone app stretched ipad
193,2020-06-23 00:29:51,"Wouldn’t recommend, coding is super boring and hard. Learning R takes literally forever and I have no idea what I’m doing. Thanks",4,False,Dull,gra lane,NEGATIVE,wouldnt recommend coding super boring hard learning r takes literally forever idea im thanks
194,2022-07-01 14:07:23,Better than most coding apps,5,False,No title,Zryeroll,POSITIVE,better coding apps
195,2020-10-19 02:37:53,Worth every penny and every second of your time.,5,False,Great app,Dr.jcsa,POSITIVE,worth every penny every second time
196,2022-06-08 21:18:43,"Nearly every lesson I get into is broken.  I’d elaborate much further but in looking at the other reviews I’m fairly certain I don’t need to. 

Would love it if this actually worked.",1,False,"Love the Codecademy program, but this app is super glitchy.",Casdervvhf,NEGATIVE,nearly every lesson get broken id elaborate much looking reviews im fairly certain dont need would love actually worked
197,2020-12-04 03:31:32,I was really looking forward to using the app seeing how it seemed nicer then udemy but it doesn’t let me sign in using google or Facebook no matter what I tried. I’d recommend just putting a “put your email here” or more options,1,False,Impossible to sign in,Tallzipper,NEGATIVE,really looking forward using app seeing seemed nicer udemy doesnt let sign using google facebook matter tried id recommend putting put email options
198,2020-08-20 13:04:04,This app does a terrible jobs explaining the basics. They just throw terms out with zero explanation.  Not an effective way of teaching. I seriously question who has been posting all these reviews because there is no way this should have a 4.8 out of 5.,1,False,Explain actions are terrible,Vlcan,NEGATIVE,app terrible jobs explaining basics throw terms zero explanation effective way teaching seriously question posting reviews way 48 5
199,2019-12-17 12:52:27,I would like some of the practice to have a snippet of typing even with my phone,4,False,Practice,golemiam,NEGATIVE,would like practice snippet typing even phone
200,2019-06-26 15:55:06,Great app to use very easy and awesome. Hope I learn a lot and be able to design a webpage or an app one day!,5,False,Great app!,iDesignsx12,POSITIVE,great app use easy awesome hope learn lot able design webpage app one day
201,2018-08-02 22:13:31,Well designed for a quick review or practice.,5,False,Well made app,Janpls6,POSITIVE,well designed quick review practice
202,2020-12-08 08:08:40,Great interface and good content to refresh memory.,5,False,Amazing,kevvo1215,POSITIVE,great interface good content refresh memory
203,2022-10-05 15:27:50,This app needs a serious refresh! People pay you to have access to it so it’s very surprising to see that no efforts has been put into maintaining this. We the users of it need answers.,1,False,Tragically unusable,DaddyQuanB,NEGATIVE,app needs serious refresh people pay access surprising see efforts put maintaining users need answers
204,2022-05-04 22:00:08,I was so excited to see there was an app available…and then so disappointed that the questions were basically unanswerable. I’ll use CodeAcademy on my PC but I’m bummed I can’t use the app.,1,False,Doesn’t work well on my iPad,Kendrastic,NEGATIVE,excited see app availableand disappointed questions basically unanswerable ill use codeacademy pc im bummed cant use app
205,2020-09-02 13:51:40,"I use large text on my iPhone and this app cuts off a lot of the content. Can’t use or read it in its current state. Please make more accessible.
Codeacademy on PC is 5/5 though.",2,False,Unusable with large text,EarlDopler,NEGATIVE,use large text iphone app cuts lot content cant use read current state please make accessible codeacademy pc 55 though
206,2019-04-03 21:53:54,"I am new to this whole coding scenario, furthermore I like the way this app does not let me take any shorts; Yet this app gives me the leeway to grow.",4,False,Sticks to your guns,radiorocs,POSITIVE,new whole coding scenario furthermore like way app let take shorts yet app gives leeway grow
207,2022-08-18 13:38:45,"Really nice app, very intuitive and easy to use",5,False,Great app,conde_Coder,POSITIVE,really nice app intuitive easy use
208,2020-06-09 17:05:39,"I tried for days to log in, but it constantly said my password was incorrect, no matter how may times I changed my password. I even tried using my brothers email, but it still didn’t work.",1,False,Couldn’t log in,Super Angered User,NEGATIVE,tried days log constantly said password incorrect matter may times changed password even tried using brothers email still didnt work
209,2020-01-12 01:38:06,Would love it more if I could use it in landscape mode on the iPad. I’ve stuck to using codecamy on Safari instead.,3,False,Needs better iPad Support,jherre29,NEGATIVE,would love could use landscape mode ipad ive stuck using codecamy safari instead
210,2021-07-30 12:29:10,Awesome program,5,False,Only good things to say,Goldensatin,POSITIVE,awesome program
211,2020-09-09 14:54:23,Very user friendly,5,False,Wet user friendly,ron tu papi,POSITIVE,user friendly
212,2020-05-29 15:01:28,"Amazing app!!!! Easy to use, very well organized, cannot put it down.",5,False,Wow!!!!!!,chicano878,POSITIVE,amazing app easy use well organized cannot put
213,2020-01-05 10:34:19,Its perfect now :),5,False,The update fixed the practice buttons,ferlana white,POSITIVE,perfect
214,2021-05-09 05:12:59,So far easy to use,5,False,New to it,Glock 19 x,POSITIVE,far easy use
215,2020-09-08 19:26:14,I I I,5,False,For those who are busy but want to improve,hmmmwhy,POSITIVE,
216,2019-03-10 23:51:26,I LOVE this app! It’s convenient to use on my phone and I can take it everywhere I go!,5,False,Amazing App,angiewangie85,POSITIVE,love app convenient use phone take everywhere go
217,2020-02-28 13:11:19,The app is great. I love to use it to review the stuff learned. My only problem is that it is not flexible with iPads.,4,False,Great! Except one thing.,Brooklynj,POSITIVE,app great love use review stuff learned problem flexible ipads
218,2019-09-30 02:06:49,Stopped working after upgrading to iOS 13,4,False,Broken in iOS 13,Mark Thiel,NEGATIVE,stopped working upgrading ios 13
219,2018-10-08 02:44:58,I wish that this would tell u what u need to do and what everything means if your new,4,False,Help,Jacobeohde,POSITIVE,wish would tell u u need everything means new
220,2021-05-14 20:11:50,Outstanding setup! I really enjoy this app.,5,False,5 stars!,SirThomas1001,POSITIVE,outstanding setup really enjoy app
221,2023-01-24 16:40:18,"The scale is totally blown out and it does not work on iPad. The web version scales poorly for any of the browsers here on iPad as well. It is a shame, being able to use this on the go would be very beneficial.",1,False,Not Suitable for iPad,Lukifer23,NEGATIVE,scale totally blown work ipad web version scales poorly browsers ipad well shame able use go would beneficial
222,2022-10-30 16:05:34,Could you guys make this app compatible to iPad? I world really appreciate it!!!!,4,False,Request for iPad,stephceleste2001,POSITIVE,could guys make app compatible ipad world really appreciate
223,2021-10-15 22:43:29,In case you do not feel compelled to sign up using your social media account letting you know now before install this app is not for you.,1,False,Sign up attached to google or facebook,mynameisanymouse,NEGATIVE,case feel compelled sign using social media account letting know install app
224,2020-11-28 03:53:16,No iPad version or full iPad support. Sorry but iPhone apps on an iPad screen zoomed is dumb and has been dumb since apple first made it an option. It’s a waste of the iPads screen size and the functionality that comes with it. Lazy development equals iPhone only apps.,1,False,No iPad app,Shimpty,NEGATIVE,ipad version full ipad support sorry iphone apps ipad screen zoomed dumb dumb since apple first made option waste ipads screen size functionality comes lazy development equals iphone apps
225,2023-03-15 19:59:29,The app is very buggy.  The practice exams do not progress to next page after making all selections.  The Reviewed subjects do not match the practice exam questions.  Very disappointing.,1,False,Buggy and unusable on iPad,lapp-boi,NEGATIVE,app buggy practice exams progress next page making selections reviewed subjects match practice exam questions disappointing
226,2023-03-02 23:14:32,"Either I’m missing some important information or this app is unusable. The quizzes make no sense. I tried it on an easy-for-me level, and the questions/answers provided are nonsensical.",1,False,Unusable?,Desiree Dillon,NEGATIVE,either im missing important information app unusable quizzes make sense tried easyforme level questionsanswers provided nonsensical
227,2021-09-01 15:16:16,"A coding website that wants to sell a subscription, yet doesn’t invest the time into making their app native to ipad. This is not a confidence inspiring start to this journey :/",2,False,iPad Support Missing,AlwayzJusAlmost,NEGATIVE,coding website wants sell subscription yet doesnt invest time making app native ipad confidence inspiring start journey
228,2020-10-26 19:24:28,I am freeloathing for now but will upgrade to pro when prompt.,5,False,Awesome!!,If-then-else,POSITIVE,freeloathing upgrade pro prompt
229,2020-04-02 02:01:53,Prefect program,5,False,Using this while I go through boot camp at Bottega,HeymyNameDB,POSITIVE,prefect program
230,2022-05-13 20:30:57,Shame on you for not having text labels on all buttons!,3,False,Poor accessibility with VoiceOver,HollyWNJ,NEGATIVE,shame text labels buttons
231,2020-12-17 21:32:55,"I just started Codecademy and love it. Tried downloading the app and signing in but there must be som kind of bug. After I choose what path I want to study, it erases my choices and I’m back at the bone screen. Please fix!",1,False,Having issues signing in,signinerror,NEGATIVE,started codecademy love tried downloading app signing must som kind bug choose path want study erases choices im back bone screen please fix
232,2021-09-07 06:04:07,Bring Apple Pay to next version,3,False,Payment method,Hesham418,POSITIVE,bring apple pay next version
233,2021-03-30 17:25:59,"No iPad support is a deal breaker for me. If the other reviews are to be believed, this is a great app otherwise. If you’re fine with using your phone, go for it.",2,False,No iPad Support,KniveSmith,NEGATIVE,ipad support deal breaker reviews believed great app otherwise youre fine using phone go
234,2020-01-25 04:20:01,"This app is very confusing. It is incredibly disorganized, you can not find anything. It does not have any lessons, and is completely different from the website.",1,False,Doesn’t actually teach anything,Everyone who is not dumb,NEGATIVE,app confusing incredibly disorganized find anything lessons completely different website
235,2018-10-04 19:38:37,"Codecademy‘s “iPad compatibile” app doesn’t allow for landscape mode. This means I can’t use a Smart Keyboard. Additionally, it’s one of those iPhone apps that they just allow to be installed on an iPad so it’s not full screen (you have to use the zoom button).",1,False,No iPad Compatibile app,Asi@n Sens@tion,NEGATIVE,codecademys ipad compatibile app doesnt allow landscape mode means cant use smart keyboard additionally one iphone apps allow installed ipad full screen use zoom button
236,2022-08-11 12:35:10,As much as i like the web version it would be amazing to for this app to be on the ipad,3,False,iPad?,slapsornoslaps,POSITIVE,much like web version would amazing app ipad
237,2019-08-08 01:51:05,"Trying to get into coding, and by far all the other apps are straight trash.",5,False,Pretty dope,Swagswagbooty,NEGATIVE,trying get coding far apps straight trash
238,2019-05-23 20:51:56,Awesome app. Great job and thanks to the developers who make apps like this great.,5,False,Outstanding job..,Bad Bunny's,POSITIVE,awesome app great job thanks developers make apps like great
239,2018-11-22 19:45:53,"The developers should improve this app, in order to enable screen rotation and full-screen-size on an iPad.",3,False,"for iPad, screen size and rotation not yet enabled",WharangDo,NEGATIVE,developers improve app order enable screen rotation fullscreensize ipad
240,2020-05-04 01:14:35,Just started and so far it gets an A+!!! Very organized and straightforward!!,5,False,Im digging it!!,DrSeuss8,POSITIVE,started far gets organized straightforward
241,2021-05-19 16:19:56,Adding further compatibility for iPad as well as landscape mode would be nice,3,False,Landscape mode,Nad7991,POSITIVE,adding compatibility ipad well landscape mode would nice
242,2019-07-27 01:05:01,"It’s easy to use, and helps you learn at a good pace",5,False,Simplistic,SamH2021,POSITIVE,easy use helps learn good pace
243,2020-04-05 01:36:27,"This is a good app. I love the content. Sadly, it only works in portrait orientation which I don’t like when I’m using it on my iPad.",3,False,"Great content, annoying orientation on iPad",TSK41,POSITIVE,good app love content sadly works portrait orientation dont like im using ipad
244,2020-02-10 17:53:25,Not able to sign in with the app. Email and password work just fine on laptop and browser but get denied when trying to login through the app.,1,False,Not working,tj12go,NEGATIVE,able sign app email password work fine laptop browser get denied trying login app
245,2020-03-27 08:49:36,Like title says,5,False,Could be closer to the website,brogie :),POSITIVE,like title says
246,2019-04-13 04:28:42,Would be nice to sign in using linked in as that is a feature on the website.,2,False,Why can’t you sign in with linked in,Zach CJH Cougar,NEGATIVE,would nice sign using linked feature website
247,2019-04-11 16:20:47,Easy to use and has great exercises. Only wish that it had a shell to practice independently.,4,False,Great Practice on the go,Owsla1345,POSITIVE,easy use great exercises wish shell practice independently
248,2020-10-10 15:21:47,Would sign up if I could use my regular email account but since the only two options available require linking either my Google or FB account I’m not going to.,1,False,Sign up constraints,Criostasis,NEGATIVE,would sign could use regular email account since two options available require linking either google fb account im going
249,2022-08-16 00:40:17,It does not keep up with what is done in the regular website. It scales to an index card size or smaller even when using like a medium size tablet. High expectations but terrible execution.,1,False,Scaling issue,PataHuera,NEGATIVE,keep done regular website scales index card size smaller even using like medium size tablet high expectations terrible execution
250,2021-04-28 01:17:58,It’s an amazing app. It’s so easy to learn with it.,5,False,Love the app so much,Whimsy-Girl,POSITIVE,amazing app easy learn
251,2021-05-13 18:45:30,Make a kids mode to where it’s a little easier,3,False,Jaxen,Zia fox,NEGATIVE,make kids mode little easier
252,2020-11-30 02:56:59,Love this app! Tell it how you learn best and it becomes a teaching/learning success tool!,5,False,Codecademy Go is Awesome!,SingingSongs,POSITIVE,love app tell learn best becomes teachinglearning success tool
253,2019-07-10 22:05:16,I’m learning a lot and this is all new to me,5,False,Great program for a beginner,Eswheeler1992,POSITIVE,im learning lot new
254,2018-11-08 00:47:06,"I can’t do anything after I login. It shows me a page with a list of the subject categories and asks me to select, but I am unable to select a single item. “Continue” will not work.",1,False,Unusable,Gunschube,NEGATIVE,cant anything login shows page list subject categories asks select unable select single item continue work
255,2022-11-17 05:07:25,Please get the iOS version to fill the entire iPad screen. My iPad is my computer for everyday use.,2,False,iPad support,MFranklin84,NEGATIVE,please get ios version fill entire ipad screen ipad computer everyday use
256,2020-02-20 12:39:31,I am taking a C# course in the University and I am using this app to practice and it’s very good.,5,False,Love it!,Ymah26,POSITIVE,taking c course university using app practice good
257,2018-09-21 17:26:52,"It’s cool because it’s interactive, however the explanation of basics isn’t too understandable",4,False,It’s alright,H3LIRAPTORRANDOM,NEGATIVE,cool interactive however explanation basics isnt understandable
258,2020-06-16 19:55:21,I’ve spent 5 minutes with this app. How am I supposed to know whether or not it is good?,3,False,Stop asking for reviews,HaydenLinfoot,NEGATIVE,ive spent 5 minutes app supposed know whether good
259,2019-11-04 20:04:49,"Constantly freezing, not able to go to next card or even finish one. Fix it please. Iphone xs max",2,False,Not working,xagrid,NEGATIVE,constantly freezing able go next card even finish one fix please iphone xs max
260,2019-06-28 01:53:59,I am interested in Codecademy.😎😎cool.l am still learning how to get the right results.,5,False,Aurora Codecademy,star4443267😘😏😁😁,POSITIVE,interested codecademycooll still learning get right results
261,2018-10-12 07:01:56,App keeps saying network failed. Try again. But it never loads. I still haven’t had a chance to try out the app yet because of this,1,False,Won’t load,jsmith927,NEGATIVE,app keeps saying network failed try never loads still havent chance try app yet
262,2022-01-02 03:36:00,"I love coding it’s amazing, but I don’t want to pay so much",3,False,Great app but to don’t want to pay,The Hlebinskys,NEGATIVE,love coding amazing dont want pay much
263,2021-10-07 22:18:59,"Seriously, why do I have to sign in to use this. It bothers me when apps want my Facebook or Google sign in to use. Nope, no thanks, I’ll use something else.",1,False,Sign up,ALChamp79,NEGATIVE,seriously sign use bothers apps want facebook google sign use nope thanks ill use something else
264,2019-06-03 16:11:13,I can’t stop playing,5,False,Best game ever,Meantforme,POSITIVE,cant stop playing
265,2019-06-13 20:25:04,So far so good just starting out with the app. I will keep you guys posted...,4,False,Review,shoescience,POSITIVE,far good starting app keep guys posted
266,2022-09-29 22:06:46,"Due to requiring gmail of Facebook, I couldn’t even experience the app.",1,False,Needs more account creation options in app,Rinny Kagamine,NEGATIVE,due requiring gmail facebook couldnt even experience app
267,2020-12-15 23:50:33,"After selecting topics to study, and setting up notifications and reminders and selecting Continue, it just crashes every time.",1,False,Doesn’t work.,Wells Abrams,NEGATIVE,selecting topics study setting notifications reminders selecting continue crashes every time
268,2020-01-18 20:06:54,Im doing this damnit!!! I’m going to quit my job and work in tech!!! CodeCademy is going to help me get there!!!,5,False,I’M A CODER,hoser75,POSITIVE,im damnit im going quit job work tech codecademy going help get
269,2019-12-29 21:15:05,"Very useful, friendly and high quality UX.",5,False,Great app!,עידןלוי,POSITIVE,useful friendly high quality ux
270,2018-09-12 12:23:37,"Great, straightforward app to keep skills fresh in your mind!",5,False,Love Codeacademy,Asiee,POSITIVE,great straightforward app keep skills fresh mind
271,2019-06-05 03:15:36,"Requires Facebook or Google auth.  Even if I used either, I wouldn’t want to share that all over the place.  Maybe I’ll give it a shot if they add Sign In with Apple.",1,False,Account sign in limited,J3sterHead,NEGATIVE,requires facebook google auth even used either wouldnt want share place maybe ill give shot add sign apple
272,2020-03-10 14:56:27,"When i open the app and go through sign up the load takes forever
Poor service",1,False,The app won’t open,gharbainkw,NEGATIVE,open app go sign load takes forever poor service
273,2019-09-20 02:19:49,Not very easy to use the iPhone version on the iPad. Developer should offer an iPad version for those of us who use full screen and keyboard for coding.,1,False,Needs an iPad version,Phred,NEGATIVE,easy use iphone version ipad developer offer ipad version us use full screen keyboard coding
274,2019-04-19 17:20:33,I already have an account using Facebook but apparently it doesn’t let me sign in when I try to use the app with Facebook.,1,False,Can’t sign in,jdjejefnkwks,NEGATIVE,already account using facebook apparently doesnt let sign try use app facebook
275,2019-02-05 19:59:55,Easy to use. But the subscript is way expensive!,4,False,Good app,NostalgiaLadie,NEGATIVE,easy use subscript way expensive
276,2022-11-29 06:07:33,Make menus more usable,3,False,Good but could be better,do us as hrxbrcghddht,POSITIVE,make menus usable
277,2021-04-11 20:32:23,Please care for the users and fix the issues with your questions clues and the app in general. UI/UX is pathetically substandard.,1,False,iOS version of app has tons of mistakes,rossyer,NEGATIVE,please care users fix issues questions clues app general uiux pathetically substandard
278,2018-09-25 02:43:52,App keeps freezing indefinitely during review questions. 🤦🏻‍♀️,3,False,Crash,tournywotter,NEGATIVE,app keeps freezing indefinitely review questions
279,2023-01-08 01:21:13,A very bad place for learning/practicing a language. I recommend using a book instead.,1,False,Fundamental mistakes in programming language,arrivedercifrog,NEGATIVE,bad place learningpracticing language recommend using book instead
280,2019-06-02 01:45:27,Super easy to use!,5,False,Easy,WestSpiderKing0270,POSITIVE,super easy use
281,2020-11-24 12:28:43,Only reason I don’t give 5 stars is cause there’s no terminal in iPad os,4,False,Great app,NicoNeruda,NEGATIVE,reason dont give 5 stars cause theres terminal ipad os
282,2018-10-05 21:29:56,"iPad has better input experience, hope to use it on iPad",3,False,Please support for iPad,stevzhg,NEGATIVE,ipad better input experience hope use ipad
283,2023-02-27 22:20:39,When do you update your app for tablet size?,1,False,This apps is small size only for iphone.,Mr.MichaelTheGuy,NEGATIVE,update app tablet size
284,2019-09-25 06:44:02,Instantly crashes after showing main logo screen.,1,False,Doesn’t open on iOS 13,braydenbear,NEGATIVE,instantly crashes showing main logo screen
285,2021-03-08 19:53:23,The last time I looked this wasn’t available as login option,1,False,LinkedIn login option,jojo3141942,NEGATIVE,last time looked wasnt available login option
286,2019-08-27 16:10:21,It won’t work after it crashed.,1,False,The app crashed and won’t go pass a certain level.,ogkzone,NEGATIVE,wont work crashed
287,2020-10-11 15:04:14,Theses practices are how I learn best. Good job guys.,5,False,Practice makes perfect.,ghost operator,POSITIVE,theses practices learn best good job guys
288,2021-03-04 17:44:07,"The application is grossly limited compared to the web portal capabilities and detail. The app itself is is the equivalent of Coding flash cards. Decent, but lackluster. The disparate experience is an issue.",1,False,Grossly limited,takeallofthisnickname,NEGATIVE,application grossly limited compared web portal capabilities detail app equivalent coding flash cards decent lackluster disparate experience issue
289,2022-06-08 01:03:53,The Swift course was really bad after the introductory one and codecademy says they don’t do any refunds. I feel like I wasted $160,1,False,Codecademy pro not worth it,PHS383,NEGATIVE,swift course really bad introductory one codecademy says dont refunds feel like wasted 160
290,2021-10-13 15:30:07,"Will actually review when the app doesn’t force my iPad screen upright. 

Need landscape mode when using a KEYBOARD cool thanks",1,False,No landscape mode?,Coby321,POSITIVE,actually review app doesnt force ipad screen upright need landscape mode using keyboard cool thanks
291,2020-03-03 13:57:48,The app is great for reviewing concepts that you’ve learned.,5,False,Great for Review,DadWit2ManyKids,POSITIVE,app great reviewing concepts youve learned
292,2020-04-28 13:41:36,App has a phantom notification that I cannot clear and disabling notifications is not the solution.,1,False,Notifications,Endurofan,NEGATIVE,app phantom notification cannot clear disabling notifications solution
293,2019-04-25 01:16:00,"IVery practical, and intuitive.",5,False,Five stars,Some dude named dude👨,POSITIVE,ivery practical intuitive
294,2019-03-27 14:25:16,A good start for anyone curious about coding.,5,False,Fun and Easy to Follow,Gary S.S.,POSITIVE,good start anyone curious coding
295,2021-12-20 19:25:33,Downloaded and immediately deleted it.,1,False,Useless,123jake4567890,NEGATIVE,downloaded immediately deleted
296,2021-05-27 19:17:21,Review questions do not seem to be content-matched with the browser-based lessons.,1,False,Not matched,"Ger Today, Jew Tomorrow",NEGATIVE,review questions seem contentmatched browserbased lessons
297,2020-02-01 09:25:07,"Looking for ""iPad Only"" app gets you am iphone app that can be stretched to fill screen. Pretty disappointing and not confidence-instilling.",2,False,"iPad App? Nope, not really.",0x45,NEGATIVE,looking ipad app gets iphone app stretched fill screen pretty disappointing confidenceinstilling
298,2022-12-22 18:38:23,Totally missed an opportunity to make this a great iPad app rather than a blown up iPhone version.  🤦🏻‍♂️,1,False,Total miss,tkd.ejg,NEGATIVE,totally missed opportunity make great ipad app rather blown iphone version
299,2018-10-14 19:18:33,"Wont load exercises, cant change subject, search stuck in “got it”. The most recent patch is just junk.",1,False,Wont load,DevilCukie,NEGATIVE,wont load exercises cant change subject search stuck got recent patch junk
300,2021-10-18 02:47:22,Learning c++ so easy thanx,5,False,Amazing,VatoLobo77,POSITIVE,learning c easy thanx
301,2018-10-12 02:17:38,An app about coding doesn’t have the ability to run in landscape mode.... wow,2,False,IPad users need landscape mode,therothgod,NEGATIVE,app coding doesnt ability run landscape mode wow
302,2022-05-20 12:20:00,Please support the iPad in portrait and landscape orientation.,4,False,Please update to support iPadOS,Phillysdon04,NEGATIVE,please support ipad portrait landscape orientation
303,2020-12-27 01:35:02,Easy learning.,5,False,Great app!,74757899655,POSITIVE,easy learning
304,2021-11-05 09:39:12,Sign up or sign up there is no login,1,False,Login option broken,dejohns0317,NEGATIVE,sign sign login
305,2021-10-18 18:35:20,I love it it’s really cool.,5,False,Codecademy more like Coolcademy,codekidcool,POSITIVE,love really cool
306,2019-10-03 03:10:15,Will rate once it actually works,2,False,Won’t Open,P1Jaclyn,NEGATIVE,rate actually works
307,2019-01-20 03:30:06,Bug bug need to be fixed offers pro but how we will buy if i dont even try free version??,1,False,No works,Merdanayna,NEGATIVE,bug bug need fixed offers pro buy dont even try free version
308,2020-08-05 17:00:47,"Streaks?  Common. This app focus on the wrong stuff. 

Also, why do I need to sign up or sign in before I can look at the app content?

Waste of time

Update: enough nonsense with showing support for marxist groups. Please stop trying to indoctrinate me with flawed ideology!",1,False,Misses all the things that you need to do to learn programming,calvinbrodice,NEGATIVE,streaks common app focus wrong stuff also need sign sign look app content waste time update enough nonsense showing support marxist groups please stop trying indoctrinate flawed ideology
309,2021-08-31 13:44:44,❤️❤️❤️❤️❤️😃😃😃😃⭐️🌟🌟🌟🌟🌟⭐️🌟✨💫💫,5,False,Codecademy go is so much fun and exciting on the go,iron mointain lion,NEGATIVE,
310,2019-10-12 01:38:23,Constantly freezes.   Tabs never work.,1,False,Need to work on the app,Jagauph,NEGATIVE,constantly freezes tabs never work
311,2022-08-14 17:02:35,I would prefer Mimo over this for anyone just starting off to learn any coding.,1,False,Mimo,Vicious_jake,NEGATIVE,would prefer mimo anyone starting learn coding
312,2020-08-25 20:54:18,Forcing to use Facebook or Google account to sign in!,1,False,No regular email registration option,أبوسما,NEGATIVE,forcing use facebook google account sign
313,2022-08-28 07:56:07,Doesn’t seem to support GitHub log in. Shame I can’t even use this app.,1,False,GitHub Login,Hejabaar,NEGATIVE,doesnt seem support github log shame cant even use app
314,2022-05-10 06:27:53,I sincerely believe that this app is more of a hoax.,2,False,Save your money,MichyMommy,NEGATIVE,sincerely believe app hoax
315,2020-05-26 04:06:06,"Doesn't support iPad apparently, the screen is so small like I'm on an iPhone they need to update this",1,False,Why?,Conker28,NEGATIVE,doesnt support ipad apparently screen small like im iphone need update
316,2020-01-18 02:20:26,"Codecademy has an excellent web based curriculum, but the app is more like light reading.",1,False,Not as good as web version,calgorsti,NEGATIVE,codecademy excellent web based curriculum app like light reading
317,2019-12-27 14:10:50,Not user friendly to those that are brand new to programming.,1,False,Terrible,Hwishbekdjbe,NEGATIVE,user friendly brand new programming
318,2018-11-08 08:21:01,Never works. Stuck on load screen for days.,1,False,Broken app.,Bobby2138777,NEGATIVE,never works stuck load screen days
319,2020-09-28 15:00:50,"I’m using this to learn JavaScript, but I signed up with my Github account since I refuse to use Google or Facebook due to privacy.",1,False,GitHub login,Github stan,POSITIVE,im using learn javascript signed github account since refuse use google facebook due privacy
320,2019-01-14 20:45:35,Just getting into HTML/CSS and Java. Codecademy is great for learning the basics to coding.,5,False,Great for new Coders,Mr401,POSITIVE,getting htmlcss java codecademy great learning basics coding
321,2023-01-31 00:32:00,You get ZERO stars for forcing signup with these 2 companies.,1,False,Sign up with Facebook & Google,bp_dev,NEGATIVE,get zero stars forcing signup 2 companies
322,2020-07-02 10:33:56,I want to write codes and modify them,4,False,C#,RamzyTylar,NEGATIVE,want write codes modify
323,2019-09-03 14:44:17,Like on the desktop version,2,False,Needs LinkedIn Sign-In support,Eric_AKL_OSU,POSITIVE,like desktop version
324,2019-02-10 20:10:31,It’s not basic enough for a new comer,2,False,From a learning perspective,btazy1,NEGATIVE,basic enough new comer
325,2022-08-20 13:55:50,See title,5,False,Best Free App for Learning Programming,NickW3101,NEGATIVE,see title
326,2019-09-23 00:43:42,"Can’t open the app. I tried re-downloading it to no avail. I’m excited to use it, but in its current state it can’t merit more that 1 Star.

Running on:
iOS 13
iPhone 11 Pro Max
Gigabit internet speeds

It doesn’t open. Very unfortunate.",1,False,The app doesn’t make it to the main screen.,Radioactive-235,NEGATIVE,cant open app tried redownloading avail im excited use current state cant merit 1 star running ios 13 iphone 11 pro max gigabit internet speeds doesnt open unfortunate
327,2022-03-02 07:54:15,This is Awesome,5,False,My Experience With CodeCademy,deebotaylrworld,POSITIVE,awesome
328,2020-11-28 16:32:47,"Facebook login not working. So, I can’t access my pro account",1,False,Not working,General McGirt,NEGATIVE,facebook login working cant access pro account
329,2018-10-24 15:29:54,No java. Went pro on PC can’t practice on the go :/,3,False,No java quizzes or anything,Qwerty Glud,NEGATIVE,java went pro pc cant practice go
330,2020-09-27 11:15:02,Good way to learn,5,False,Great app,TramNugen,POSITIVE,good way learn
331,2020-04-11 15:42:37,This app is very helpful.,5,False,Awesome,Skylandpanda3ty4,POSITIVE,app helpful
332,2019-12-15 14:06:19,"This app is so no

Very",5,False,Very good app,@123sparkleshop,NEGATIVE,app
