Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt
2926,2021-08-26 09:45:16,,,5,,Wares,,POSITIVE,python,41a56b5f-ba25-4d4b-a766-7768a01bf4fc,https://play-lh.googleusercontent.com/a-/ACB-R5RCt3bYxgWjYa1t__iZy94HxCg5DfT166jyLCLqRw,Its an awesome app to learn python,1.0,pythonx_1.1.2,"Hi,
Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn. Please recommend our app to your friends, and don’t hesitate to shoot us a note at hello@codingx.app if you have any questions.-JP",2022-04-27 16:34:08
2940,2021-08-22 07:50:31,,,5,,Setlabo James,,POSITIVE,python,a365ed02-f793-44cb-9e2e-d8a2e6cbd86b,https://play-lh.googleusercontent.com/a/AGNmyxZu17uE6KbE2ldLlavfFRYMAL_GAgwxzL4jnulK=mo,Python is really helping me out and i am learning things that i did not know and python is making it easy for me to learn even tho i know nothing about coding😍😍😍,2.0,pythonx_1.1.2,"Hi,
Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn. Please recommend our app to your friends, and don’t hesitate to shoot us a note at hello@codingx.app if you have any questions.-JP",2022-04-27 16:35:20
2947,2021-08-20 13:39:31,,,5,,pedro torres,,POSITIVE,python,100ed266-8b2b-49a4-867b-ffb4bd978ad8,https://play-lh.googleusercontent.com/a-/ACB-R5TsecYZ0FX9GIvuie6fR2GXjbL4-9X0FCHwy4UO,Good app for learning python.,1.0,pythonx_1.1.2,"Hi,
Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn. Please recommend our app to your friends, and don’t hesitate to shoot us a note at hello@codingx.app if you have any questions.-JP",2022-04-27 16:35:41
2948,2021-08-20 11:54:56,,,5,,Balarama Krishna Chowdary,,POSITIVE,python,dd743fc2-11cb-472c-a161-d3bcfa8bb0cc,https://play-lh.googleusercontent.com/a-/ACB-R5SY3vz0I0Z4QBvcr4kbBL3xCMm9E92E3EWXEzAUzec,Best and easy way to learn python . You can learn from basics to pro level .,10.0,pythonx_1.1.2,"Hi,
Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn. Please recommend our app to your friends, and don’t hesitate to shoot us a note at hello@codingx.app if you have any questions.-JP",2022-04-27 16:35:10
3002,2021-08-01 01:48:16,,,5,,Shashank Malhotra,,POSITIVE,python,46631486-95a0-4985-8831-6adbf6fc9aa8,https://play-lh.googleusercontent.com/a-/ACB-R5QjdC9byQJGAxuhIDHGcQy2LPuMCBE1T8fp4kawRw,Nice application for learning python.,1.0,pythonx_1.1.2,"Hi,
Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn. Please recommend our app to your friends, and don’t hesitate to shoot us a note at hello@codingx.app if you have any questions.-JP",2022-04-27 16:35:49
3006,2021-07-30 21:16:27,,,5,,Santhosh Kumar,,POSITIVE,python,c8452883-6b5c-4069-9783-cf8f4dfabb37,https://play-lh.googleusercontent.com/a-/ACB-R5SBYL2p7E528tQsTbGwp1y22QkJSUm7jswvUFBzUg,Best app to learn python cource insteated of othere 3k to 10k python cource,0.0,pythonx_1.1.2,"Dear Friend
Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at hello@codingx.app so we can help you better.
-Jp",2022-04-25 02:49:30
3018,2021-07-24 02:11:44,,,5,,mohammedi begum,,POSITIVE,python,38af9ffb-c5a3-4f2c-8d88-81457500d987,https://play-lh.googleusercontent.com/a/AGNmyxZ4JX6tFk6msaBZC2mxGuajh74cutE7MuA6C212=mo,It was uh maa zinggg....i learnt alot and in a very easy way thank u pythonx,1.0,pythonx_1.1.2,"Hi,
Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn. Please recommend our app to your friends, and don’t hesitate to shoot us a note at hello@codingx.app if you have any questions.-JP",2022-04-27 16:35:44
3040,2021-07-16 13:28:59,,,5,,Cyril Oputa,,POSITIVE,python,0564e6d0-6cbf-498f-91ef-f86cfdc3c255,https://play-lh.googleusercontent.com/a-/ACB-R5SxEMTvlyeoLn-5h7EB0K0NZfMuHYB4GhM5v3P_Lqc,Simple and Realistic. This app is one of the best for learning python. Wish I could give more stars.,2.0,,"Hey Cyril, thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@codingx.app and we'll be very happy to assist you!
-Joy",2021-07-19 12:30:03
3041,2021-07-16 08:33:36,,,1,,Tshiamo Rakuba,,POSITIVE,python,ee472e33-52b6-48e9-8c29-51ca906777d5,https://play-lh.googleusercontent.com/a/AGNmyxb0MSQnaKq4hUpdqfIRlN9epQ3g8eDGrhD7cNLe=mo,I have only just started using this app to learn python and it is very helpful,0.0,pythonx_1.1.1,"Hey Tshiamo, thank you for your feedback. Your support really keeps us motivated to provide you the best platform to learn Programming. Please don't hesitate to give us a higher rating if you think that we deserve it or kindly let us know your thoughts on how we can further improve. We'd love to hear from you at Hello@codingx.app.
-Joy",2021-07-19 12:29:03
3055,2021-07-10 21:05:16,,,5,,Alston Badgett,,POSITIVE,python,6508a62e-12e4-413c-be7e-a394a1200cea,https://play-lh.googleusercontent.com/a/AGNmyxb46Tq_gr20i9DfU5qIBAMbQEr_lNi-c4ZSf_rY=mo,"I think this is a great learning app to learn python, I recommend this if you want to learn it for the first time or you can use it if you have experience with programming/python.",11.0,pythonx_1.1.1,"Hey Alston, we are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@codingx.app it will be our pleasure to assist you!
-Joy",2021-07-13 04:02:45
3057,2021-07-09 03:07:15,,,5,,Aniket Yadav,,POSITIVE,python,be1f11cf-56fa-4753-9912-b90bf63a9fba,https://play-lh.googleusercontent.com/a-/ACB-R5R13JiT1bmzpBvMqLxAe9I6Lsrcg3RL7scpQIz24Q,Perfect guide for python but Many topics are locked 🔒😢😕😪🙏😔,1.0,pythonx_1.1.1,"Hi Friend, Thanks for detailed and honest feedback. We'd love to offer everything for free but we need to sustain our team of experts to continuously improve and provide you with the best learning experience. Please get in touch with us at hello@codingx.app so we can provide you with a solution that will make you smile :) -HSG

",2022-06-16 11:57:15
3059,2021-07-07 23:25:00,,,5,,Sarfraj Yusuf,,POSITIVE,python,9552dc19-64a1-47a8-a8eb-3dc405112ac8,https://play-lh.googleusercontent.com/a-/ACB-R5SthIvtTrWiQfiHZ37Eog3685_HtVa7K0PvgsPInw,"Best app for learning python from basic, PythonX have good content in the app, i am fully satisfied with this app.",7.0,pythonx_1.0.9,"Hey Sarfraj, we are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@codingx.app so that we can help you better. Happy Learning!
-Joy",2021-07-08 15:05:30
3066,2021-07-05 00:39:47,,,5,,Anjali Khandelwal,,POSITIVE,python,d7311450-6677-43b3-a358-c4be0382f773,https://play-lh.googleusercontent.com/a-/ACB-R5QUgLdvLorkmLGF5meWb_98rLnWlAkcBqbj25brTQ,Best app to learn to code python,0.0,pythonx_1.0.9,"Hey Anjali, we are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@codingx.app so that we can help you better. Happy Learning!
-Joy
",2021-07-08 14:59:02
3073,2021-06-30 01:08:46,,,2,,Jainil Gamit,,NEGATIVE,python,fba41b4a-4163-4d6c-8853-dff4f1af3372,https://play-lh.googleusercontent.com/a-/ACB-R5Q0mBnQH-UEGGB-EPeiFMewiv5n-P1aWkb0-ZKIIg,This app is not right when you reach the fourth chapter it asks for premium and I don't wanna do that I accidentally done it and my whole progress was erased this is the worst app to learn python ever do not download it,3.0,pythonx_1.0.7,"Hey Jainil, thank you so much for getting touch with us. Sincere apologies for the inconvenience caused. We request you to please reach us out through email at Hello@codingx.app, so that we can get some input from you and provide you with the solution you need.
-Joy",2021-07-02 02:59:33
3079,2021-06-28 13:13:01,,,5,,Sheereen Fathima,,POSITIVE,python,bd2001f6-e0a7-41c6-87f5-3fd86a8b8914,https://play-lh.googleusercontent.com/a-/ACB-R5RNK4VQNeJDs5GxKYo7u937hWAOv6DfoFtGctoBqA,After downloading the app I started learning Python Python is very new to me I don't know anything about it I am just a beginner with no prior knowledge or experience or qualification in Computer science.I learned the basics from app.Its good it's really nice way to learn python,9.0,pythonx_1.0.9,"Hey Sheereen, we're glad that we’ve been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@codingx.app and we'll be very happy to assist you! -Joy",2021-06-29 03:01:25
3082,2021-06-25 06:43:56,,,5,,Prince Jombo,,POSITIVE,python,24240871-ed63-451a-b4ef-4a4748153eb1,https://play-lh.googleusercontent.com/a/AGNmyxauEt9XynNJ5EeC2xUSzNNBdPaxrQAE66eOlYnu=mo,"Loving it so far, I hope it meets my expectations of being able to learn really python from it and lead to an entry level python developer job.",1.0,pythonx_1.0.9,"Hey mate, thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@codingx.app and we'll be very happy to assist you! -Joy",2021-06-28 10:14:34
3090,2021-06-19 10:56:37,,,5,,BebetoSan,,POSITIVE,python,03e57df9-be91-4e9f-944b-44d97d254281,https://play-lh.googleusercontent.com/a-/ACB-R5TisB65UhaZsfSQuYEyNVHsKyhNNp100VvwLQMllQ,The best app to learn python.,0.0,pythonx_1.0.9,"Hey Klero, we are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@codingx.app so that we can help you better. Happy Learning!
-Joy",2021-06-20 10:12:30
3092,2021-06-18 10:22:47,,,5,,Chetachukwu Ekpe,,POSITIVE,python,f8e903dc-98a9-48d9-898d-4290b63c1b2c,https://play-lh.googleusercontent.com/a-/ACB-R5S1SVa6ery-Dm9IMPrcPvMD4RJSKU-Gp34CmgXm0A,Nice to learn with when combined with a good python book.. Its good for beginners..,1.0,pythonx_1.0.9,"Hey Chetachukwu, thank you very much for your amazing feedback. We strive to provide you with a constantly improving content and services so that you'll always have an amazing learning experience with us! If you need any assistance, please get in touch with us at Hello@codingx.app and we'll be very happy to assist you :)
-Joy",2021-06-20 10:10:09
3093,2021-06-18 09:51:32,,,5,,MONIKA MINZ,,POSITIVE,python,43cbb0d6-187d-4176-a455-92966452daf6,https://play-lh.googleusercontent.com/a-/ACB-R5T7YCeYq2Tu-AWIo1A_hVhheZCI1t-rXZK_fxF000s,Best fun way to learn python .,0.0,pythonx_1.0.9,"Hey Monika, we are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@codingx.app so that we can help you better. Happy Learning!
-Joy
",2021-06-20 10:09:05
3100,2021-06-14 18:33:44,,,5,,Vimal Patel,,POSITIVE,python,7fe10536-8e0c-47ac-86f8-bd65ced2f6d7,https://play-lh.googleusercontent.com/a/AGNmyxYhfWhlrtY2kJztVcN0nTzmxSkx6sVB5qhI4BP6=mo,Best app for python learning,0.0,,"Het Vimal, we are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@codingx.app so that we can help you better. Happy Learning!
-Joy
",2021-06-18 02:04:52
3104,2021-06-11 02:11:28,,,5,,Ali Abbas Zaidi,,POSITIVE,python,581d9ddb-222d-4f58-8306-b874fbddd062,https://play-lh.googleusercontent.com/a-/ACB-R5SbdK57-Ea2SLz0mLC9kKVmZd4zPKpewvitXOnfRQ,it is best app to learn python i found this app best and helpful than others app in playstore thanks for making this app.,1.0,pythonx_1.0.9,"Hey Ali, we are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@codingx.app it will be our pleasure to assist you!
-Joy",2021-06-11 03:59:06
3109,2021-06-09 11:45:54,,,5,,Mohammed Kitessa,,POSITIVE,python,8c72bdeb-45ad-47d2-87ec-6f94c283fd7f,https://play-lh.googleusercontent.com/a/AGNmyxbI0DgPRpurrsfVkyqHWb34VtE99b0TAGxdxjj9qg=mo,it good apps to know programming language in python easily for beginners,1.0,pythonx_1.0.9,"Hey Mohammedd, thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@codingx.app and we'll be very happy to assist you!
-Joy",2021-06-10 06:18:26
3123,2021-06-01 04:22:27,,,5,,Mahdi Hasan,,POSITIVE,python,d9684caa-f83c-49dc-b05d-4455078e3c49,https://play-lh.googleusercontent.com/a-/ACB-R5RRRhGChqh9WmP1T-x1CMLvofn90zs-_Qd-y8pm,"It's an amazing application to adopt this programming language named ""python"". We can do step by step progress and all the features are personalized. Highly recommend the begginers who want to learn python from the root!",4.0,pythonx_1.0.9,"Hey Mahdi, thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@codingx.app and we'll be very happy to assist you!
-Joy",2021-06-01 11:46:36
3138,2021-05-28 04:32:20,,,5,,Sohail Khan,,POSITIVE,python,6b9994e9-5915-4bf3-844e-31febc7451c0,https://play-lh.googleusercontent.com/a-/ACB-R5T7OSzfmdkjnjihb7lWwggj6hH8Izk_uclP5YQwSQ,Perfect and simple way to learn python for beginners.,0.0,pythonx_1.0.9,"Hey Sohail, we are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@codingx.app so that we can help you better. Happy Learning!
-Joy",2021-05-28 10:45:57
3139,2021-05-27 12:08:59,,,5,,S B,,NEGATIVE,python,b5128864-7a81-41ae-b860-07b70e023675,https://play-lh.googleusercontent.com/a-/ACB-R5QFlg27DnN08nqjFod3dUptdoNHWlQxvQLPdWY1Bg,Still testing. Will update rating if I become worse at computer or instead begin speaking to pythons.,1.0,pythonx_1.0.9,"Hey mate, thank you very much for writing to us. Please take your time to browse through our wide variety of content. If you think that we deserve a 5-star review, then please don't hesitate or kindly let us know how we can improve further at hello@codingx.app. We would love to hear from you!
-Joy",2021-05-28 02:38:45
3149,2021-05-23 23:30:35,,,5,,06. Anil Gaikwad,,POSITIVE,python,dbf36f0f-1034-40a3-971a-ac7718ebd990,https://play-lh.googleusercontent.com/a-/ACB-R5R6-NI7J0PisgNxizjUORBWPLH08VKuyBcAY7SCFg,Learn python is a one of the best app for beginners in python,0.0,pythonx_1.0.8,"Hey Anil, we are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@codingx.app so that we can help you better. Happy Learning!
-Joy
",2021-05-24 02:07:14
3151,2021-05-23 08:16:38,,,4,,Swathi M,,POSITIVE,python,45d1d819-f554-4024-9373-a92f9a6a0b8d,https://play-lh.googleusercontent.com/a/AGNmyxaXU-qUeUWVViEb-uie1yZ1y1-wdTuvHPqS2D_Z=mo,Absolutely amazing..!! But..!! There was a pro😔.... This app was simply superb for learning python..!! Thank you..!,9.0,pythonx_1.0.9,"Hey Swathi, thank you for your feedback. Your support really keeps us motivated to provide you the best platform to learn Programming. Please don't hesitate to give us a higher rating if you think that we deserve it or kindly let us know your thoughts on how we can further improve. We'd love to hear from you at Hello@codingx.app.
-Joy",2021-05-23 10:25:11
3154,2021-05-21 02:21:44,,,5,,Shiva Subramanian R (R Shiva Subramanian),,POSITIVE,python,ce46606f-022c-4085-be47-1b259c5ffac2,https://play-lh.googleusercontent.com/a/AGNmyxaj-rzL_04rCdpm_0Fp4l7s0zE6JmJD3CiDxGQtRQ=mo,I love python x,0.0,pythonx_1.0.9,"Hey Shiva, we are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@codingx.app it will be our pleasure to assist you!
-Joy",2021-05-21 03:08:20
3164,2021-05-13 14:24:34,,,4,,SAKSHAM porwal,,POSITIVE,python,a4465fd9-fb7b-49b3-a706-6e84e1ca0f09,https://play-lh.googleusercontent.com/a-/ACB-R5QllzOX5YktBy0In54j23bJfKhtMNzV_o4hswU_,Sir basically i am addicted by ur this learning app i want to learn more about python and i need a proper guidance any way to contact you sir,0.0,pythonx_1.0.9,"Dear Friend, Thank you so much for the feedback ! This made our motivation to provide the best quality content to our learners stronger. Do recommend us to your friends too! :) If you need any assistance, please reach us at hello@codingx.app and we'll be happy to assist you!
-HSG

",2022-06-16 12:03:17
3173,2021-05-08 13:47:53,,,5,,Ferdous Sagor,,POSITIVE,python,85900d14-5fa8-488f-b4d4-6acbaa7cc06b,https://play-lh.googleusercontent.com/a-/ACB-R5QTpc5J8Spz6cm8pkH7nyC_fEdjU8wPQyZO9ziyWA,It's an amazing app for learning python.,0.0,pythonx_1.0.9,"Hey Ferdous, thank you very much for your amazing feedback. We strive to provide you with a constantly improving content and services so that you'll always have an amazing learning experience with us! If you need any assistance, please get in touch with us at Hello@codingx.app and we'll be very happy to assist you :)
-Joy
",2021-05-09 03:04:27
3176,2021-05-07 23:18:53,,,5,,Mod Tech,,NEGATIVE,python,e04a07c7-d00a-4db3-a4a7-420619a1128e,https://play-lh.googleusercontent.com/a-/ACB-R5RcwNDpbhjLUri9vYtlrUQ4odS-f8zn24V-uCQN,Don't think just install and let master in basic python.,0.0,,"Hey mate, thank you very much for your amazing feedback. We strive to provide you with a constantly improving content and services so that you'll always have an amazing learning experience with us! If you need any assistance, please get in touch with us at Hello@codingx.app and we'll be very happy to assist you :)
-Joy

",2021-05-08 03:05:50
3190,2021-05-03 11:57:06,,,5,,Dennis Esiri Tohabru,,POSITIVE,python,12f63f42-2c74-47ae-884e-fd588627e471,https://play-lh.googleusercontent.com/a-/ACB-R5TwenSGfaO5PRlYCbjwsukH1gut-_e2i7zxqytd,Enjoying the history of python as a programming language.,1.0,pythonx_1.0.9,"Hey Dennis, we are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@codingx.app it will be our pleasure to assist you!
-Joy",2021-05-07 09:57:48
3203,2021-04-25 22:46:06,,,5,,Noah Fikresillassie,,POSITIVE,python,0b342aa6-a47b-4bc6-ae68-d628dd63ec26,https://play-lh.googleusercontent.com/a-/ACB-R5RqImFt4-94nlDGXdNooJ7KmRk6QBPw_Eflv5tJ,PythonX is a good app for learning python I totally recommend it!,2.0,pythonx_1.0.9,"Hey Noha, thank you for writing to us. We agree that the content should be free. But we strive to provide our learners quality content and hence we had to hire experts and monetize our content. We request you to reach us out at Hello@codingx.app, we will definitely reach you out with a solution that makes you delighted.
-Joy
",2021-04-26 05:19:57
3204,2021-04-25 11:42:16,,,4,,Raghvender Singh Shekhawat,,NEGATIVE,python,644703df-a066-4911-8aa3-64f96f2422d5,https://play-lh.googleusercontent.com/a-/ACB-R5T7p0e7dfoQ0-R3UC8qFV8QULRI5MRwGugRdGlaHg,Ok you solved my problems(Thank you). But please make python app cost free( no❌pro pack).,0.0,pythonx_1.0.8,"Hey Raj, thank you for writing to us. We agree that the content should be free. But we strive to provide our learners quality content and hence we had to hire experts and monetize our content. We request you to reach us out at Hello@codingx.app, we will definitely reach you out with a solution that makes you delighted.
-Joy
",2021-04-26 05:19:09
3205,2021-04-25 05:32:03,,,5,,Mohammad samir,,POSITIVE,python,3127b614-9ec7-4cdd-9f53-78189728529d,https://play-lh.googleusercontent.com/a-/ACB-R5SY5kJUzLgTb430LVHXENe92uvgnr2SE1PMrZEC,This app is so good in teaching programing language python,1.0,pythonx_1.0.9,"Hey Mohammad, thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@codingx.app and we'll be very happy to assist you!
-Joy
",2021-04-25 11:13:27
3211,2021-04-23 00:57:21,,,1,,kartik biswas,,NEGATIVE,python,b4d527fe-e565-4f50-ae26-7543fe70c157,https://play-lh.googleusercontent.com/a/AGNmyxacao524E5mYhI2uqSOqxLY8rh_gAeWRWAbIOK0KdA=mo,"I paid ₹600, you told to give 25 courses , but you only give python , where are your other course , you are charated us . ...",0.0,pythonx_1.0.8,"Hey Kartik, thank you for reaching out to us. We assure you that we are listening to your requests. We sincerely apologize for the inconvenience caused, kindly get in touch with us at Hello@CodingX.app along with your registered email ID, we will provide you with the solution you need. Thank You. -Joy",2021-04-23 02:48:37
3220,2021-04-19 23:49:33,,,5,,swapna deepak,,POSITIVE,python,27e011de-1e9b-411c-ba55-34b64ea5cca9,https://play-lh.googleusercontent.com/a-/ACB-R5TfAmQ-E4bxUhiSVYBgQ-7JAkKYLXibL8YSuH1vUg,It's a amazing app for beginners in python,1.0,,"Hey Swapna, thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@codingx.app and we'll be very happy to assist you!
-Joy",2021-04-21 02:21:17
3232,2021-04-15 22:57:08,,,5,,doomknight doom,,POSITIVE,python,5449038e-270c-4e2c-80e2-e981eaaf5b25,https://play-lh.googleusercontent.com/a-/ACB-R5QdzjjOEQVgiJTN0TUT-WnXJOUb9OjejV_oaL9Frg,Seems straight forward and even though I'm a beginner I'm actually knowing python more in a personal level,1.0,pythonx_1.0.8,"Hey mate, thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@codingx.app and we'll be very happy to assist you!
-Joy
",2021-04-17 11:49:07
3240,2021-04-11 05:06:58,,,5,,Mohammad Minhaz Uddin (18_203088),,POSITIVE,python,aa1c2336-26cd-4bc6-954b-2c13ee1889b8,https://play-lh.googleusercontent.com/a/AGNmyxZAwk7lf8QjVJqVdoQdf6tEfY7krkZrfJExJtVn=mo,So far so good to learn python programming,0.0,pythonx_1.0.8,"Hey Minhaz, thank you very much for your amazing feedback. We strive to provide you with a constantly improving content and services so that you'll always have an amazing learning experience with us! If you need any assistance, please get in touch with us at Hello@codingx.app and we'll be very happy to assist you :)
-Joy


",2021-04-11 05:18:07
3241,2021-04-11 00:55:06,,,5,,Jasmitha Devi,,POSITIVE,python,0fa6001b-dc0f-4e7e-bd3f-a8770d69df57,https://play-lh.googleusercontent.com/a-/ACB-R5SIhegRuJcj6sQlrN_Xi7ZaERWhRfAb4DNamsg64g,Nice app for learning python for beginners,0.0,pythonx_1.0.8,"Hey Jasmitha, we are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@codingx.app it will be our pleasure to assist you!
-Joy

",2021-04-11 02:58:40
3243,2021-04-10 12:52:59,,,5,,revanthcherry jinukala,,POSITIVE,python,94552115-c678-4602-b5f9-836c8648ec9a,https://play-lh.googleusercontent.com/a-/ACB-R5TpFbMy5OeavbCIpTnMoziDEFIPqUrK0Oo13JCN9dg,It's a great app to learn python for the beginners.I like the Interface of the pp too much.,2.0,pythonx_1.0.8,"Hi Revanthcherry, We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience enjoyable. If you need any assistance, feel free to get in touch with us at Hello@codingx.app so that we can help you better. --AB",2021-04-10 13:55:27
3248,2021-04-10 01:46:48,,,5,,Ch hussnain,,POSITIVE,python,88378b44-284d-46b5-b8ea-c00dfd70d955,https://play-lh.googleusercontent.com/a-/ACB-R5TogKijjwBcbk8eb4rEdVSbgGPU5eEQ5XX_RjGE,Very interesting app for Easy to learn python,0.0,pythonx_1.0.8,"Hey Hussnain, we are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@codingx.app it will be our pleasure to assist you!
-Joy
",2021-04-10 02:34:17
3251,2021-04-09 12:24:52,,,4,,Razia Batool,,POSITIVE,python,4d356c20-268e-472e-a5f1-d5bde1824139,https://play-lh.googleusercontent.com/a-/ACB-R5R9IgocWQ9mvfQp-zq2pZDT1shfVkVSkCiguUq-,"I love this app and i also get somany important information.And which is so boring to learn from books, but by this aap i got interest in python",4.0,,"Hey Razia, thank you for your feedback. Your support really keeps us motivated to provide you the best platform to learn Programming. Please don't hesitate to give us a higher rating if you think that we deserve it or kindly let us know your thoughts on how we can further improve. We'd love to hear from you at Hello@codingx.app.
-Joy",2021-04-10 02:23:45
3255,2021-04-09 10:27:02,,,5,,Hiron Nahar,,POSITIVE,python,3fc8c4a6-bfa8-4d4c-ab16-fd8c21d47a03,https://play-lh.googleusercontent.com/a/AGNmyxb8k3GHFOotmdr_rP97gr8w-sS0dkUK4GA7OsH3=mo,It's amazing educational system. Thanks a lot python X team.,1.0,pythonx_1.0.8,"Hey Hiron, we're glad that we’ve been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@codingx.app and we'll be very happy to assist you!
-Joy
",2021-04-09 11:15:17
3258,2021-04-09 04:37:13,,,5,,Huda Atieh,,POSITIVE,python,c51d9483-8cab-42c3-a32c-ef312e1eaa57,https://play-lh.googleusercontent.com/a-/ACB-R5SuSz-BMdIUu0mLPN0bw0o6xeCmM5DM-hsJMdSsdI8,"It is a very helpful and fun to use application, for me being an intermediate in python I loved the way they introduced the basics. Waiting for more hard and advanced apps.",6.0,pythonx_1.0.8,"Hey Huda, thank you for your feedback. Your support really keeps us motivated to provide you the best platform to learn Programming. Please don't hesitate to give us a higher rating if you think that we deserve it or kindly let us know your thoughts on how we can further improve. We'd love to hear from you at Hello@codingx.app.
-JP
",2022-05-01 09:48:21
3265,2021-04-07 00:58:45,,,5,,Shyamali Majumdar,,NEGATIVE,python,cc8aafa5-7cd0-4828-b9a9-1f14edc2ef1c,https://play-lh.googleusercontent.com/a/AGNmyxacghzb4d9zy8mkiwxCwC7royB5FPSPgpx598rT=mo,I want python,0.0,,"Hi Shyamali, We are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@codingx.app and it will be our pleasure to assist you! --AB",2021-04-07 12:18:48
3271,2021-04-06 03:11:17,,,5,,Vedant Choudhary,,POSITIVE,python,f4a3b050-5779-4551-ac3c-80bc5c821a10,https://play-lh.googleusercontent.com/a/AGNmyxa6Y9O7g_VmY8Qdn3XlwsisvetX616fiWzmXuoW=mo,It is the best app for learning python nice work developer 👍,0.0,,"Hey Vedant, thank you very much for your amazing feedback. We strive to provide you with a constantly improving content and services so that you'll always have an amazing learning experience with us! If you need any assistance, please get in touch with us at Hello@codingx.app and we'll be very happy to assist you :)
-Joy

",2021-04-06 09:31:04
3272,2021-04-05 23:29:54,,,5,,Amit Kumar Prasad,,POSITIVE,python,23c90077-e0e7-4503-98a9-a417caa15bbb,https://play-lh.googleusercontent.com/a-/ACB-R5Rlwk9sPxE_eGA20bonAQqdixI6mCfMf-PM5wZ3lQ,Must download app for python programming lovers,0.0,pythonx_1.0.8,"Hey Amit, we are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@codingx.app it will be our pleasure to assist you!
-Joy

",2021-04-06 02:06:51
