Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt
9151,2020-07-22 11:50:51,,,5,,sonya bashir,,POSITIVE,python,89e5daee-3699-44cd-b75b-7c02f180968f,https://play-lh.googleusercontent.com/a-/ACB-R5R5EFIsCgJqmwdEaHHWSryUcCaBzp-DmcIx-JZ_HA,"This app is awesome. Dear admin,could you please tell me when we will get other languages or features? Now I am just learning python. My friend circle are also curious to learn other languages. please please do it as soon as possible! Best Wishes❤",0.0,1.4.28,"Thanks a billion, sonya bashir! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us. This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned. Love from Team Programming Hero! ❤",2020-07-24 02:30:25
9174,2020-07-21 23:49:45,,,5,,sushil kumar lohani,,POSITIVE,python,90eb2ce8-6c3c-46c4-8454-f557177f33bb,https://play-lh.googleusercontent.com/a-/ACB-R5TfxFH3TJcpzHbZN9x-ILz9joyiEUbigYtoDp7GXQ,"A very very very nice app for python coding love this app you must download it Thanks for telling me about the dark mode I will check... Please, One request can you please make a feature so that my code will be automaitcally saved in the code playground, So that If I exit accidently and then when I open it again, I will start coding from where I left...",0.0,1.4.28,"Thanks a lot, Susil! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-02 21:25:10
9177,2020-07-21 21:18:06,,,5,,Md Sohel Rana,,POSITIVE,python,9f651bef-f144-47fb-a32c-a8989b330cde,https://play-lh.googleusercontent.com/a-/ACB-R5TtlJahFg5eL592vQ6M-g923aHpnn_s8SpKqzh1zA,"I am from Bangladesh, I think, Very Good apps. I need to learn python beginning to advance. I have just WordPress , HTML,css , bootstrap experience. So I want to purchase your course. Please response me. Thanks",0.0,1.4.30,"Thanks a ton, Md! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-21 16:49:17
9196,2020-07-21 07:24:55,,,5,,Anandan Kuberan,,POSITIVE,python,4f823e0d-3650-4f4f-b65d-ac1009e2b1b5,https://play-lh.googleusercontent.com/a-/ACB-R5QBVgDR_qxOgnJSAmb-s_NZA54FIGdbJwqOZYlbUXk,Good app for practice python..,0.0,1.4.30,"Thanks a ton, Anandan! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-21 16:15:14
9199,2020-07-21 04:24:06,,,5,,Mezbah Sabuj,,POSITIVE,python,c1dac332-339b-453c-a707-065efe4a0390,https://play-lh.googleusercontent.com/a-/ACB-R5QATKZiaptDUlLMFUdkjoQirMNqv1sDBlaM_1ap2w,Its so use full to learn python and i enjoying it thanks jankar mahavub vai.,0.0,1.4.30,"Thanks a ton, Mezbah! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-21 16:16:18
9204,2020-07-21 02:37:19,,,5,,K.K VIVASWANTH,,POSITIVE,python,253c15d0-3c0d-4d18-9c5c-e95c873b7dc9,https://play-lh.googleusercontent.com/a-/ACB-R5SjyHlzS3MeuJDt00EKqCKnGNYfwbHMOgej1ASuxw,This is a great app easy way to learn python programming language,0.0,1.4.30,"Thanks a ton, K! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-21 16:17:57
9208,2020-07-20 19:17:00,,,5,,Abir Hossain,,POSITIVE,python,181cb8d2-a182-402f-9995-46bb2b1a8202,https://play-lh.googleusercontent.com/a-/ACB-R5QPpsZsO3xjdnu0gdqRbzWgbFj9X1-De2CH-BguGQ,Great app for the beginners who wants to learn python. Good job developer...go ahead,1.0,1.4.30,"Thanks a ton, Abir! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-21 16:19:49
9246,2020-07-19 00:43:30,,,5,,Beyond,,POSITIVE,python,dbf749c4-6635-4793-bda2-ca7f2c97de63,https://play-lh.googleusercontent.com/a-/ACB-R5QmFOB8a8IL5-UZafGsRkiKCcVfYlmMTrC5Ols7NQ,Awesome app for learning python,0.0,1.4.26,"Thanks a ton, ReverseGo! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-21 16:48:54
9288,2020-07-16 11:09:19,,,5,,M00N,,POSITIVE,python,e966beb3-58ff-41cb-aa5a-119b90a55d85,https://play-lh.googleusercontent.com/a-/ACB-R5RYXjiqsswdxSZHNVomWSoI_EwXd3ZafF_Psqs1Nw,Pretty Good for python,0.0,1.4.28,"Thanks a ton, Taha! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-21 17:01:29
9307,2020-07-15 10:13:20,,,5,,James Mahoney (AlienCoffeeCat),,POSITIVE,python,b5434cc0-fc7d-48a0-a888-ddcbd00506e6,https://play-lh.googleusercontent.com/a-/ACB-R5SW5lyCHbLYCu182cyEvN9rwrguWaZLXZKkxGBcOw,"A very good and educational App! I recently completed basic python programming on Udemy and Udacity. I wanted a good phone App to help with learning. I found the entertaining concepts in the app useful for a beginner. I have the free version and it's ideal. If you need to know more either pay the small price or check out Google for more info. I'm still using it now to try and understand inheritance, encapsulation and polymorphism :O",8.0,1.4.28,"Thanks a billion, James! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-24 16:58:38
9317,2020-07-15 01:49:57,,,5,,Asif Rahman,,POSITIVE,python,99638b34-5d9c-4f04-9bf4-6ef3db1eaa74,https://play-lh.googleusercontent.com/a-/ACB-R5RUxBjBnR-VXpvIq8FVVUlpWiKdcykbwvbbUM2ewDc,Best app for python,0.0,1.4.28,"Thanks a billion, Asif! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-07-25 13:10:06
9341,2020-07-13 18:21:47,,,5,,ADERINSOLA JOSHUA,,POSITIVE,python,cc257094-8c81-4a07-b665-7bef8625640a,https://play-lh.googleusercontent.com/a-/ACB-R5RnQRzPkSmyIj4De_0WpKROuEm9omV7H3fiD_EEpg,"I am learning python and web development, very interesting style of writing, I love this app",0.0,1.4.28,,
9377,2020-07-11 23:40:19,,,5,,Rashmi Rekha,,POSITIVE,python,5553625f-29a0-45ca-93d4-c935f4885cce,https://play-lh.googleusercontent.com/a-/ACB-R5SBQDOI7_zXY30S5uQyOw5-0eYItWMKz0IXn9JSiRQ,It is a great app for programming. I just loved it 😍😍.I wanted to learn python(as it is in syllabus) and from this I can learn it easily. Thank you for making this app. Really liked it.🙂,0.0,1.4.28,,
9396,2020-07-11 02:40:47,,,5,,Salmaan Missra,,POSITIVE,python,df320b74-d06a-4fe3-bca8-6e0c47f79aee,https://play-lh.googleusercontent.com/a-/ACB-R5Tukil-PK2yfQF9yHUb4G-BUVoktk0At9vAotxg3g,It is epic you will learn how to make games in python 3 which is great if u want to move to a game engine like Godot but if you want to use unity or unreal you will need to learn c# or c++ but this gives u the backbone of coding which helps with every language I can't recommend it enough,0.0,1.4.28,,
9409,2020-07-10 12:56:52,,,5,,Vladivor,,POSITIVE,python,a055c8ea-2afd-4263-90fd-b5625f39608c,https://play-lh.googleusercontent.com/a-/ACB-R5QdFERVL-jZgkLmJTOr9nZ6djPY1mb9XVsf2_buDQ,It is a very good app for learning programming from nothing. Also i recommend to start from html and then python as it will be more easily like that,0.0,,,
9417,2020-07-10 01:12:16,,,5,,edward javier,,POSITIVE,python,fbae432e-48a8-43bf-9b33-17a1ffeb8b1b,https://play-lh.googleusercontent.com/a-/ACB-R5QrQJG6qLd2FdNuNGWmpOh4MZTdYdeDwN6XCcjKxw,Exceptional introduction to python. Beginners won't lost understanding the concepts.,0.0,1.4.28,,
9431,2020-07-09 11:37:30,,,5,,Suman Singh,,NEGATIVE,python,195a3687-bd1e-4daf-b4ce-49f1a4b41fe2,https://play-lh.googleusercontent.com/a-/ACB-R5RRhAzWVusy_u1vhsSu4UXB51Q6uHSoUAgprVbq,Hey devs the app is very good but I have only one issue when I open code playground for python it stopped running?,0.0,,,
9440,2020-07-09 09:20:31,,,5,,Amit Mishra,,NEGATIVE,python,06c6fca7-9465-423b-8584-438a68935571,https://play-lh.googleusercontent.com/a/AGNmyxa9R3JtjDw8yKBP2Rq0quYqPDquBHvQ0z17qdsh=mo,"Sir, I have learnt python by your amazing app but when I want to learn web development course then it's code play ground show nothing to practice and it doesnot show even a cursor only blank screen is being shown what to do? Please ,help.",0.0,1.4.28,,
9508,2020-07-06 02:03:15,,,5,,begraj singh,,POSITIVE,python,68498a01-5d31-4dd9-aa6a-1b069aa1c666,https://play-lh.googleusercontent.com/a-/ACB-R5TaKSL9AQIWlqCzYU2UdoYQGvXuai3hvSkjBRp0,Very good app for learning python with fun,0.0,1.4.28,"Thanks a lot, Begraj! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-06 13:13:14
9529,2020-07-05 03:17:47,,,5,,Pasumarthi Srinivas,,POSITIVE,python,e260555d-90fb-42c0-b7d9-c8f01f5a7c89,https://play-lh.googleusercontent.com/a/AGNmyxZE8EeZQ4YUHH1gRXhiC6pcIxokIzd0gryFVXCI=mo,It's fun to learn python in this app,0.0,,"Thanks a million, Big boss! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-08 04:50:04
9544,2020-07-04 05:33:00,,,5,,SYED ALI,,POSITIVE,python,3d0a22ae-b6db-46f5-a2bf-aeb4856916aa,https://play-lh.googleusercontent.com/a-/ACB-R5Q-voZpzw48UZ2tUyVtSu4KLp-LdO7d__Eqt08xOw,Damn! This app is Just just justttt the perfect app I've ever seen for learning python in an esay and playful way. Thank you so much founders!!♥️♥️♥️♥️,0.0,1.4.28,"Thanks a billion, SYED! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-08 04:45:04
9579,2020-07-02 12:41:45,,,4,,akan ifet,,POSITIVE,python,44d36718-39ba-43dd-ac9a-fb6e8728a85c,https://play-lh.googleusercontent.com/a-/ACB-R5SHtEFczR5gsSkBNBPtNBE1hz7CTsGQ-O59GhX1ew,Great and easy way to learn python,0.0,1.4.28,"Thanks a lot, akes! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-06 12:58:43
9594,2020-07-02 02:07:38,,,1,,Ramisha Fariha,,NEGATIVE,python,ab74c42a-ca4c-4ddd-9955-cee8766462d8,https://play-lh.googleusercontent.com/a-/ACB-R5TgcqYpZg0tzbh_fUKgkxgth49ZdBaWrfWHB6rqGQ,"It is good but not good enough for those who haven't code before like me.I couldn't understand the basics.I mean you guys should give the basics,explanation to make it easier,more examples that how it works and the the last thing the environment to code python.",3.0,,"Ramisha, we're extremely sorry that you had a bad experience with our app. 😢

It would be very helpful if you can explain a little more about what you didn't like. This will help us to work harder to make this app better for you.

Please share those our way at support@programming-hero.com 

Love from Team Programming Hero. ❤️",2020-07-24 16:48:05
9603,2020-07-01 18:19:56,,,5,,Pzu Azu,,POSITIVE,python,a1084e72-dac2-489e-934e-e0a3957ca312,https://play-lh.googleusercontent.com/a/AGNmyxZgCLdcFuk3GyW1XzF1pvD1jfyo8MLxM1mYHEfi=mo,Perfect for introducing my kids to python. Has a brilliant was of introducing concepts. Kids love it.,0.0,1.4.28,,
9626,2020-07-01 01:52:09,,,5,,Rahul Sinha,,POSITIVE,python,0c14d11e-c02b-473d-8f09-c385d70e61c5,https://play-lh.googleusercontent.com/a-/ACB-R5QZ72y64QZ9ufxLoCXo2MlVWD58i3ftP_1nClEDFw,Good app for learning python,0.0,1.4.28,,
9633,2020-06-30 12:55:19,,,5,,Ahmed Amal,,POSITIVE,python,2c1243c2-2599-4f4c-a389-b59610bc3c18,https://play-lh.googleusercontent.com/a/AGNmyxbyKVdg_o1P7dv3lbU_obP7MxgBGa_FVodUw8OG=mo,I'm really surprised and impressed at last i've found such an educational app that I can cling on to learn python and simple math.. REALLY it is By far the best app to learn python .. If i can give it 6 or 7 stars i'd to that .. All thanks to the developers,0.0,1.4.28,"Thanks a million, Ahmed! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-02 22:12:15
9649,2020-06-30 01:06:14,,,5,,Mr JOIS,,POSITIVE,python,f6c8c46c-c822-48e0-ab78-3a6805585f5d,https://play-lh.googleusercontent.com/a/AGNmyxYxtak10o5gUwbFYmJwXYe6BMkkRP32T4WpyqTc=mo,Awesome app best app to learn python and HTML,0.0,,"Thanks a lot, Mr JOIS! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-02 21:56:36
9667,2020-06-29 08:00:22,,,5,,Hrushikesh Anil Kshirsagar 08hakr,,POSITIVE,python,1bce1741-cb07-47dd-a3d4-ee461a06f24d,https://play-lh.googleusercontent.com/a-/ACB-R5Ra5GR-4xzHnGPJrT4EBezHP1_sUCHYmv5yqlk3uek,Wonder full app for python learn,0.0,1.4.28,"Thanks a lot, Hrushikesh! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-02 21:40:15
9747,2020-06-25 05:52:23,,,5,,Farhan Khan,,POSITIVE,python,33712842-eeb6-4894-9978-f7d6276fc061,https://play-lh.googleusercontent.com/a-/ACB-R5QIoJW5TCQrqVFzbYp7ZjNq3osYQRWneHEQM7x4Lg,Just amazing to learn python,0.0,1.4.28,"Thanks a ton, Farhan! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-29 16:05:48
9751,2020-06-25 00:49:59,,,5,,ABIDA KAMAL,,POSITIVE,python,d3a272e3-dc55-4e31-847a-4a92febfbd94,https://play-lh.googleusercontent.com/a/AGNmyxY-sfDsMaPYqx5_qb74W_kD67XoRUpSVppc2qVg=mo,Give me tutorial of python 3 but I have no problem and it's a good app for learning I really like it,0.0,1.4.28,"Thanks a lot, ABIDA! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-29 16:04:24
9774,2020-06-24 00:01:28,,,5,,Abhishek Singh,,POSITIVE,python,6c440d93-98b2-412f-a409-f48d000f5fd1,https://play-lh.googleusercontent.com/a-/ACB-R5QjkzmG2d8lmMzMyWoqGNypRbHcrNzXzsn-R3JfZQ,It's awesome.It's interactive way to teach is great.I love it and the way it tought python is very much helpfull for computer science students(class>=12). It's great app. 👌👌👌👌👌👌👌 👍👍☝👍,0.0,1.4.28,,
9847,2020-06-20 04:01:24,,,5,,Kartik Yadav,,NEGATIVE,python,56bd2717-b4c3-4b57-a314-c91ed812d3c4,https://play-lh.googleusercontent.com/a/AGNmyxbFYu9-dto_7X4qnYqem8zOO_5orlxrIUuJ_Hia=mo,This app reach python very essay like just play game,0.0,1.4.28,"Thanks a lot, Kartik! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-20 09:17:38
9854,2020-06-19 11:24:24,,,4,,Aradhya Junior Studies,,POSITIVE,python,9d60f895-4050-44be-bed9-00e7d6cdb355,https://play-lh.googleusercontent.com/a-/ACB-R5RzE_Vkblx5jKCxYTQfYyfVcwpQXW0AAp15v3zx7Q,"Yes it's a very good app and help me to learn python and help me in web developing too. 👍 I will give you five star if you also I never friend invite 😉, there are my friends who also install this app because of me but they are not unable to get linked with me there must be a friends option so we can see our friends profile and message him codes... Overall it's very nice app 👌",0.0,1.4.28,"Thanks a trillion, Somya! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-20 07:39:13
9863,2020-06-19 04:18:07,,,5,,paolo C,,POSITIVE,python,bce85945-33be-4636-8a6a-1dd4f438f454,https://play-lh.googleusercontent.com/a-/ACB-R5T8lBHbrvehTDpI-lJz-9QWCd2KQMlxv8a_HMcZzw,"I'm doing the python part of it, it's well explained and succint, this is a great supporting app while studying python. interactivity is nice and seems content is added regularly. I bought the premium version to support the devs.",1.0,1.4.28,"Thanks a lot, Paolo! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-19 06:28:17
9880,2020-06-18 08:45:05,,,5,,md Ruhul Amin,,POSITIVE,python,15662f1b-f101-49e9-87f2-a18a62b309b8,https://play-lh.googleusercontent.com/a-/ACB-R5S88aIH6mLtun9woWvVQjWJpcX-UOhk-oynd-sz,This is a awesome application for learning python. Actually I'm a bangladeshi. I want to learn programming then suddenly I listened this application and I downloaded this application. Now I'm practice programming specially python programming. If this application update anytime I will download and practice more and more. Thank you Jhankar Mahabub bai.,0.0,,"Thanks a trillion, Rahul! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-19 06:19:32
9888,2020-06-18 00:42:48,,,5,,Kha,,NEGATIVE,python,44766fc8-ce31-4bed-acd9-63830b1c0c3d,https://play-lh.googleusercontent.com/a/AGNmyxZbuLrpl0b0nhVuLrbYL9XT0FEUX4D-F5QtpgRN=mo,"Thanks i can learn python from here even only the basic, i can understand more here rather from school v:",0.0,1.4.28,"Thanks a million, Keneisha! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-18 06:50:38
9904,2020-06-17 05:38:07,,,5,,Shivendra Sahay,,POSITIVE,python,27099cf2-2288-4e0d-8443-f8115e3771e3,https://play-lh.googleusercontent.com/a/AGNmyxZUklPsZGbNHeIrV6Mw6OE6HJsTMro2S8V8dqg2=mo,"Just amazing!! It's simple and since I knew a bit of python already, I could easily skip the earlier lessons!!✨✨ Keep on the good work!!🤞🤞✨",0.0,1.4.28,"Thanks a billion, Shivendra! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-17 08:53:48
9923,2020-06-16 04:40:26,,,5,,Joker Kumar,,POSITIVE,python,c7baa26c-f40d-42a5-9af6-59b0d047964c,https://play-lh.googleusercontent.com/a/AGNmyxaJU0BThZ-moR8W3C7a1Fq1iwyBc1F2r7kw4zfi=mo,The best app to learn python and make games. It is my favourite app,0.0,1.4.28,"Thanks a lot, Joker! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-17 08:26:17
9999,2020-06-12 14:16:40,,,5,,Ariful Islam,,POSITIVE,python,fd4309b0-2277-40a8-aadc-0af27f63fd58,https://play-lh.googleusercontent.com/a-/ACB-R5RAyVT2XYKzJ1da8AVCGxsinpxVoJsoixtAVife,Thats very usefull for python bigginers,0.0,1.4.28,"Thanks a lot, Anjil! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-12 21:12:28
10009,2020-06-12 07:03:19,,,5,,aditya seth,,POSITIVE,python,a2cc790d-657e-42d5-8091-a3653f524488,https://play-lh.googleusercontent.com/a-/ACB-R5S69sS1IXKT763_juUrR4n4p6ALL37a7UaJ6lzXYcs,This app is actually very good to learn coding in python3 because sometimes you need to learn something while playing a game perhaps.,0.0,1.4.28,,
10034,2020-06-11 07:50:24,,,5,,Hector Augusto Pinto Sandoval,,POSITIVE,python,6a45e905-fa9a-4cf4-b7f0-0bf08ddf65a9,https://play-lh.googleusercontent.com/a-/ACB-R5QMhsrOtJSh4tUUfa7AD-bj7nRHgVAwkQPKncxMWgc,I like it so far. And I hope the app keeps being developed so we can get very proficient with python,0.0,1.4.28,,
10113,2020-06-08 01:20:47,,,5,,J Indhu,,POSITIVE,python,b0049e06-917a-45c0-b605-f2e3fd3c4b21,https://play-lh.googleusercontent.com/a/AGNmyxYQh7m4IVSjruDHrIsBWK0A9SZU81tqJrKpxus2=mo,Happy to learn python easily,0.0,1.4.28,,
10115,2020-06-08 01:02:14,,,5,,Harry Garrison,,POSITIVE,python,b0f76b44-5082-4dfd-a033-a5475dd40f54,https://play-lh.googleusercontent.com/a-/ACB-R5QO_u7PIq4jyVRbUxHLOU8ogjDB6OVJPZzsjAVG4w,A solid way to learn the basics of python.,0.0,1.4.28,,
10118,2020-06-07 09:40:04,,,5,,Collins Frank,,POSITIVE,python,d78d4aff-73c6-4092-9a24-7161500df842,https://play-lh.googleusercontent.com/a/AGNmyxZ9Qw8TPKmF7wy6lZW6aMOlfURGLksGX00tgNOA=mo,"Very interactive, best app to learn python, even without prior experience..",0.0,1.4.28,,
10128,2020-06-06 22:33:36,,,4,,Aditia Fajar,,POSITIVE,python,7d2a2852-b2ba-4019-aa48-378f311116aa,https://play-lh.googleusercontent.com/a-/ACB-R5QQjnMJ9kwkKa68N3aiyufVEUcS-iuwq-24Y9Yr,Easy to use and helpful for learn programing python,0.0,1.4.28,,
10133,2020-06-06 13:53:50,,,5,,resting rattlesnake,,POSITIVE,python,6c1f6814-a178-4722-b2a4-979e3838007e,https://play-lh.googleusercontent.com/a-/ACB-R5QB4w7QY8zQtIKuZdF_1JbJt0s7WR5C2GR-p8p5Ew,Very easy to learn and very time efficient . This app made me learn python and how to make a game . I prefer to use this app if you want to make a game with python,0.0,1.4.28,"Thanks a ton, Tech World! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-06 11:20:34
10144,2020-06-06 04:50:42,,,5,,Aayush Sarkar,,POSITIVE,python,eed343d9-2b2a-437d-b08e-1f7c7af45fc6,https://play-lh.googleusercontent.com/a-/ACB-R5SRmwIklyDMjziP8nDztE-RZ5QEm9Qpv8ctv4qO4A,"Such a nice app.I really loved it. Here we can learn python in a very simple way.i find so many apps to learn python, but iam unable to found. I always worried about that how can i learn python .so , from me, all the best to the team programming heroes and update the app and provide us more future. print(""lovely app"") #programming Hero",20.0,1.4.28,,
10151,2020-06-05 12:50:40,,,4,,3D Animator,,POSITIVE,python,68b2450c-aa65-420c-9e5d-74ace078ee04,https://play-lh.googleusercontent.com/a/AGNmyxbCOBPN_-dhXvMwKSHYHquHqanLRs7ciGVZd7Qy=mo,It's the best app I have used for learning python but I am disappointed because the app development course isn't released yet. Thank you.,0.0,1.4.28,,
10186,2020-06-03 06:23:22,,,4,,Jitendra Kumar,,POSITIVE,python,05624274-ebba-48c2-a120-6eba27921403,https://play-lh.googleusercontent.com/a-/ACB-R5SleJnO3zwa8XUxLfMO_MDCwdyR44rG6oBUcr11dQ,the app is awesome to Learn python or web . but learner want java as soon as possible. provide java on it.,0.0,,"Thanks a lot, PLUS Know! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us… This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned… Love from Team Programming Hero! ❤",2020-06-02 14:35:53
10229,2020-05-31 16:49:41,,,5,,Atik Abdullah,,POSITIVE,python,4bd67aac-ad12-4bd4-a5db-bc8553fa34d4,https://play-lh.googleusercontent.com/a/AGNmyxa2RKAGDG3hCsmZmEQk9Koo4h6fE4QehiZgoMJe=mo,Great app to learn python,0.0,1.4.28,"Thanks a lot, Atik! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us… This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned… Love from Team Programming Hero! ❤",2020-06-02 14:24:50
10231,2020-05-31 13:19:53,,,5,,Ahammad Abdullah,,POSITIVE,python,19215986-5f06-4e25-9616-3e4a37507680,https://play-lh.googleusercontent.com/a-/ACB-R5SnnXvUBHDPn9K6kTcO2DbqSKfTeqSuRgXtupj91A,It's a awesome python learning application. I really loved it. I'm learning python through this application. I recommend everyone to use this app.,0.0,1.4.28,"Thanks a lot, Ahammad's Live! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us… This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned… Love from Team Programming Hero! ❤",2020-06-02 14:24:25
10250,2020-05-30 15:48:45,,,4,,Tanvir Islam,,POSITIVE,python,b5d4e0e0-85dc-485a-b068-0b60dba2e3be,https://play-lh.googleusercontent.com/a/AGNmyxa5kIS19ydN1EbGajNZ8_bn1Anm3qNwCUCOQasG=mo,Easy to learn python,0.0,1.4.28,"Thanks a lot, Tanvir! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-31 01:26:54
