Unnamed: 0,reviewId,userName,userImage,content,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,matched_stem
9048,1fb0a5ca-917b-4627-bb64-c0012b137ae7,Riya Chawla,https://play-lh.googleusercontent.com/a-/ACB-R5Qe__kaiZC3hie8VaXWt5C5wZcgHFWyrVrVmSP0cto,This app is not supporting code section... which is quite disappointing 😕,1,0,1.4.28,2020-07-27 05:04:55,,,NEGATIVE,point
9055,abcf1cf6-765d-4e04-9713-479f66b139be,HCX NATION,https://play-lh.googleusercontent.com/a-/ACB-R5QOxvF9sA2iew7DuRaPZWABDIF6-PMAB-6lhYNb,"If i were to give you 10 stars, i would give you 10000000000 stars. I have not completed my course but i liked tge app already, i am also going to recommend it to all my social media friends Oh i am so happy I love programming hero You guys are the best Woooooooww This is fantabulous , 10/10 😊😊😊😊😊😊😊😊😊😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀",5,0,1.4.31,2020-07-26 11:58:24,"Thanks a billion, Hunter's Club x! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-26 16:56:02,POSITIVE,social
9063,c49a8c05-682d-46bb-b926-3e79a46fcbcd,McJAH MyMASTER,https://play-lh.googleusercontent.com/a/AGNmyxY62oCNqOlfFMn8Pvmi6et_Q9Yk-VKiqn3CWyl2=mo,"Am progressing with this app, i wish the builder more wisdom to do more.",5,1,1.4.31,2020-07-26 04:19:34,"Thanks a lot, McJAH! 😊

We're really glad you liked our app.


Please keep exploring Programming Hero and keep supporting us…


This month, we brought a brand new app development course. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…


Love from Team Programming Hero! ❤",2020-07-26 10:46:55,POSITIVE,progress
9184,b3e66aed-3aba-4ff7-a826-60ed2d616743,大牛,https://play-lh.googleusercontent.com/a-/ACB-R5Sh42q0PRjPk1gawMfp15fs_Bpbjt1GL4sW7pdzQIs,"Kind of childish, but obviously that's the point",5,0,1.4.28,2020-07-21 14:36:51,"Thanks a ton, 大牛! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-21 16:02:34,NEGATIVE,point
9233,b77d6cc7-1fd0-4048-87af-1a48fd140d37,Andres Hoyos Rivera,https://play-lh.googleusercontent.com/a-/ACB-R5Q88ti7i0ZeYA5ZHURoQOmm2Kc02Bzp40IziPFs,"I like very much the way it is designed, the challenges it brings, everything. I am just starting to learn programming and so far the explanations have been clear. I must explore it more to see if I have a critict to improve it. I would like to see more practical exercises. Thanks a lot for your great job.",5,1,1.4.28,2020-07-19 15:06:12,"Thanks a ton, Andres! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-21 16:35:34,POSITIVE,challeng
9338,7c8c264a-aaad-47d6-8147-713d6ea99d93,Markos Gutierrez,https://play-lh.googleusercontent.com/a-/ACB-R5Spt2eGPiPUoJEyTSiwgDws396dlwf3snachxwV,"This is the second time I've downloaded this app (Due to a short hiatus). This has so far proven to be an easy to follow application. What you guys/girls are doing is really something great. I haven't made too much progress yet, but I'm excited for the more in-depth sections! This is exactly what I've been looking for to get practice coding while remaining mobile.",5,0,1.4.28,2020-07-13 22:46:23,,,POSITIVE,progress
9511,031bb850-19ab-4217-aecf-38cb2f7cc98f,Senthamarai selvi Velumani,https://play-lh.googleusercontent.com/a-/ACB-R5TbpavVNypcoR6vwyaeT2t8tVSmm1PACmLRpbo_rw,Best app for basic learning beginners.This app explains every part in detail without boring.You can code in your phone and enjoy. A small kid could even master in program by this app.But some advanced features are only avilable in premium and that was disappointed.,5,0,1.4.28,2020-07-05 23:02:53,"Thanks a million, Dharshan! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-06 13:15:19,POSITIVE,point
9595,c1fa4973-d158-496b-9257-8caf4ec6ffb3,Dolores Macias,https://play-lh.googleusercontent.com/a/AGNmyxbkNhfrtgB0s1iaVFSdyGT3R_cATPu5wEvvpk_x=mo,It's interesting to be kind of getting the idea on the overall of why coding and how it has the same process only the units change as it progresses ^_^/ Loving it!,5,0,1.4.28,2020-07-02 01:58:58,,,POSITIVE,progress
9596,2fb8ff26-3736-446c-8b11-969d0c759a96,thehydra A,https://play-lh.googleusercontent.com/a-/ACB-R5R41CCetwzXslIX5DEK3HH-cdo-DWcGHOjWagHnng,I love this app as it embraces the learning in a reasonable challenge,5,0,1.4.28,2020-07-02 01:10:24,,,POSITIVE,challeng
9619,d13fa98a-3d0c-4f03-bd65-31c63c5ffcf9,Jem O1,https://play-lh.googleusercontent.com/a-/ACB-R5RAp4y4WPEKHBKixCvLGapVN8KHwJjt1MbwJPfvaQ,Good app but the break fast time,4,0,,2020-07-01 05:28:31,,,NEGATIVE,break
9679,1b0c237a-f67b-45c8-8348-7060227fc96f,Slax Max,https://play-lh.googleusercontent.com/a-/ACB-R5Rb_au_BEpw7vJNygCK_zmGxxXT_iibSterBWGNHw,"Great app, fun and right on point.",5,0,1.4.28,2020-06-28 17:05:58,"Thanks a ton, Sladjan! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-07-02 21:35:16,POSITIVE,point
9703,ab556f7b-44df-4f80-bf7d-6cf611d12b66,Arch 2.0,https://play-lh.googleusercontent.com/a-/ACB-R5RYtAn0wiYrMGnbIOcTR1Tr30cs6Pe2Ys_migXr,"The app is amazing if you want to learn to code. So far, no ads, and I have a free account. I would reccomend this to anyone who wants to learn to code. Don't use Mimo: I tried it out. The next day, I lost all my progress and all but the first lesson required premium.",5,0,1.4.28,2020-06-27 06:34:08,"Thanks a ton, Olds! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-30 06:39:23,NEGATIVE,progress
9719,62bf44f6-5a4e-4a56-8db0-9a68eefb6d20,Isaac Adebesin,https://play-lh.googleusercontent.com/a-/ACB-R5TAVgnp0zKkY6sXhmT6CIZXPDNZLupWVDdU0MkoUA,Best programming app I have ever used. Even their social media pages are incredulous. You guys really deserve my five stars.,5,0,1.4.28,2020-06-26 14:01:41,,,POSITIVE,social
10028,f40fe220-32f7-495b-8ff1-765bbefb49bc,The_demon who_kills,https://play-lh.googleusercontent.com/a-/ACB-R5QS-uYe1KZWrgvMaCCaMWzKpM7oxGmg5N6IaPidBA,"Its excellent, im having a lot of fun and great levels and challenges",5,0,1.4.28,2020-06-11 11:51:02,"Thanks a lot, Sheri! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-12 08:59:15,POSITIVE,challeng
10116,51edc932-3a94-41de-928b-aedc367b83f2,A H,https://play-lh.googleusercontent.com/a/AGNmyxYHzpgV2B24xuV6Y3urbee6bMFTwzgyao4RHdiR=mo,"I've been learning code on my own for a few weeks, and I downloaded this app today. It's helped the things I have already learned stick much much better. They break down coding in a really easy way so I have a much better understanding now.",5,0,1.4.28,2020-06-07 23:55:38,,,POSITIVE,break
10151,68b2450c-aa65-420c-9e5d-74ace078ee04,3D Animator,https://play-lh.googleusercontent.com/a/AGNmyxbCOBPN_-dhXvMwKSHYHquHqanLRs7ciGVZd7Qy=mo,It's the best app I have used for learning python but I am disappointed because the app development course isn't released yet. Thank you.,4,0,1.4.28,2020-06-05 12:50:40,,,POSITIVE,point
10163,707ec312-7535-480d-b388-0b1bd135a10f,Fondikeh Massoudi,https://play-lh.googleusercontent.com/a-/ACB-R5SwDrNRUvyTzS_Rk0SqC9znL_Kg1qUtGZ9OfqEsmA,It's been good but the condition of me loosing every point each time I don't visit it is bad for me..,3,0,1.4.28,2020-06-05 03:30:11,,,NEGATIVE,point
10166,c045301a-c247-4c31-8fc9-6cf5a0476ba3,Valentine Amarachukwu,https://play-lh.googleusercontent.com/a/AGNmyxZ6rAJ2_uQhPdROioMTiPknvS6OBVZuF1Kgz6R7=mo,This App does not only teach but it also makes sure that you understand each level perfectly by asking you questions on previous learning and giving you challenges to take on. It is simply the best I have seen,5,0,1.4.28,2020-06-04 19:33:25,"Thanks a ton, Vvalentine! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-06-05 15:09:15,POSITIVE,challeng
10311,8f40a6ef-1f36-411b-a00a-0681c01ebc57,Lakshmi Madhuri Muddala,https://play-lh.googleusercontent.com/a-/ACB-R5SAu1ggmqqIZtVKc79avN8q83BwJs0URj6ZrMmJ8Q,UI and content is awesome I was like want to learn more for the motivation and reward points given by the app,5,0,1.4.28,2020-05-27 14:29:24,"Thanks a ton, Lakshmi! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-28 05:15:48,POSITIVE,point
10499,3bd2796b-9aa8-436a-a6a0-3a7530a05b51,joshua smith,https://play-lh.googleusercontent.com/a/AGNmyxY-SHxV9aa5jjM8Ti86Pnas6g17LXLm1BXGlYdY=mo,It's great 😊 ez and to the point I love this app,5,0,1.4.28,2020-05-19 11:26:30,"Thanks a ton, joshua! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-19 14:36:22,POSITIVE,point
10635,2b7e646e-1cc3-4cce-9582-44e086ad7634,Mj Simonetta,https://play-lh.googleusercontent.com/a-/ACB-R5SRUMolKRjPjAJWI8s4vnAs4DsqGK5_8l7_o9xexQ,"Awesome, really. It breaks everything down in a fun and interactive way.",5,0,1.4.28,2020-05-13 11:18:36,"Thanks a lot, Blackberry! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-14 12:58:00,POSITIVE,break
10673,8dee6c4f-7b02-4ce2-85f8-3b26586222ce,Sri Bhanu,https://play-lh.googleusercontent.com/a/AGNmyxbkb95Q0tucaMI9ZMj4JXonwTpT0MNPCgRIIWX4=mo,Intresting app. I am learning coding very easily even I am facing new challenge of coding. As a learner I can guess how tough to create this app so I am congratulating the crew . Tq so muchh,5,0,1.4.28,2020-05-11 13:11:17,"Thanks a lot, Sri! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-17 13:25:27,POSITIVE,challeng
10709,0dae2a78-c35e-43ed-8977-3bb8d8f133a1,Jenny Bowen,https://play-lh.googleusercontent.com/a/AGNmyxYHIW5NA2IM5zZNqALmJnB3VskYcSrYL2asIeRmz4k=mo,This app is fun and helps you to retain what its teaching you. It breaks everything down simple and easy to learn code. I love it!,5,0,1.4.26,2020-05-10 08:18:35,"Thanks a lot, Jenny! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-17 15:05:38,POSITIVE,break
10796,edf42984-bdb9-4052-80d2-c40bbbb3017e,Shanika Jacobs,https://play-lh.googleusercontent.com/a/AGNmyxaWjYLbUlR6GcayaaSmL9UwhGuEugYO_jYCq7tT=mo,Awesome! It's breaks things down so simply which I most definitely appreciate. It's also fun and interactive,5,0,1.4.26,2020-05-07 13:58:35,"Thanks a bunch, Shanika! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-17 16:20:34,POSITIVE,break
10845,5a9ed99d-1983-4f26-813c-b9a2df799d37,Alex Dulsky,https://play-lh.googleusercontent.com/a/AGNmyxYcPNv0JAvCp4_BB4rAkEEwcoACWcbfUmned-M=mo,I like the way it's breaks everything down for you and its fin,5,0,1.4.26,2020-05-05 22:42:54,"Thanks a bunch, Alex! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us…

This month, we brought a brand new Dark mode. Now we're working on to bring advanced Web Development course contents. So, please stay tuned…

Love from Team Programming Hero! ❤",2020-05-17 17:27:45,POSITIVE,break
10992,ce0ed8f9-57eb-4d93-9553-ce8644089646,AJ enhance,https://play-lh.googleusercontent.com/a-/ACB-R5SMRHCPEXk5KUoMQLgW8KCuSDWyiaQV6jmSTawh,Because of this app i am making my own game and am almost done but struggling with caracter selection menu but it is with sprites in python and im using pygame and pls consider to input sprite sheets in python and caracter selection and adding points so people have more options on making games Glad could use and test the app😉😆😆😎😎,5,1,1.4.26,2020-04-30 19:23:16,"Thanks a lot, AJ Enhance! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-30 20:34:48,POSITIVE,point
11078,dabc6ec7-bac8-47fc-9664-233ce0004ffc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Everything was going well... But i tried to edit one of my concepts and accidentally touched on delete... My whole concept deleted... Please ask confirmation before anything delete... Otherwise it makes people so much disappointed!,4,0,1.4.24,2020-04-27 06:30:56,"Thanks a lot, Ashraf! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-29 14:48:26,NEGATIVE,point
11095,10f94d75-5ec8-4145-8b0b-54241ac604e3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is great I'm taking a class on app development and some terms I don't understand but this app definately breaks it down to a more simple format to comprehend.,5,1,1.4.26,2020-04-26 12:44:07,"Thanks a lot, Derriyan! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-29 14:55:24,POSITIVE,break
11164,8936ab10-62e3-465c-a01a-41b05c614ca9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This game is great. It has a sence of humor and it's fun! That is not what I was expecting from an app to learn programming! But, that is what it is. It was fun, it learns you all the basics slowly but surely, in a way you have time to digest all of it. And it is very exiting to learn it, because it gives you challenges, not just exercises and text to read, it will give you rewards, for example: if you finish all the basics in the next three days you will get a reward of, one-hundred gems!",5,110,1.4.26,2020-04-24 03:56:33,"Thanks a lot, Samuel! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-29 15:01:34,POSITIVE,challeng
11365,ce894237-ae82-420f-ac7e-260e68426115,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Go for it blindly. You won't be disappointed.,5,0,1.4.25,2020-04-16 08:39:09,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-16 12:07:35,POSITIVE,point
11419,3d918401-b3af-4d3f-8527-4d28ee0bd0a6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really osm app to learn python. Problems were discussed by taking real life examples. And highly devoted to newbie's🤘🤘😎,5,0,,2020-04-14 03:14:25,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned… Love from team Programming Hero! ❤️",2020-04-16 02:26:28,POSITIVE,vote
11630,0f302045-5c8e-49e6-af9b-3e009d9f9cff,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app is just amazing. It is really helpful and fun to use with good graphics and fun user interface. The lessons are nicely explained so everyone can learn. I would highly recommend this app to anyone that want to learn programming in a fun way. The developers did a good job of motivating people to learn more with fun challenges and inspiring and motivational quotes at the end of every lesson. The app is just amazing, I'm addicted to it. 5/5",5,46,1.4.24,2020-04-03 22:32:20,"Thanks a lot! 😊 We're really glad you liked our app. 


Please keep exploring Programming Hero and keep supporting us... 


This month, we're bringing a brand new dark mode and some more Web Development course contents. So, please stay tuned…

 

Love from team Programming Hero ❤",2020-04-04 01:44:06,POSITIVE,challeng
11705,409f7151-62f1-4286-b1d9-eaafc1b0c6f8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,add option to challenge others learner,5,0,1.4.24,2020-03-31 23:21:01,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-04-02 22:52:54,POSITIVE,challeng
11761,726c2503-40ad-4f6e-8038-5e873452bda4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This game really helps, never seen a game which breakdown coding so easily.",5,0,1.4.24,2020-03-29 09:36:12,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-04-02 17:55:34,POSITIVE,break
11807,d3fc9bcc-5534-48c7-96b3-fd824ba9f359,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Enjoying it so far...fingers crossed for now ...hope i don't get any disappointment along the journey,4,0,1.4.24,2020-03-27 20:49:44,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-04-02 17:49:14,POSITIVE,point
11844,c045cc57-e4dd-4ca0-94c1-20f53fad9a4f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"My experience with this app is amazing. The developer(s) have created an app for you to learn in the most funniest way that is possible. By a lot of visual images, codes and explaining things with real-world scenario make it so that you just want to continue learning. Ps. The time goes so fast that I actually had to use a timer to log the time I spent on the app taking regular breaks. To the developer: Be proud of my review, I barely create reviews and when I do it's mainly negative ones!",5,61,1.4.24,2020-03-25 11:26:05,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-04-02 02:16:46,POSITIVE,break
11879,ec25225f-8751-4c66-acab-767df4bf1b01,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I think learning python in such a delectable way cannot be found in any other video or app. But i suggest that if you could unlock the topics that are locked provided that the user feeds you breakfast or meal or share the app. This may spoil our esteem and trust for you. So instead of being sybaritical, please try to be generous. Then the ratings of your app will be enhanced in a remarkable way.",5,0,1.4.24,2020-03-23 12:25:32,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-03-23 19:07:48,POSITIVE,break
11962,f2e43f0d-1510-40aa-a8ab-4a6e08cdae58,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really simple and straight to the point. Love how I can see how the code affects the game. This is brilliant I can't believe it is free.,5,1,1.4.24,2020-03-17 18:08:19,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-03-22 15:39:34,POSITIVE,point
11973,5e5ad7b2-8f9f-4a02-901e-aae1720f5036,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's very fun and challenging, i love it.",5,0,1.4.24,2020-03-17 06:24:34,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-03-22 15:37:59,POSITIVE,challeng
12075,38b0e0e5-1649-4493-bf7d-a06a799538b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is literally the most fun and educational app that even a small kid to a senior citizen can use to know more about breaking down something that looks so simple and we use everyday into the complex thinking that went behind it to make it more interactive. The best part about the app I thought was that it uses basic human reactions to educate them like it challenges you solve the questions which induces a sense of competition and rewards you for your endeavor but there are also risks.,5,7,1.4.24,2020-03-08 11:44:25,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-03-08 13:48:36,POSITIVE,"competit, challeng, break"
12127,4d2e62fe-462d-4258-a1bd-6cc46b3e8613,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"A fun and easy way to learn Kotlin! Update: Bought breakfast for the developers to unlock content on 2/12/2020, but so far it's still locked. 😢",5,0,1.4.24,2020-03-03 20:35:25,"Thanks a lot, Karen! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... Please email us at:

Programming.hero1@gmail.com

And we will be happy to assist you. Love from team Programming Hero! ❤",2020-03-03 20:46:26,POSITIVE,break
12148,7708aad0-c83c-451c-a6a3-b80d44b35f7a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Best Coding App on The Play Store Hands Down (For Python) This app not only has easy to follow lessons and simple explanations, but it will also give you challenges to remind your brain of these concepts, just simply amazing",5,0,,2020-03-01 10:54:11,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-03-02 13:44:50,POSITIVE,challeng
12196,54371577-9787-4161-9cd9-4da0d8b1fbfc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Already loving it, entertaining and straightforward! I can't wait to learn coding, and I really think this may be the perfect starting point.",5,1,1.4.24,2020-02-27 16:38:45,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-02-28 08:52:39,POSITIVE,point
12268,e042bfbf-4eb7-4e15-8b82-69bca74780ca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Amazing, straight to the point, have been trying to learn to code but always get confused at by the variables section but now I got thank you for this amazing app",5,0,1.4.24,2020-02-21 17:09:33,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-02-23 13:38:23,POSITIVE,point
12416,5552a2ae-006b-4501-9efb-6f4ec0bb7480,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"im in love with this app and wasting my time on it makes me happy because im learning programming the way i really need and can make friends teaching with me and programming game, challenges is my best part . who doesn't like challenging in something he really likes for stars or money, even tho the way you guys use to explain and discuss is perfect and easy to understand and the achievements it's really makes me confident that i can be a real programmer thanks for making this app ❤️❤️",5,2,1.4.24,2020-02-10 14:57:15,"Thanks a lot! 😊 We're really glad you liked our app. Please keep exploring Programming Hero and keep supporting us... This month, we started adding the Web Development (HTML, CSS & JavaScript) course. Next month, we'll add more fun Python coding projects, so please stay tuned... Love from team Programming Hero! ❤",2020-02-10 19:52:25,POSITIVE,challeng
