Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_stem
1298,2020-06-17 09:07:17,,"I’ll preface this review with a fact about me; I rarely write reviews. It takes a lot for something to either wow me enough or disappoint me enough to leave a review. In the case of Mimo, it frankly has knocked my socks off! 

I’m using Mimo alongside precourse material for my upcoming bootcamp and honestly, it’s providing more information in a more accessible format. Everything is explained very well and delivered in a way that just clicks with how I learn. 

You’re also given the opportunity to really drill the information into your head by maxing out the stars. It can be a bit repetitive to do this but I actually think that’s a good thing; once I get annoyed with covering the same thing over and over I know I’ve got the knowledge. 

I’m always a bit hesitant with app based learning programs because I always feel like I’m going to get to the point where I want to learn more and then they’ll tell me that I need to upgrade. That’s not the case with Mimo! The free version is very robust and has all of the information on HTML, CSS, and JS that you need to get started. The only thing I can see that would require a membership is the projects which, while great, aren’t necessary to learn the information; mainly just practice. 

Unfortunately, I was planning on learning the material first and then tackling the projects but my discounted pro price expired. It’s all good though, as I said, the free version is great! There’s a small ad at the end of each lesson but they’re very easy to click out of and only last a couple of seconds. 

The only thing I’d like to see from Mimo is an option to access the lessons from a computer. Obviously, I’m not going to be doing web dev on my phone so it would be nice to get the practice in on desktop. Projects are available on desktop though so if I decide to spring for a pro subscription I will be taking advantage of that. 

I’ll end this with a thank you to Mimo for providing this amazing service! If you’re thinking about trying this app, absolutely go for it! 

Tldr: this app slaps. (I had to write that because the review itself was the most boomer thing I’ve ever written)",5,False,Just lemme rate plox,Incredible,POSITIVE,point
1375,2020-05-21 22:12:53,,"I came to Mimo as an absolute novice when it comes to coding. I had minimal experience with HTML and no experience whatsoever with any other coding languages. At first, I found the lessons fun and engaging, and within a couple of weeks I felt like I had a decent understanding of the basic mechanics of HTML, CSS, and JavaScript. These principals are taught in bite-sized lessons, similar in structure to Duolingo. Two things the program does really well is providing side projects that allow you to apply your knowledge and skill challenges that allow you to test your understanding of the material. This is what drew me in initially.  

However, when I tried to dive deeper into some of the other lessons Mimo has to offer, I was incredibly disappointed by how shallow the material was. Their Python course, for example, is only spread out over 11 lessons, and there are none of the aforementioned skill challenges or side projects that allow you to solidify your knowledge. I had the same experience when trying to learn C#. It seems that they’ve put quite a bit of work into HTML, CSS, and JS, but not nearly enough into their other offerings. 

They have a system in place where you can repeat a lesson three times (which I only learned by contacting tech support - nowhere in the app does it tell you this), with each level supposedly being more difficult than the last. Except they’re not more difficult - it’s mostly just the same info, over and over again. Half of the questions tell you exactly what to do, so it feels more like rote repetition than actual learning. Overall, I get the sense that Mimo’s marketing strategy is to make it seem as though they offer more material than they actually do, and to stretch that information over as many units as they possibly can. 

I paid for a month of Pro, which I don’t regret. I got a lot out of this month of learning. But I feel like I’ve already hit a wall with what this app can offer me, and I don’t think I’ll be renewing.

TL;DR: Good for total beginners, but if this is a skill you’re serious about acquiring then I’d recommend looking elsewhere.",3,False,IsThisOneTakenYouJerks,Fun for a couple of weeks,NEGATIVE,"challeng, point"
1455,2019-09-20 04:57:17,,"This is a great app to learn the fundamentals of a language and is fun to practice. I spent far too much time staring at my phone while walking around and probably wandered into a busy street one too many times. At the beginning, there was a lot of material that really helped solidify my understanding of the material, but it slowly dwindled down to where I could tell what I was supposed to be clicking but didn't understand it because it moved along too fast.

I had a lot of crashing issues at the beginning - I'd get through one lesson and it would crash, one lesson and it would crash, one lesson and it would crash... It doesn't save progress mid-lesson either so I had to redo quite a few. The biggest disappointment to me was that it wouldn't give me my certificate when I finished the web development track. I'd click the button to get my cert and it would say I need to complete the courses, right below where it said I had 42/42 complete. A certificate isn't everything, but I was looking forward to that. 

If the certificate issue was fixed, the app didn't crash as often, and the price was a few bucks cheaper, I'd definitely continue using it.",4,False,SuperSchooler,"Some Good, Some Bad",NEGATIVE,"progress, point"
1458,2018-06-21 01:46:50,"{'id': 3928272, 'body': ""Thanks for your review, MyAwesomeIPhone7! It's great to hear that you're having a positive experience with Mimo. We're always developing new content for your phone and improving the ways you can interact with Mimo on the go. Our web version is still in its early days, and we're tracking down any pesky issues that might be preventing your progress. Be sure to contact support if your issue persists. Enjoy your coding journey. All the best, Your Mimo team."", 'modified': '2018-06-21T14:40:00Z'}","The app is extremely intuitive. It explains everything step by step and walks you through providing tips as you go. Also,like the story says it gives you the answers if you get questions wrong and you can retake courses as many times as you need. I am able to do the courses during my work breaks or when I have a few minutes at home. App gets 5 stars.
Only issue was when I logged into the online computer only sandbox. 1) I wish I could do that via my phone. 2) the sandbox was less intuitive and would not move forward 3) the help response was quick but not very in depth, they simply said it was working on their end. 
Overall I am glad I paid for the year subscription as I don’t feel rushed to get through everything. Also, in someways the app reminds me of mental exercise apps, it leaves you feeling focused, refreshed, and clear headed. Enjoy!",4,False,MyAwesomeIPhone7,Great and Easy to Use,POSITIVE,break
1467,2018-06-04 20:48:41,,"Okay I only put five so I could get to the top but I’ll give it a ⭐️ ⭐️ ⭐️ because it gives you a good amount of choices to pick from and it also gives you a very clear, first lesson, idea of the topic you picked. But here comes the three star point. The second lesson is something you have to buy!!! It’s either year or three months. I wanted to do the hacker lesson and I did but only the first lesson of the power point. I honestly want to learn more about hacking and coding and all that stuff but I can’t because I have to buy it and I really don't want to spend/waste my money on that. Please I advise you to not get this app because (I am sorry creator) it is literally a rip off. So please don’t get this app people.

                          Cat+Queen",5,False,Cat+Queen,I absolutely love mimo a little bit,NEGATIVE,point
1472,2018-07-13 22:27:10,"{'id': 4123020, 'body': ""Hi giiglebob00, you seem like a really smart kid and because of feedback like yours we're working hard on providing more free content. We need to make sure we can pay our teachers fairly and right now that means charging for our service. We hope you'll give us another try in the future. - The Mimo Team"", 'modified': '2018-07-13T22:27:10Z'}","Although I am fairly disappointed with this app, as it requests money to buy the premium version to unlock any chapter after the first, it shows great promise in programming for kids. Honestly I am excited to see what’s to come, and if you’re reading this and are thinking about downloading the app, you should totally try it.

My response to The Mimo Team:
Thank you for your response Mimo Team, I know you worked hard on this app and are trying to raise some money, all I was trying to say (though I was rather annoyed with the app at the time of my writing) was that you should add more chapters before asking for the premium version. Perhaps you could use ads and we could pay to not have to watch them? Anyways I have changed my review to be more acceptable (😂) and more helpful for people reading it. Thank you for your response, and I’m excited to see what’s to come with the app.",2,True,giiglebob00,Really disappointed,POSITIVE,point
1473,2019-09-28 17:15:16,,"I attended a coding boot camp at the beginning of the year (while also going through chemo). I was so disappointed in the instruction that I finished part one and got my money back for part two. I am an aggressive self-learner. I’ve read coding books, watched videos, etc. and a few things just weren’t clicking because they were the basics and most skip over that part. I absolutely love this app because it breaks everything down and repeats in different ways to really drive home the rule or syntax. By using this app I have been able to piece everything I’ve learned together to almost feel like I can teach this material. Keep up the good work! Thank you for what you do! Not everyone learns the same way!",5,False,KimboAnn21,Fantastic app!,POSITIVE,"point, break"
1478,2018-12-23 17:33:08,,Don’t be fooled by this free app. While it is free to download you can’t truly use the full app unless you pay for a subscription. The only thing you can use it for without paying is the first lesson of the very basic things everything else is locked. I was very disappointed because I love coding and I wanted to learn more. When I opened this app I was very happy because it was well organized. Unfortunately because of the subscription you have to pay to really learn something I no longer want this app. To the creators of this app I recommend that you should have at least most of the beginner lessons free and then you must pay to learn more of the difficult coding. I hope my recommendation is considered because I know that other users have poorly reviewed because of this issue. You should not get this app if you don’t want to pay for some subscription.,2,False,Firecrystal19,Very nice but not free,NEGATIVE,point
1481,2019-06-30 23:50:02,"{'id': 9596070, 'body': ""Hi there. Thanks for your feedback. We've now updated the app so you're able to revisit already seen content to keep your knowledge fresh. If you haven't updated now is your chance. Have a great day!"", 'modified': '2019-07-10T14:50:57Z'}","I really like learning with this program BUT these are complex ideas to someone who is new to programming. Don’t make the mistake I did. Take notes! After the lesson write down as much as you can remember bc you won’t be able to retake or reference the lesson in the future. You can only access the recharge portion. Why would they limit us in this way — no idea! Just make it a habit even if it seems like you’re remembering it easily at the beginning. The ideas build off of each other and their is no reviewing and incorporation of past lessons. I do recommend Mimo but this is a really ridiculous restriction— and I can’t go back and retake the lessons without starting a new account and paying again, so...",4,False,all4hero,Take notes!,NEGATIVE,habit
1484,2017-11-15 07:50:31,,"Dear Mimo,

I love the concept of this app and a lot of things are made quite clear and concise through the lessons. I found the introduction to hacking very straightforward. However, I see a _lot_ of mistakes in the lessons, especially typos or missing words in the exercises, which sometimes makes it unclear what the exercise is actually even about. I’ve been trying to report these kinds of things but have so far received no indication that my reports have even been received. I was also a bit disappointed by the need to pay $50/year in order to do just about anything in the app. You really should give a more in-depth preview before you force people to pay. Also, if you already have programming experience, it’s unclear if you can skip ahead to more advanced topics. Maybe the target audience is only complete beginners, but if that’s the case then the $50/year is _definitely_ not worth it. Also, as sort of a side note, the update notes here on the App Store are bugged out. How can you not have noticed that???

Please extend your preview, fix your errors, lower the cost, and add content for more advanced users. I don’t think you want people to feel like they’re being scammed.

Best wishes,
Ben",2,False,Benssoon,Not quite there,NEGATIVE,point
1490,2018-11-08 16:08:53,"{'id': 5872063, 'body': ""Hi there. Many thanks for using Mimo and for rating our courses. Our team is thrilled to hear that you are enjoying our app. Anytime you have any questions, or you get stuck on a challenge, feel free to contact our team at support@getmimo.com, and we'll come back to you as soon as possible."", 'modified': '2018-11-09T09:31:07Z'}",So I enjoy using this so much so that i can’t put it down. But I couldn’t solve my first challenge. That’s a problem for me. And there are only two challenges. I think that it should be five plus challenges. I also believe they the system should automatically update your challenges as you progress in level rather than having to wait a whole day just to be challenged two more times. I like the app. It is Straightforward and to the point. I like that. I also like to see a section for terms learned and a review section. Because the days I don’t practice i can always do a quick review of what i learned.,4,False,Saintwalker_9,There’s always room for improvement 😁,NEGATIVE,"challeng, progress, point"
1491,2017-04-18 22:29:48,,I got this app a month ago and have already completed 4 Skills. As soon as l downloaded it I got a ITunes gift card and got the premium. This is a great app for anyone who likes coding or just wants to have a great time. What I am waiting for is when they release the Raspberry Pi skill! I wish they will release it as soon as possible or send notifications in app or off the app like they do for goal reminders to tell us when each skill is coming out. Over all I love this app and constantly keep earning badges as it is competitive and fun to do with friends to see who can complete a skill first.,5,False,CodingGenuis,Coding For Everyone!,POSITIVE,competit
1492,2017-10-12 11:46:07,,"I’ve been diving into languages such as CSS and HTML5 recently and I’ve been looking for an efficient way to continue to learn on-the-go. This app has great potential from what I’ve seen, but you can only look at one lesson (and that lesson is just 4 or 5 very very basic knowledge questions), then the everything else in the app is locked until you pay $4.16/mo ($50/yr). I would have loved to use this app because it was advertised as free and it looked very promising, but then it requires a monthly subscription to get any use whatsoever out of it. I’m just straight up disappointed. If it was more along the lines of a $2.00-$2.50/mo subscription I may have been able to give in to it, but I just don’t want to pay $50/yr for something I can’t even preview what I’m paying for.",2,False,Some one named John,Disappointed.,NEGATIVE,point
1496,2018-10-01 17:09:54,"{'id': 5507350, 'body': ""Hi there. Before you download the app, it is mentioned that it contains in-app purchases. The app is free to download, and as well the first chapter of all our many courses. The yearly subscription is billed as a one-time charge, and as you already mentioned, this info is available before you make your purchase. In case you are still having issues with your refund, please contact Apple's support team."", 'modified': '2018-10-15T14:04:06Z'}","When I originally downloaded this app, I was under the impression this would consist of free lessons. Of course, upon completing the first course and trying to move on to the next I was prompted to purchase a subscription. This was very disappointing since I was hoping I could learn for free but I considered purchasing a membership especially when I saw that the year long subscription was $2.50/mo. I started to go through the process of purchasing the subscription when I noticed that it would be an annual bill of ~$30 which I was less in favor of. So I stopped the set up and even went through the App Store to make sure that the subscription was cancelled and everything but then the charge still showed up on my account. So long story short, I just paid $30 for 1 day access to the courses on this app.",1,False,madiannemedina,Unclear,NEGATIVE,point
1497,2016-09-08 00:49:34,,"The app's learning system is good! And I don't mind paying almost $5 a month for a more advanced learning. But I like to pay for a good quality product. And honestly this could be a good product but it has too many typos, undefined samples and syntax errors everywhere! This is a big problem since it breaks the learning process, making it hard to understand what is happening in some examples. Like I said I like the app, but I am not sure if I will keep paying for it if these errors are not fixed. And I'm sure I am not the only one that thinks like this. Also, if the typo problems are fixed, I might add five stars, even recommend the app to anyone interested in learning programing.",3,False,Georgeac990,Good but not great (Too many errors),NEGATIVE,break
1499,2017-04-02 19:16:43,,"I'm pretty annoyed. I have a busy schedule and only have a few spare minutes a day to use this app. However, when I open it, the premium content is ""locked."" I ""restore purchase"" and it says, ""Successful!"" -- but then the content remains locked.

It's ridiculous. I shouldn't have to restore my purchase -- after all, it remembers my course progress but can't remember my subscription? But even when I DO restore -- the content is still locked!

I like the app, but when I waste time trying to restore purchases over and over again with no success, I'm done with this! I've deleted the app, reinstalled and ""restored purchase"" and still it doesn't work.

Sorry, I'm cancelling my subscription and deleting this app for good. I have better things to do with my time than fight this. Ironically, a company that alleges to teach programming might ought hire some programmers that understand how to handle subscription payments.

To be fair in this review though, I really like the content, I think the UI and UX is nice and the lesson format is fun and engaging.",3,False,superacidjax,Premium needs to be constantly re-unlocked,NEGATIVE,progress
1504,2018-10-03 23:01:09,"{'id': 5521251, 'body': 'Hi there. Many thanks for using Mimo and for submitting your review - feedback is much appreciated by our team. Keep on having fun while learning to code!', 'modified': '2018-10-16T09:51:01Z'}","So i am going to be stating a new buisness soon and well im trying to make so my small buisness will be secure so thus i wanted to lean more about coding. But at the same time i am not very fast so some things are harder to grasp when it comes to technology for me, and the corses are going by each small subject quite fast and im not getting all the information that i might need to know about all of the lessons if there was some sort of exercise at the end of each lesson it would be much more easily remembered in my opinion. Other than that the app is quite helpful in general about most points",4,False,Lteb.sum,Cery helpful but slightly to fast paced,NEGATIVE,point
1517,2018-06-19 18:20:43,,"For the record I can say that I’ve been working with this app since January, so I’m not new to it and this is a long term dissatisfaction. 

This app looks extremely exciting for someone like me who learns best through broken down interactive courses in a visually appealing manner. HOWEVER, it turned out to be a huge disappointment because the wording of the features in this app implied to me that there would be some sort of practice setup for each module you’ve completed. There is NOT. You are expected to complete the module and then move on with your life without any opportunities to self-improve. I, and I assume most people, can’t retain information that way. The day they bring a practice platform to this app is the day I’ll resubscribe.",1,False,J!A!H,HUGE disappointment: no practice activities,NEGATIVE,point
1521,2019-03-07 02:39:44,,I really love it. I am a beginner and very very very eager to get to learn everything I need to know about programming and I’m willing to literally learn any and everything. But I’m extremely sad because I am only on a trial version I don’t want it to end because I cannot afford any other options and If I could I would but I’m in school and I don’t have much money. I love how easy it is and it’s totally worth it. I hope the developers are doing well and maybe one day they can be more like Duolingo. After my trial i will delete this app but this is a really great beginning point and super easy to use. Thank you for the app!!,3,False,Macaroni56896542,I love it but...,POSITIVE,point
1523,2016-12-16 16:09:29,,"This app is a great way to learn the basics while on the go.  It shines in those times when you find yourself waiting but don't have a laptop at your disposal. The lessons are succinctly worded and logically ordered with each step gradually progressing toward the overall goal. It has a nice achievement system to keep you motivated.  While in the midst of accomplishing an achievement there is a bit of a gap where I find myself wishing I could track my status, but overall the system is effective.  Great app!",5,False,riley838,Effective and Convenient,POSITIVE,progress
1534,2016-12-19 20:45:04,,"I've tried a couple of coding apps and most are confusing- I am very computer savvy and I knew there had to be something else out there. This is by far the best one I've tried and I've tried them all- I don't spend money on apps, but I spent money on this one bc it is laid out so clear that I knew I wouldn't find something like it. I promise you won't be disappointed in it! I only gave it 4 stars bc I feel like 5.99 a month is a little steep and I haven't checked it out completely yet. Once I finish I might change my mind.",4,False,luxfleur,So far I love it!,POSITIVE,point
1540,2018-11-16 13:41:15,"{'id': 6022737, 'body': 'Hi there. Thank you so much for your positive feedback. Our team is thrilled to hear that you are enjoying our courses. Have a great day and happy coding!', 'modified': '2018-11-20T10:05:58Z'}","First of all, 
I read everyone’s review before deciding to download the app. Everyone had valid points but nothing in life is free. $10 a month is not even that bad. I did purchase the premium because it was 75% off. $2.50 a month / $30 a month is NOTHING and I am so grateful you guys had this discount. 

Second of all, 
These lessons are great. I was doing the programming one first and was like why are they telling me to make a PBJ sandwich lol 😂 but I got the point. It’s so easy. 

Thank you guys for making this and having the willingness to teach this. Growing up some of the stuff school taught us was a bunch of crap. Now I can even have my teens do this because it’s so simple. 

Keep up the great work! 

PS. I never write reviews for any apps but y’all done did something great.",5,False,Mrs.Domination,Love it! Get it!,POSITIVE,point
1546,2018-01-29 02:28:02,,"This could be a great app, but I have no way of knowing. The preview is smoothly executed, but demonstrates absolutely nothing about how the app teaches coding. To find out if it's good or not, you have to buy a pig in a poke -- that is, you have to spend money to purchase a subscription (either $30 for three months or $50 for a year) before you get to see what the course is actually like. (Compare this to classes like those offered by Udemy, which generally let you view lessons from different points in the course, in order to get a feel for what the lessons are actually like.) As I said, it could be excellent, but I'm not gambling $30-50 to find out.",1,False,RevBlackie,"Could be good, but who knows?",NEGATIVE,point
1567,2019-05-22 15:15:10,,"Was pretty disappointed when I saw this was locked up behind a pricey paywall, but you have to make money somehow. The IOS store really needs a separate section for trials or demos of payed apps instead of making you check the description or download the app just to see if it's even free. Again, not totally the dev's fault, but they could open up a little more than 1 mini lesson for free, and/or an option to skip the sign in step and just do the demo.",3,False,iced wafflez,This app is a bit misleading- but it's not the developer's fault,NEGATIVE,point
1576,2017-10-26 03:48:16,,"With the minimal options to test out the programming u learn. There's not much to go on with the (free part) by this I mean someone who is just starting programming or is interested in the app to learn programming can't really get a good understanding of the benifit's programming can offer, therefore losing interest and possible subscriptions. 

But the app does break down the lessons to which there easier to understand and learn. If u know at least a little bout programming",4,False,iTzKnightz,Options,NEGATIVE,break
1577,2019-02-26 23:22:26,"{'id': 7491970, 'body': 'Hi there. We\'re sorry to hear that. Have you tried pressing ""restore purchases"" within the settings area of the app? Please email support@getmimo.com if you need any help with anything. Have a great day!', 'modified': '2019-02-27T10:55:17Z'}","It’s a great app. But there’s one thing that annoys me. Which is the fact that it takes so many tries on logging in and out, deleting and downloading the app to make my subscription works on my multiple devices. I’m trying to log in on my new iPhone right now and it won’t let me access it. It’s really slowing me down on my progress.",5,False,AD Coding,Great app but one annoying problem,NEGATIVE,progress
1581,2017-07-06 23:41:24,,"I greatly enjoyed how they breakdown these seemingly complex concepts down to their absolute basics. I really do/did want to continue  studying the program. However, I got hung up with the subscription. To continue using the apps full content you'll need to either pay a monthly fee of around $5, or a yearly cost of about $60. This really isn't a poor request from the creators, but I would have preferred to pay a one time fee and leave it at that.",3,False,To pass some time,Great idea! Not a big fan of Subscriptions.,NEGATIVE,break
1584,2017-10-11 01:12:54,,"I purchased this app in preparation for a program in the ""coming soon"" section.  By purchase, I mean I paid an over priced $50 subscription which is per year.  Two months have gone by and they still have not released the class for which I bought a subscription and in that time I have found alternative trading which is free.  The free version of this app is pointless and the paid is overpriced.  I have it two stars because I found a couple course helpful, but more useless than helpful.  I wore to support and they gave me no useful answers.  Avoid this app, it's only disappointing.",1,False,MrWheeler77,Disappointed,NEGATIVE,point
1586,2017-04-13 01:41:19,"{'id': 152653, 'body': 'Thank you very much for your report! It\'s awesome that you contribute to Mimo to help us increase the quality. \nIn Swift, variables (in the narrower sense) and constants fall under the term ""variables"" as named containers for values: ""Like C, Swift uses variables to store and refer to values by an identifying name. Swift also makes extensive use of variables whose values cannot be changed. These are known as constants [...]""\nYou can have a detailed look at the Apple documentation here: https://developer.apple.com/library/content/documentation/Swift/Conceptual/Swift_Programming_Language/TheBasics.html', 'modified': '2017-04-14T12:32:53Z'}","In the training for Swift, the instructional material contradicted the test.  Both were using common uses of the word ""variable"" but one was technically correct and the other was not.  I pointed this out to the creators and instead of thanking me for pointing out the error, they defended one of the uses and ignored the other.  Of course one of them is correct.  Obviously.  It wouldn't even be such a big deal if they would have used them consistently, but since they can't be bothered to even have a bare minimal level of quality control, AND they have the rudeness to deny an obvious and irrefutable error, they get one star.",1,False,mister zed,Poorly written materials,NEGATIVE,point
1591,2018-01-27 19:00:09,,"I was excited to try this app, but disappointed that the subscription is required before learning anything.

For hacking, All I got was a lecture on the ethics of black vs. white hat hacking. After looking over the other courses, it appears similar. In order to progress past the intro, you must subscribe.

Let us at least try the “coding content” before subscribing. Why not make the first quarter free, so we can see if this app actually does what it says before having to shell out cash.",3,False,Zdreau,No real content,NEGATIVE,"progress, point"
1594,2019-06-20 02:00:44,,"I love this app! It takes me through the steps to learn an entirely new language from virtually no experience. I problem I have with this is the curriculum. I would like a feature to “test out” of things that I already know about. Sorry if I sound needy or like a beggar, but I don’t like having to go through the lessons I had already went through.",5,False,Totemcharge,It very good but...,POSITIVE,virtual
1595,2019-01-14 06:50:31,,"Just started using this... I was super sleepy but all of a sudden, it had me so excited that I was annoyed by the wait time on my next challenge lol! Love this app so far.. the fact that they make you type out codes makes memorizing a whole lot easier! So many options to learn from. Thank you for taking the time to create this!",5,False,Lukemoney300,New to this,POSITIVE,challeng
1603,2018-06-11 02:19:10,"{'id': 3798946, 'body': 'Hi ctryguy, thank you for your feedback! We offer the first chapter of every course for free and then ask you for a subscription, which you can find written in the App Store description before downloading. We hear you (and others) and are already working on more free content for everyone, our core functionality will stay to pay though. We hope to welcome you back at a later point in time with new features. Your team at Mimo.', 'modified': '2018-06-11T13:15:31Z'}","I downloaded this to learn more about Swift and try to understand it.  I was very disappointed after discovering that only the “Getting started”, 12 very simple basic instructions were free and that to learn anything more about Swift you will have to subscribe to there service.  

And the service is $120 per year unless you subscribe within the first 24 hours of opening the 2nd lesson.  Then the cost is only $30.  I don’t object to the lower price, I might even consider paying $30, but to have to decide within the first 24 hours and only seeing 12 very simplistic lessons caused me to write this 1 star review, and I usually DON’T write reviews.

I will find other products that are free to determine if I want to continue to learning SWIFT.  I will not be subscribing to this product.

Shame on the developers for what I consider a bait and switch approach to learning a programming language.",1,False,ctryguy,App Misrepresents itself - It’s NOT FREE,NEGATIVE,point
1604,2017-12-28 13:14:23,,"This was just the app I needed. Something nice and interactive to help me learn coding without having to use that boring drag-and-drop ‘block’ thing that a lot of websites use. Well, turns out I have to pay 50 bucks a year! I’d be fine with paying a smaller price for just one portion of the app, but there just isn’t enough stuff to do with all of this for $50. I can’t even continue on to the real coding stuff until I get a subscription, and the first lesson was basic knowledge questions. So, yeah, pretty disappointed.",2,False,willdonnell,Looked like a great coding app...,NEGATIVE,point
1605,2019-07-26 00:43:10,,"I’d prefer a platform that allows me to build my own quizzes and flash cards. I’d hoped to use this as a quiz system for reinforcing my C++ book, but the C++ content seems very limited and simplistic. I don’t have trouble remembering how to increment an integer variable, for instance. Declaring a function pointer and handling memory addressing is something I could use quizzing on. In the end, a good flash card app that adapts to your knowledge gaps and allows you to create your own content is a better option.",3,False,Flaming doom kitten,Very introductory,NEGATIVE,point
1607,2019-02-26 04:58:41,"{'id': 7491922, 'body': ""Hi there. We've introduced a free trial that lasts for 7 days so that you can check out Mimo for free and see if you like it. The free trial does not bind you to a subscription, however, after the trial, you need the paid subscription to continue to have unlimited access to all of the content. The paywall that you're seeing shows that there is a free trial and that you need a paid subscription after that. The payment details are saved with your account so that your premium access ends if the payment doesn't go through or if you cancel your subscription. You can cancel during the trial and then you won't be charged for a subscription. However, the subscription allows us to continue developing Mimo and pay salaries and rent. Please email support@getmimo.com if you have any questions. Have a great day!"", 'modified': '2019-02-27T10:52:46Z'}","Should’ve probably looked more into the app before downloading, but the App of the Day article said this would be a great app to learn coding off of. That might be true, but I wouldn’t know since I’m hit with a paywall before the very first lesson. Ok, so... How about the challenge? Also a paywall.

I have to laugh a bit, honestly. How do you call them “premium members” if you have to pay to even use the application in the first place? Probably has potential, but I’d rather get an actually free lesson or two of ACTUAL coding practice without the trial so I know what I’m getting into.",1,False,SilverLeafeon,Didn’t even get a chance,NEGATIVE,challeng
1616,2019-08-28 01:51:39,,"Decent UI. Obviously very well made app - functionally. Classic example of a tech team who thinks marketers are imbeciles. It’s apparent, because the “marketing” used in this model is exactly what you don’t do when trying to scale a company. 

You are required to pay a fee with no idea as to what you’re getting. How deep do these courses go? How can I use them? How detailed are the modules?

Either classic marketing denial or a scam. Based on dev replies, I’m guessing this is a good app. But common sense tells me not to buy.

Guys: hire a marketer specializing in in-app purchase pricing.   

You need one badly.

As if stands, I would highly recommend LinkedIn Learning for a higher price, but guaranteed challenges and guaranteed learning. 

#investinmarketing",3,False,anbestine,3 star: you are forced to buy something before you know what it is.,NEGATIVE,challeng
1621,2017-05-23 13:35:28,,"Recent update has simplified the UI too much. Hard to understand progress. Everything is much larger which in a phone, where I mostly use this app on the go, it's not as easy to move through different course steps since you have to scroll so much. The colors are nice but it seems design or function has taken over, don't know how much longer I'm willing to pay a subscription with it like this.",3,False,Techuisite,Great app before update,NEGATIVE,progress
1634,2018-02-08 19:48:33,,"This has potential to be a good app, but it’s hard to tell because the trial is 3 minutes long. The trial basically just said what programming is, so I still have no idea how they approach teaching the actual programming part. I get wanting to be paid for your app development, but I can’t pay a cent unless I at least know the teaching style. I don't think the price point is bad ($10/mo or $50/yr) but I just want to know what get for it before committing. Even if they made the trial a whole 10 minutes, I might be able to give a more informed review.",1,False,TooManyApps,In the dark.,NEGATIVE,point
1638,2018-11-13 01:07:19,"{'id': 5972778, 'body': ""Hi there. Thank you so much for reviewing our app. Our team is so glad to hear that you are enjoying using Mimo. Thanks also for your suggestion. Please feel free to submit any other ideas/wishes/suggestions regarding Mimo through this website: https://getmimo.featureupvote.com/. We hope that you'll keep on having fun while learning to code. Have a wonderful day!"", 'modified': '2018-11-16T10:16:10Z'}","This app is great at breaking down complexities of coding in mini lessons. It’s interface is beautiful and easy to use. 

Love, love, LOVE the newest lessons on blockchain and Instagram. 

I’ve contacted support before and they were quick to respond. 

I leave off one star because this app would have a more long term impact if there were more summary quiz’s you could just test your self on until you’ve got a concept down completely. 

Right now I’ve been writing down key points and running them through quizlet. 

Still a fantastic, affordable way to learn coding. I expect they will continue improving it and adding features like I mention above :)",4,False,LukePooks,Bite sized easy to digest lessons,POSITIVE,"point, break"
1651,2019-08-25 16:23:15,,"I’ve used almost every app; from Treehouse to EdX, nothing comes close to Mimo. I’m a self-taught, aspiring developer. This app takes the complex concept of coding and breaks it into small lessons that anyone, with the desire, can comprehend. Thank you, for thoughtfully developing this app; from the content, to the images, to the ease of use.",5,False,FindMeOnTwitter,Best Coding Resource,POSITIVE,break
1680,2017-06-29 16:07:16,,"This app does never ask for premium subscription to do some more things, also, you can rather share it and unlock more content for FREE!, Mimo was always my best app for approaching new programming languages, with simplified examples, you can easily understand the point of each lesson!, Bravo guys, that's breathtaking! .",5,False,Fsgam3r,EPIC!!!,POSITIVE,point
1695,2017-12-14 01:51:51,,"This app makes it seem like it will break the info down like Duolingo does, but it’s far from it, it SPEEDS through the content, and even if you get an answer wrong, it just moves right along. so you have no chance to really grasp what’s going on, what the terms mean, how they really interacts with each other, etc. I’m trying to use several apps at the same time to learn python and this is probably the worst out of the group in terms of breaking the info down and making you learn it.",1,False,terry1818,Not good,NEGATIVE,break
1707,2018-06-29 16:44:19,"{'id': 4058365, 'body': 'Hi FThis2, today we released an update (3.0.2) that should fix the app freeze. It could be that this also affected your battery life time, but we nevertheless would like to go into detail with this. Could you please send as an email at feedback@getmimo.com, so we can fix it for you? Best, your developers at Mimo.', 'modified': '2018-07-02T13:07:18Z'}","This is a great app to have to jog your memory or make sense of certain concepts and I really enjoy it. The cost was disappointing but compared to other programs seemed like pennies... Recently, the app has been freezing upon restarting and I believe draining my battery more. Something may need to be fixed... I’ve updated, uninstalled and reinstall and all other tech fixes I could do on my end... It’s my only app doing this...",2,False,FThis2,I like it but....,NEGATIVE,point
