Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
40866,40866,39999,2018-07-02 22:03:30,,"I downloaded this app, I found it useful so I decided to go for Pro 
Membership, I put balance in my Google play account, but I am unable to 
make transactions, tried to contact developer but they are also not giving 
proper reply, they are giving just links which Google help forum 
provides..solve my problem, I will give you 5 stars.",2,,A Google user,,NEGATIVE,ce8cf1e5-bcc6-4402-811e-36f2ab3fe12a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,4.2.4,"Dear Rohit,
We sincerely apologise for the inconvenience caused. We would like to know whether the issue has been resolved or not. We would kindly request you to get in touch with us at hello@prghub.com or drop your email ID here and we will be in touch with you. We promise to look into it and solve it ASAP.
-SS",2018-07-30 05:50:57,downloaded app found useful decided go pro membership put balance google play account unable make transactions tried contact developer also giving proper reply giving links google help forum providessolve problem give 5 stars,status quo sloth,account
40975,40975,40108,2018-06-10 01:45:27,,"Undecided about this app. Every website I go to raves about this app, but 
it was the only one I didn't like that I tried. Seems like it's mostly 
reading and not a lot of actual coding. The content is good, and I don't 
care that you have to pay, but it just seems poorly delivered.",3,,A Google user,,NEGATIVE,ac945179-9ee0-4db1-aa15-fb303155c6e6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,"Dear Friend,
We sincerely apologise for the inconvenience caused.The Courses are targeted to absolute beginners,hence the content is prepared in this way. We would kindly request you to get in touch with us at hello@prghub.com so that we can get more insight about what you expected from our app.We promise to look into the issue and work on it.
-SS",2018-08-22 06:01:45,undecided app every website go raves app one didnt like tried seems like mostly reading lot actual coding content good dont care pay seems poorly delivered,torture breaks,live
40977,40977,40110,2018-06-09 15:15:18,,"This app does not live up to the advertising. I paid ($15 + taxes) to get 
access to all the courses, and I strongly advise others NOT to waste their 
money. I downloaded this to refresh my memory of Java and possibly learn 
some new languages, so my review is based on the Java Basic and Java 
Advanced courses. For many reasons, this app was disappointing: * the 
courses are VERY BASIC. They assume you know nothing about programming, not 
even what a variable, a conditional statement, or a loop is. Despite the 
fact that the app has a free Fundamentals course which explains all the 
basics of programming like what a variable and an array are, the Basic Java 
course assumes you don't even know what a programming language is! * the 
explanations are SLOW and seem designed for children rather than adults. 
For instance, the fundamentals course explains that you can tell the 
computer to save information as a variable by first saying, ""Hey computer: 
Remember 'John' as my name."" A few pages later, it says, ""Uh Oh! In 
computer language, labels have to be single letters or single words."" So 
not only is the program full of childish wording like ""Uh Oh!"" and ""Oops!"" 
but it took multiple pages to explain what a variable is and how it is 
named. Another example of this is at one point in the Java course the print 
function is introduced very simply, as ""print"" or something "" then a few 
pages later you're told that, in the first example, the author didn't tell 
you how the actual Java code writes a print statement (System.out.print() ) 
because the author didn't want to scare you! * the advertising ""unlimited 
compilations: compile and practice your code with no restrictions"" is 
grossly MISLEADING. If there is a ""playground"" compiler for freewriting and 
practicing code, I haven't been able to find it, and the course itself is 
mostly explanations and quizzes, with almost no coding. The only ""coding"" 
you get to do in the Basic Java course is editing the content of a string! 
That isn't useful coding practice. * the content is written in CONFUSING 
ENGLISH. If the writing quality were better, I might be able to recommend 
this course for children or nervous adult beginners with zero programming 
exposure who want a gentle introduction, but the clumsy grammar and awkward 
wording may confuse children and those new to English. For Americans, the 
language barrier is complicated by the fact that this is written in (very 
poor, as I said) British English, so some of the words may seem flat out 
wrong or confusing, such as saying ""revise"" instead of ""review"" and calling 
""parentheses "" ""curved brackets"". If you (or your children) are brand new 
to programming concepts, I recommend Grasshopper which also moves slowly, 
but is more entertaining and interactive, has an easily accessible 
""playground "" compiler for free practice, is written in straight forward 
English, and is free. It's a great way to learn about loops, if statements, 
etc., in an engaging and risk-free way. If you already know the basic 
concepts and want to learn a real programming language like Java or C++, 
etc. (Grasshopper uses JavaScript), there are places on the web to learn 
and practice for free, even though they may not be as convenient as an app, 
if you want to use your smartphone and practice on the go. Edited to add: 
because of the lack of interactivity and the poor English, you're better 
off buying a book.",1,,A Google user,,NEGATIVE,962f555c-0790-40bf-9706-105b51f43e47,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.2.1,"Dear Julia,
Thank you for sharing your honest review. We will definitely correct the errors as mentioned above and will update you about the same when it has been done. The Compiler is available in the Learn Section of the App. Please email us at hello@prghub.com so that we can assist you better.
-SS",2018-08-22 06:01:52,app live advertising paid 15 taxes get access courses strongly advise others waste money downloaded refresh memory java possibly learn new languages review based java basic java advanced courses many reasons app disappointing courses basic assume know nothing programming even variable conditional statement loop despite fact app free fundamentals course explains basics programming like variable array basic java course assumes dont even know programming language explanations slow seem designed children rather adults instance fundamentals course explains tell computer save information variable first saying hey computer remember john name pages later says uh oh computer language labels single letters single words program full childish wording like uh oh oops took multiple pages explain variable named another example one point java course print function introduced simply print something pages later youre told first example author didnt tell actual java code writes print statement systemoutprint author didnt want scare advertising unlimited compilations compile practice code restrictions grossly misleading playground compiler freewriting practicing code havent able find course mostly explanations quizzes almost coding coding get basic java course editing content string isnt useful coding practice content written confusing english writing quality better might able recommend course children nervous adult beginners zero programming exposure want gentle introduction clumsy grammar awkward wording may confuse children new english americans language barrier complicated fact written poor said british english words may seem flat wrong confusing saying revise instead review calling parentheses curved brackets children brand new programming concepts recommend grasshopper also moves slowly entertaining interactive easily accessible playground compiler free practice written straight forward english free great way learn loops statements etc engaging riskfree way already know basic concepts want learn real programming language like java c etc grasshopper uses javascript places web learn practice free even though may convenient app want use smartphone practice go edited add lack interactivity poor english youre better buying book,torture breaks,live
41006,41006,40139,2018-06-03 15:55:26,,"Dear App developers many many good wishes from me for giving this gift to 
those students interested on programming. Please make a special app with 
python 2 and Python 3 pro course.",5,,A Google user,,POSITIVE,06a7c1cc-82ef-4a24-80e8-b8b830108df5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,"Dear Friend,
Thank you very much for your review.
We have noted down your request and will work on it.
Keep loving and supporting us. All the best for your learning process and future endeavours.
-NY",2018-06-04 05:03:50,dear app developers many many good wishes giving gift students interested programming please make special app python 2 python 3 pro course,boosters,special
41017,41017,40150,2018-06-01 02:23:55,,"I like the app, and thought it was great. Reason i paid for premium when 
they did a discount. But ever since i dis that, the app keeps crashing for 
no reason. Im very annoyed by this. Even if i unsinstall and reinstall the 
app it will load the app, but when i sign into my paid account it crashes. 
:/",1,,A Google user,,NEGATIVE,42d000ff-13f0-4c25-bd9a-0942d1f93fb1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,4.2.1,"Dear Brandon,
We sincerely apologise for the inconvenience caused. We would like to know whether the issue has been resolved or not. We would kindly request you to update to the Latest Version of the App as soon as it arrives. If you still face any issue, please get in touch with us at hello@prghub.com. We will look into it ASAP.
-NY",2019-02-12 10:18:10,like app thought great reason paid premium discount ever since dis app keeps crashing reason im annoyed even unsinstall reinstall app load app sign paid account crashes,status quo sloth,account
41050,41050,40183,2018-05-25 18:37:49,,"Awesome content, NEEDS MORE, ESPECIALLY MORE ADVANCED COURSES PLEASE!",5,,A Google user,,POSITIVE,ac9f640a-b304-463d-add7-d0e2e0f1f45e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.2.1,"Dear Chazz, 
Thank you very much for the review. Your feedback is of a great value for us. We are working on adding additional contents and will be available in the future updates. All the best for your learning process and future endeavours.
-NY",2018-05-25 23:22:54,awesome content needs especially advanced courses please,boosters,special
41051,41051,40184,2018-05-25 16:41:47,,"I have just installed and i think its one of the best apps to learn 
programming specially basics are explained very well.",5,,A Google user,,POSITIVE,98780f10-9f92-468c-a84e-6bb82200c3a3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.2.1,"Dear Sehrosh, 
Thank you very much for the review. Your feedback is of a great value for us. We are glad that you are happy with our application. Keep loving and supporting us. All the best for your learning process and future endeavours.
-NY",2018-05-25 23:21:57,installed think one best apps learn programming specially basics explained well,boosters,special
41086,41086,40219,2018-05-17 11:00:06,,"Not too long ago, this app was absolutely free and completely different. 
You could go to anything you wanted, for whatever your experience was. Now 
you're treated like a grade schooler and restricted to absolute basics 
behind a $15 paywall. Disgusting. Check out Cybrary, you can actually learn 
applicable things for free there.",1,,A Google user,,NEGATIVE,37d06338-1490-4da6-94dc-34782b51690a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,13.0,4.2.1,"Dear Friend, We sincerely apologise for the inconvenience caused. The courses are based on scientific and bite sized information. In order to sustain ourselves we had to monetize the course. We would kindly request you to get in touch with us at hello@prghub.com so that we can look into the issue and solve it ASAP.
-SS",2018-08-22 06:04:13,long ago app absolutely free completely different could go anything wanted whatever experience youre treated like grade schooler restricted absolute basics behind 15 paywall disgusting check cybrary actually learn applicable things free,torture breaks,paywal
41123,41123,40256,2018-05-08 22:45:00,,"Whether you have knowledge of programming or you don't have knowledge of 
programming, program Hub is a great application to help build your skills. 
I've been with this app since I was a computer science student at MTSU and 
it has gone through a drastic change. They got me through my ADS class and 
now they're getting me through my job especially since they have coupled 
with pluralsight to make the application more robust.",5,,A Google user,,POSITIVE,000639bd-69eb-46c9-9487-d7a76f63242b,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,4.1.10,"Dear Randy,
Thank you very much for the review. Your feedback is of a great value for us. We are glad that you are happy with our application. Keep loving and supporting us. All the best for your learning process and future endeavours.
-NY",2018-05-08 23:47:31,whether knowledge programming dont knowledge programming program hub great application help build skills ive app since computer science student mtsu gone drastic change got ads class theyre getting job especially since coupled pluralsight make application robust,boosters,special
41174,41174,40307,2018-04-27 12:09:55,,"I want to buy the pro version but whenever I try to pay with PayPal and I 
put the information it says:""There was an issue adding your PayPal account 
because the payment method selected on PayPal was invalid.Please updated 
the payment method with PayPal or select a different form of payment"" any 
fix?",5,,A Google user,,NEGATIVE,a7efdf5a-1933-449b-b13b-4f8ae9e76d5a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,5.0,4.1.9,"Dear Friend,
Thank you very much for updating your review. Your feedback is of a great value for us. We are glad that you are happy with our application. Please get in touch with us at Hello@PrgHub.com so that we could assist you better. 
Keep loving and supporting us. All the best for your learning process and future endeavours. 
-NY",2018-04-26 13:07:57,want buy pro version whenever try pay paypal put information saysthere issue adding paypal account payment method selected paypal invalidplease updated payment method paypal select different form payment fix,status quo sloth,account
41181,41181,40314,2018-04-25 19:22:34,,"Valuable app with great information and a delightful interface. The only 
very minor complaint would be that it appears to have either been made 
initially in a language other than English, or was developed by a person 
who learned English as a second language...Some of the explanations aren't 
worded correctly.",4,,A Google user,,POSITIVE,29749999-fa9a-4ef0-a7a1-7071f8f81d76,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.1.8,"Dear Jacob,
Thank you very much for your honest feedback.
We are working on fixing the content and will complete it as soon as possible. We request you to get in touch with us at Hello@PrgHub.com and report us the issues if its possible.
All the best for your learning process and future endeavours. 
-NY",2018-04-25 21:43:54,valuable app great information delightful interface minor complaint would appears either made initially language english developed person learned english second languagesome explanations arent worded correctly,status quo sloth,person
41199,41199,40332,2018-04-23 09:41:13,,It's a good app and the best app for programmers please personally try it.,5,,A Google user,,POSITIVE,802b5edb-6696-4f29-8e53-bc1934d013d3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,,"Dear Friend, 
Thank you very much for the review. 
Your feedback is of a great value for us. 
We are glad that you are happy with our application. 
All the best for your learning process. Keep loving and supporting us. 
-NY",2018-04-14 06:07:35,good app best app programmers please personally try,status quo sloth,person
41204,41204,40337,2018-04-22 18:31:42,,"I need help logging in. It doesn't let me login to my Google account and I 
already paid pro. Please help!!! The error shows MySQL query error too many 
rows or something I don't what it means....",3,,A Google user,,NEGATIVE,e5ff58db-0d83-4917-a3f0-690ede602b91,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.1.8,"Dear Friend,
We understand the inconvenience faced and sincerely apologize for the same. 
This issue has been resolved in our latest update 4.2.1. We would request you to update the App from the Play Store. Please follow up here if the issue is solved, if not kindly write to us at hello@prghub.com so that we can assist you better.
-SS",2018-06-13 10:45:40,need help logging doesnt let login google account already paid pro please help error shows mysql query error many rows something dont means,status quo sloth,account
41241,41241,40374,2018-04-16 13:24:21,,"App is not working for me. I am a premium customer. Apart from intro 
courses, rest is all inaccessible. I tried restarting the phone, app and 
again reinstalled. Yet, it's not working. I need a refund or a solution to 
this issue.",1,,A Google user,,NEGATIVE,150a2e40-a2da-4e52-a98d-66e70be5d7c4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.1.8,"Dear Dhiraj,
The issue has been resolved in the new update. Please update the application and also kindly let us know if the issue has already been solved. 

-NY",2018-05-17 20:10:04,app working premium customer apart intro courses rest inaccessible tried restarting phone app reinstalled yet working need refund solution issue,status quo sloth,custom
41257,41257,40390,2018-04-13 15:03:04,,"Not currently working. It gets as far as asking what course you want to do 
and which account you want to sign in with - but then it just goes to a 
loading page that stays at 0% forever (I left it ""loading"" while I cooked 
dinner & had a bath - it's still at 0% after). Infuriatingly - it keeps 
showing messages like ""patience is key"", ""hold on buddy"" & ""nearly there"" - 
so basically it's just mocking me at this point! :p Hope it gets working - 
if so, I'll update the review. For now though it's pointless!",1,,A Google user,,NEGATIVE,0b8a0a77-3264-43bb-b888-f5d81851ae00,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,18.0,4.1.8,"Dear Jade,
We apologise for the inconvenience caused.. The issue has been resolved in the new update. Please update the application and also kindly let us know if the issue has already been solved.  Please reach us out at Hello@prghub.com if the issue still exists.

-NY",2019-02-12 10:19:23,currently working gets far asking course want account want sign goes loading page stays 0 forever left loading cooked dinner bath still 0 infuriatingly keeps showing messages like patience key hold buddy nearly basically mocking point p hope gets working ill update review though pointless,status quo sloth,account
41317,41317,40450,2018-04-03 03:13:50,,It is really useful. It don't makes a person feel bore.,5,,A Google user,,POSITIVE,cada4f04-f77a-4e28-a9b9-9db8e609ca90,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,,"Dear User, 
Thank you very much for your valuable feedback. We are glad that you are happy with our application. Keep loving and supporting us. All the best for your learning process.
-NY",2018-04-03 04:49:56,really useful dont makes person feel bore,status quo sloth,person
41338,41338,40471,2018-03-29 23:49:05,,Useful specially in User interface.  😌,5,,A Google user,,POSITIVE,2a9c56ae-a0ce-4bdc-b2ec-d4af1c1cb2f5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,,Dear Jim thank you for your feedback. We are glad that you like our new User Interface. You will also love our future updates.,2018-03-30 02:34:21,useful specially user interface,boosters,special
41401,41401,40534,2018-03-15 14:10:43,,Great... especially for anywhere and everyone....much details. Used in past ....better updates now.,5,,A Google user,,POSITIVE,c2132acb-768f-446c-9d6c-ee871871de9f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,4.1.5,Dear Matthew thank you for your feedback. We are glad that you like our app. You will also love our future updates.,2018-03-16 01:21:11,great especially anywhere everyonemuch details used past better updates,boosters,special
41405,41405,40538,2018-03-14 18:04:56,,I am not getting java chapter 4 whole stuff that is decision making statement. Whenever I click on resume button shown it directly lead me to the summarize portion of chapter 4 leaving above 2 topics i.e. what is decision making and if else statement.what should I do?.I have paid already.,4,,A Google user,,NEGATIVE,c2fcac57-f827-4a9d-92f7-e118a3354267,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,9.0,4.1.6,"Dear Ajay,

We apologize for the inconvenience caused, Can you please contact us at Hello@PrgHub.com? We will assist you over there.",2018-03-15 07:19:29,getting java chapter 4 whole stuff decision making statement whenever click resume button shown directly lead summarize portion chapter 4 leaving 2 topics ie decision making else statementwhat doi paid already,voting,decision mak
41415,41415,40548,2018-03-12 14:02:06,,Am a pro member....but still requested course is not available in my account....very disappointed with ur service.....can you refund the money??,3,,A Google user,,NEGATIVE,b0c78944-ae6b-4b98-b311-e1cb1ee6a653,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.1.5,"Dear Sony,
We apologize for the inconvenience caused.
Can you please update the ratings if the issue is solved, if not kindly reach us out at Hello@PrgHub.com
-NY",2018-06-13 12:49:42,pro memberbut still requested course available accountvery disappointed ur servicecan refund money,status quo sloth,account
41524,41524,40657,2018-02-11 17:32:58,,Poor customer service. No reply to my email.,1,,A Google user,,NEGATIVE,5459e516-eda9-4540-8443-557032412936,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.1.5,"Dear Vishnu,
We sincerely apologize for the inconvenience caused. Hope your issue has been solved through the mail. We request you to update the ratings of the app if the issue has been solved. If not, can you please mail us at Hello@PrgHub.com regarding the difficulty so that we could know what went wrong.
- NY",2018-03-31 15:16:03,poor customer service reply email,status quo sloth,custom
41552,41552,40685,2018-02-05 07:54:42,,"Need help, bought the lifetime membership but it was not applied on my account",1,,A Google user,,NEGATIVE,cc558de6-e082-4a98-97f1-b3100c0e4d24,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,"Dear Jose thank you for your valuable feedback. We apologize for the inconvenience caused, Can you please tell us in detail what problems are you facing? We will try to help. Are you using multiple email Ids on play store?
ND",2018-02-17 03:51:46,need help bought lifetime membership applied account,status quo sloth,account
41587,41587,40720,2018-01-28 05:16:21,,"Two weeks ago I was trying to buy the Pro version but I couldn't pay with the money I have on my Google account, Sounds weird but they ask for my creditcard. I email them and they email back but they still dont take payments from my google wallet? ....Well Still waiting.",1,,A Google user,,NEGATIVE,fc215b23-bba4-4ae4-a9dd-9b9c7fa8cbcb,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,4.1.5,"Dear Julio,
How are things going? We do hope that you're now able to use the app perfectly. If you still need help with anything, please get in touch with us at Hello@prghub.com and we will definitely be glad to assist you! :)
-PA",2019-03-23 02:26:00,two weeks ago trying buy pro version couldnt pay money google account sounds weird ask creditcard email email back still dont take payments google wallet well still waiting,status quo sloth,account
41593,41593,40726,2018-01-27 19:30:35,,"Two weeks ago I was trying to buy the Pro version but I couldn't pay with the money I have on my Google account, Sounds weird but they ask for my creditcard. I email them way? ....Well Still waiting.",1,,A Google user,,NEGATIVE,97b632b8-0846-4048-b66f-b2fbb6a20121,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,"Dear Julio thank you for your valuable feedback. We apologize for the inconvenience caused, can you please tell us in detail what are the problems you are facing when purchasing our app via google wallet? We will try to help.
ND",2018-02-17 03:54:50,two weeks ago trying buy pro version couldnt pay money google account sounds weird ask creditcard email way well still waiting,status quo sloth,account
41618,41618,40751,2018-01-23 02:42:23,,Great app I personally found it great for reviewing topics for class. Would suggest trying it out and grabbing the premium if you find yourself a frequent user.,5,,A Google user,,POSITIVE,4d28ffbb-4b10-4c2f-8e0c-fccf90434fe4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,4.1.3,"Dear River thank you for your genuine feedback. The team is thrilled to hear such a positive response. Keep loving and supporting us.
ND",2018-01-24 06:07:23,great app personally found great reviewing topics class would suggest trying grabbing premium find frequent user,status quo sloth,person
41661,41661,40794,2018-01-15 11:34:15,,You are good person to make this.,5,,A Google user,,POSITIVE,a26c185a-c36b-41a9-a79c-a0c5fe327ad8,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,"Hi friend, we're glad you liked our app. It's a team work and everyone appreciates your feedback. :)
Stay tuned for new content and features.",2018-01-15 20:47:22,good person make,status quo sloth,person
41685,41685,40818,2018-01-11 22:17:58,,I can't reset my password account during the new update comes. I've been trying to email the developer but they just told me to wait for the next update.,3,,A Google user,,NEGATIVE,3bae1b0f-522b-456f-af13-ab617e5f912e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.1.2,"Dear Abimanyu thank you for your valuable feedback. Currently, we are working on this option, it will be available very soon.
ND",2018-01-18 09:57:16,cant reset password account new update comes ive trying email developer told wait next update,status quo sloth,account
41743,41743,40876,2018-01-06 04:20:31,,Brilliant app. Just loved it! Although I don't comment on apps but this app made me do so. I have no words to praise about this app as it is useful for me a person who wants to learn programming. It is the best app on programming.,5,,A Google user,,POSITIVE,301ebb62-a0de-40fa-a2b9-77a1485773e2,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,4.0.8,"Hey Sahil, thank you for your feedback. Users like you motivate us to work even harder. :D
We're working on many new features for our customers. Stay tuned. :)",2018-01-09 08:55:36,brilliant app loved although dont comment apps app made words praise app useful person wants learn programming best app programming,status quo sloth,person
41745,41745,40878,2018-01-05 20:35:18,,"This app won't sync your progress. I bought a new phone and logged in with my account and bam! Nothing at all, back to zero. This is so dumb! Why did you ask for a account in the first place!?",1,,A Google user,,NEGATIVE,d4ce5dd6-9b2c-4497-aada-248eaa13b855,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,3.0,4.0.8,"Dear Romula,
We apologize for the inconvenience caused, course sync is under process and will be made available very soon. 

Thank you for your co-operation.",2018-01-07 11:52:56,app wont sync progress bought new phone logged account bam nothing back zero dumb ask account first place,status quo sloth,account
41818,41818,40951,2017-12-27 07:09:09,,Unusable if you don't have money to buy this. You're left half way through the course which is disappointing. Especially if you're really eager to learn coding [for free] only to realize you have the buy to unlock half of the course.,1,,A Google user,,NEGATIVE,bd788451-e042-43fb-9863-3f469cc50425,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,5.0,4.0.8,"Dear Friend,
We understand the problem you are facing, we have provided content in Extras section which is freely available. You can access it anytime, without buying the Pro version :)",2018-02-17 04:09:45,unusable dont money buy youre left half way course disappointing especially youre really eager learn coding free realize buy unlock half course,boosters,special
41823,41823,40956,2017-12-26 21:20:53,,Person who has 0 knowledge about languages learns many more things. Thank you.☺,4,,A Google user,,NEGATIVE,9c9d9db3-b047-4457-9f1a-67dfb7d1411c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.0.6,"Dear Yojana thank you for your valuable feedback.If you like our work then please support us by giving us higher ratings. It means a lot to us.
ND",2018-01-19 04:07:10,person 0 knowledge languages learns many things thank,status quo sloth,person
41826,41826,40959,2017-12-26 15:55:18,,"I absolutely love it!!! I've  gone through every possible payment method, even got a Google Play gift card and am still getting an error when trying to buy the lifetime special Christmas offer 😭  It says : Error  Transaction cannot be completed. Click here. Then goes into Google Play payment troubleshooting and I've tried to no avail, even though I have $26 credit in my account.",5,,A Google user,,NEGATIVE,37bbaf68-ebe9-4e26-bd95-bce15007f458,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,4.0.8,"Dear Jacob,
This seems an error at the end of the Google Playstore try the following steps
Restart the Phone, if that doesn't solve the error then 
Go to Settings &gt; Apps &gt; All &gt; Google Play Store &gt; Clear Cache.

let us know if these methods were helpful or not :)",2017-12-26 15:58:54,absolutely love ive gone every possible payment method even got google play gift card still getting error trying buy lifetime special christmas offer says error transaction cannot completed click goes google play payment troubleshooting ive tried avail even though 26 credit account,"boosters, status quo sloth","special, account"
41843,41843,40976,2017-12-24 16:30:03,,"To be honest, I prefer the original layout, but the updated layout is just fine. The app is useful and I personally recommend it to aspiring programmers that I meet.",5,,A Google user,,POSITIVE,39c0a25e-b016-482f-8753-7bd0858e884b,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,4.0.7,"Dear Hunter thank you for your genuine feedback.You are awesome.Keep loving and supporting us.
ND",2018-01-23 02:58:18,honest prefer original layout updated layout fine app useful personally recommend aspiring programmers meet,status quo sloth,person
