Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,review,rating,isEdited,title,userName,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
2776,2776,2303,2020-06-03 10:00:55,"Great to be able to learn on the go, especially when time is limited!",5,,,Paula Atkinson,POSITIVE,f912ffab-4896-468f-9ebd-ca6337ed24a3,https://play-lh.googleusercontent.com/a/AGNmyxb20zPw3h-UKT8i7PPfqNcBGWLnn8SrxVzjHJ36=mo,0.0,1.13.0,,,great able learn go especially time limited,boosters,special
2809,2809,2336,2020-05-25 01:57:24,"Once you keep at it codecademy will lead you to success. Its encouraging and very insightful and especially for me, starts from the most basic of basics and goes all the way up depending on your path. Its definitely worth your time as an investment.",5,,,David Sawh,POSITIVE,0d9002a3-2ede-40fd-8ccf-c971107a54c9,https://play-lh.googleusercontent.com/a-/ACB-R5Qc4PQyHXNpkbdHqUhGi-LHZilGjBBk0UeXT-pisw,1.0,1.13.0,,,keep codecademy lead success encouraging insightful especially starts basic basics goes way depending path definitely worth time investment,boosters,special
2847,2847,2374,2020-05-13 11:46:03,"I am enrolled in Pro and I use chrome normally. For some reason my account didn't sync and I had to choose what I wanted to be enrolled in all over again, instead of just jumping to where I was. Additionally, the app crashes frequently when I try to open it. I'll keep using a browser to learn, the app has some work to be done.",3,,,Ben Walter,NEGATIVE,59805be0-57b9-4a0f-9cf8-f485ea5b6240,https://play-lh.googleusercontent.com/a-/ACB-R5QgzLrCeHVcl1GSJRXEETiwTbIWx6VrKF6pJQ6Sfw,19.0,1.13.0,,,enrolled pro use chrome normally reason account didnt sync choose wanted enrolled instead jumping additionally app crashes frequently try open ill keep using browser learn app work done,status quo sloth,account
2878,2878,2405,2020-05-06 08:58:24,Needs ability to go back a page for review or if a mistake has been made. And especially to go back where you left off if you go out by mistake,4,,,Thomas van Schalkwyk,POSITIVE,b0e768c2-9a0e-4cb8-afc5-85668e9c6cf5,https://play-lh.googleusercontent.com/a-/ACB-R5S2hPCJkGUUbJCcGHnpQCB1uQ2lLKrIbEKp0s9lGjw,0.0,1.13.0,,,needs ability go back page review mistake made especially go back left go mistake,boosters,special
2888,2888,2415,2020-05-04 06:57:42,"I am glad have the app for my use and convenience, but I was unable to successfully login with a valid credential that works perfectly on the website. I keep getting this response ""unable to log in make sure the account you logging in with is a valid code academy account or try again later until I used a USA vpn. This was my experience. I hope this is fixed in the shortest possible time so that user from other country can login their account with out worries. Thanks",4,,,Daniel Okwoli,NEGATIVE,008fa57c-4ddd-4b5b-b20d-987e2f183201,https://play-lh.googleusercontent.com/a/AGNmyxYd7smNRUp2ELQSK4_Bc__3AgEBOT80LaPwEZ0p=mo,8.0,1.13.0,,,glad app use convenience unable successfully login valid credential works perfectly website keep getting response unable log make sure account logging valid code academy account try later used usa vpn experience hope fixed shortest possible time user country login account worries thanks,status quo sloth,account
2900,2900,2427,2020-05-01 20:40:37,Impossible to log in with my social account.,1,,,Norbert Zohó,NEGATIVE,449b11c0-4cff-44e7-8421-8a65e388f44b,https://play-lh.googleusercontent.com/a-/ACB-R5R1Lf-eI3DFrY4SX0KvtKsulr0pYcHbbborgOMVowI,0.0,1.13.0,,,impossible log social account,"strike habit/competition, status quo sloth","social account, account"
2913,2913,2440,2020-04-28 19:52:22,Cannot login to my account . I try several times but still not working,1,,,Adil Shehzad,NEGATIVE,52348049-3827-4f1c-9029-cc5ca859e94f,https://play-lh.googleusercontent.com/a-/ACB-R5TrxxNFUFp0Z2jYkf_IZuQGeDmhSX-BPXCJb7-OKQ,0.0,,,,cannot login account try several times still working,status quo sloth,account
2937,2937,2464,2020-04-24 06:47:15,"Your a company that teaches coding, learn how to fix the white screen issue, it should be your speciality",1,,,A Google user,POSITIVE,d68ef20a-a3ec-4b50-aa2f-aef8bc3fb59e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.13.0,,,company teaches coding learn fix white screen issue speciality,boosters,special
2977,2977,2504,2020-04-12 00:26:01,This is a really good app the fact that I get stuck on a difficult lesson and I really have to think about what type of technical problem I have but then I figure it out also it is very precise so when I do understand I feel smarter coding is fun and a challenge.,4,,,A Google user,POSITIVE,987ba48b-2673-4414-9add-e47a7f02ac4e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.13.0,,,really good app fact get stuck difficult lesson really think type technical problem figure also precise understand feel smarter coding fun challenge,challenges,challeng
3052,3052,2579,2020-03-26 13:37:40,I give it 4 stars because unlike the website( it's awsome!!!) I think (personel opinion) the application needs some more work. (Thanks for the scholarship guyss !!!),4,,,A Google user,NEGATIVE,368e89cd-a163-4fd5-9147-7746e1efaa17,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.13.0,,,give 4 stars unlike website awsome think personel opinion application needs work thanks scholarship guyss,status quo sloth,person
3108,3108,2635,2020-03-14 12:08:56,can't even get in the app. I have created my account by google button down there but in the app there is no such button. Edit: I've updated the app and its great but I wish you could learn new sections too instead of only reviewing older courses,5,,,A Google user,NEGATIVE,b7bd36f2-7777-468b-b12d-0970768e3502,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.7,"Parsa, thanks! We had some issues with our google linking, but it is now back and working in version 1.8.1 of the app.

If you update in the Google Play store, you should now be able to sign in.",2019-09-07 22:19:45,cant even get app created account google button app button edit ive updated app great wish could learn new sections instead reviewing older courses,status quo sloth,account
3136,3136,2663,2020-03-04 05:12:56,"Cannot create an account :) Xiaomi mi 8, android 10. 'This site cannot be reached'",1,,,A Google user,NEGATIVE,fab842b8-d849-4733-81cf-7f0d600abb66,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.13.0,,,cannot create account xiaomi mi 8 android 10 site cannot reached,status quo sloth,account
3157,3157,2684,2020-02-26 07:27:40,"I am paying for pro, which includes the use of the App. Then i try using the app and get a white screen. Will I pay half price then until you fix this? It's at least disrespectful to your customers, not to mention that it is a CODING school that cannot fix it's own bugs.",1,,,A Google user,NEGATIVE,0316ea13-e2ed-47c8-a3bd-9dfff5c36561,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,6.0,1.13.0,,,paying pro includes use app try using app get white screen pay half price fix least disrespectful customers mention coding school cannot fix bugs,status quo sloth,custom
3184,3184,2711,2020-02-18 16:31:57,A useful supplement for in the car practice and content retention,4,,,A Google user,POSITIVE,1f9998d5-5623-42aa-b159-14b353b65f94,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.13.0,,,useful supplement car practice content retention,voting,content r
3197,3197,2724,2020-02-13 05:45:38,Unable to login with the same account i can login on the desktop vers.,4,,,A Google user,NEGATIVE,5bb15f26-6e71-4eba-9190-b381df6eafb2,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.13.0,,,unable login account login desktop vers,status quo sloth,account
3222,3222,2749,2020-02-07 13:01:45,"Unable to sign into the app. I signed up on the website with my GitHub account but the app doesn't provide this option. When I try to create a password in my web profile I get asked for my original password, which I don't have as I sign in with my GitHub account. A serious oversight by the app developer.",1,,,A Google user,NEGATIVE,cb63b751-a037-4e22-b088-8c7799db739e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,1.13.0,,,unable sign app signed website github account app doesnt provide option try create password web profile get asked original password dont sign github account serious oversight app developer,status quo sloth,account
3237,3237,2764,2020-02-04 09:50:31,"Good supplement to the web site. Had some trouble logging in via my Google account, had to try repeatedly, but eventually got it to work. It's flash cards, quizzes mainly and good for quick reviews on the subway, for instance. I write this review after using it for only a short while - remains to be seen if there are other issues. Hey Google, why ask me to review the app so quickly after installing?",4,,,A Google user,POSITIVE,5223d4de-43b2-4a69-b53b-dd99e47dc31d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,17.0,1.13.0,,,good supplement web site trouble logging via google account try repeatedly eventually got work flash cards quizzes mainly good quick reviews subway instance write review using short remains seen issues hey google ask review app quickly installing,status quo sloth,account
3250,3250,2777,2020-02-01 08:25:47,First install and i cant even login with my google account keeps saying something went wrong since yesterday,2,,,A Google user,NEGATIVE,4c7b9df7-649e-440b-b67c-98d0b51f10de,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.11.1,,,first install cant even login google account keeps saying something went wrong since yesterday,status quo sloth,account
3252,3252,2779,2020-01-26 22:18:01,I use code academy on the computer. But far as the app. The app wont let me log in and wont let my son sign up for an account. 5 stars only because codeacademy is great.,5,,,A Google user,NEGATIVE,fec37c21-da8f-452e-b608-87dd39a03b1a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,1.11.1,,,use code academy computer far app app wont let log wont let son sign account 5 stars codeacademy great,status quo sloth,account
3318,3318,2845,2019-10-12 06:00:19,"I mostly learn on their web platform because it's more comfortable but the lessons themselves are really good. The knowledge on JS for example is very current and practical. I haven't seen other apps or sites that are so succinct and easy to absorb without being unintentionally patronising by treating their audience as if they're children. The one thing that I wish that they had is more lessons on web development especially best practices, coding patterns, that kind of thing.",4,,,A Google user,POSITIVE,62ae2202-6fac-4f32-a011-f72b4e3a220a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,62.0,1.8.1,,,mostly learn web platform comfortable lessons really good knowledge js example current practical havent seen apps sites succinct easy absorb without unintentionally patronising treating audience theyre children one thing wish lessons web development especially best practices coding patterns kind thing,boosters,special
3320,3320,2847,2019-10-07 19:14:48,"Tried to login using my google account, but as soon as I choose the account it just sends me back to the login screen as if nothing happened.",1,,,A Google user,NEGATIVE,79eec9fb-a642-4cb0-b5e4-c98d2785a0dc,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,9.0,1.8.1,,,tried login using google account soon choose account sends back login screen nothing happened,status quo sloth,account
3331,3331,2858,2019-09-25 12:47:09,"I have a Codecademy account with Gmail and am able to log in easily to the app. The app is quite nice and I find a variety of questions using the unpaid version by finishing the practice questions and selecting the ""Get another pack"" option that appears below after completing the module. There is some overlap or repetition I questions, but not nearly as much as others seem to report. It is great practice that helps remind me of concepts as a beginning, which I find very important for retention.",4,,,A Google user,POSITIVE,cfb75e71-8f02-4208-9cf5-d6747a1e6f4e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,9.0,1.8.1,,,codecademy account gmail able log easily app app quite nice find variety questions using unpaid version finishing practice questions selecting get another pack option appears completing module overlap repetition questions nearly much others seem report great practice helps remind concepts beginning find important retention,status quo sloth,account
3336,3336,2863,2019-09-21 10:46:25,"Nice app overall. Very appealing to look at and is very smooth in operation; very helpful app especially with Pro subscription... except when finishing a review, it seems to reset the app. One thing that I would do to improve the app is being able to remove a skill path/career path/etc from your Today page/dashboard (the ""<>"" at the bottom). I'm focused on the Data Science path, so C++ is not yet a skill I'm interested in. Also, add a feedback link in app.",4,,,A Google user,POSITIVE,884b8419-3fb7-4c44-a082-5877e1fdc5ee,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,6.0,1.8.1,,,nice app overall appealing look smooth operation helpful app especially pro subscription except finishing review seems reset app one thing would improve app able remove skill pathcareer pathetc today pagedashboard bottom im focused data science path c yet skill im interested also add feedback link app,boosters,special
3339,3339,2866,2019-09-19 11:29:44,"I cannot sign in with my Google account on Pixel 3 with Android 9. My app version is 1.8.1, please help fix this issue!!",1,,,A Google user,NEGATIVE,7a67109e-6efa-4242-912d-fef7c3bf4420,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,,cannot sign google account pixel 3 android 9 app version 181 please help fix issue,status quo sloth,account
3355,3355,2882,2019-09-07 17:39:59,"There are no other sign in options in your app like you have in your site, I have used Google sign in option and have not created a local account. Hence cannot log in and hence your app is Useless to me. Please provide sign in options, if you want me to change my review. Other wise your site is excellent. EDIT They have finally added those other sign in options and am glad that they did it.",4,,,A Google user,NEGATIVE,8eb50569-172b-4c54-bcdf-7b5d688f26fc,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,4.0,1.8.1,"Arunav, thank you for the feedback! We've had some issues with Google sign in, but believe it should be available (and working) in the latest release (1.8.1). Could you try updating in the Google Play store?",2019-09-07 15:21:26,sign options app like site used google sign option created local account hence cannot log hence app useless please provide sign options want change review wise site excellent edit finally added sign options glad,status quo sloth,account
3359,3359,2886,2019-09-06 22:30:24,Can't log in to my account,1,,,A Google user,NEGATIVE,53ad7bdf-fe77-4c39-88a3-9107b52246b0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.8.1,"Deepi, thank you for the feedback! Sorry you had this experience with our app 😥.

We had some issues with Google sign in, but believe it should be available (and working) in the latest release. Could you try updating in the Google Play store?",2019-09-07 21:16:35,cant log account,status quo sloth,account
3366,3366,2893,2019-09-03 06:22:20,"Won't let me login either my email, username or Google account",1,,,A Google user,NEGATIVE,6d4b57d7-b715-4111-86bc-601af6f58b68,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.8,"Francisco, there was an issue with Google login in the previous version of the app. Sorry you had to experience this frustration.

Could you try updating to version 1.8.1 in the Google Play store?",2019-09-07 21:21:14,wont let login either email username google account,status quo sloth,account
3373,3373,2900,2019-08-25 11:45:21,Couldn't register as i don't trust to sign in with Google account and also don't have Facebook. Sad,3,,,A Google user,NEGATIVE,010a5290-1aa0-4fa3-8bbc-32c4b2f564d3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.8,,,couldnt register dont trust sign google account also dont facebook sad,status quo sloth,account
3379,3379,2906,2019-08-20 07:18:22,Please add an option to sign in with a linked account so most of us can actually use the app.,2,,,A Google user,NEGATIVE,eee5e339-1c8a-46fa-b80b-4035878e3fb6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,3.0,1.7,"NateTheCarrot, thanks for the feedback. We've added options for Google and Facebook. You should be able to use those with the latest version of the app (1.8.1).",2019-09-07 21:36:54,please add option sign linked account us actually use app,status quo sloth,account
3384,3384,2911,2019-08-17 06:04:22,"My account is linked through Google so I don't have a real log in, however there is no linked account login support so I can't use this app.",2,,,A Google user,NEGATIVE,ea8bb3bb-0fd5-4bfe-b556-1be888f9f82f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,3.0,1.7,"Thanks for your feedback. We recently added the option to log in with Google.

Could you try updating to version 1.8.1 in the Google Play store?",2019-09-07 21:40:43,account linked google dont real log however linked account login support cant use app,status quo sloth,account
3386,3386,2913,2019-08-16 21:17:33,"For everyone complaining that they can't log in because they signed up with social media, you need to reset your account password by using the ""I forgot my password"" button at the website login. I had to do this because I signed up with github. The app is great once you log in.",5,,,A Google user,NEGATIVE,ed1c6f2a-6962-4626-891d-40f028496bb0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.7,,,everyone complaining cant log signed social media need reset account password using forgot password button website login signed github app great log,status quo sloth,account
3388,3388,2915,2019-08-13 03:26:31,"Can't sign in on the app. I registered with my Google account, but there's no option on the app.",1,,,A Google user,NEGATIVE,3403817b-032f-418d-9fdc-3cb4667605c2,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,5.0,1.7,"Juan, thanks for your feedback!

In version 1.8.1, you should be able to use your Google account to sign in.",2019-09-07 22:10:30,cant sign app registered google account theres option app,status quo sloth,account
3389,3389,2916,2019-08-12 12:30:21,Update: I was finally able to sign in on the app. I will reserve a 5 stars for it until I am able to poke around it some more. I signed up with an email on the desktop and then found the app. Every single time I try to sign in on the app it says it's unable to log in to make sure it's a valid account or try again later. Can't use an app I can't sign into.,3,,,A Google user,NEGATIVE,7f24656a-6a26-4006-a666-33f5ae33a61c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,6.0,1.7,"Natasha, we're glad you were able to sign in! Thank you for your feedback.",2019-09-07 15:22:38,update finally able sign app reserve 5 stars able poke around signed email desktop found app every single time try sign app says unable log make sure valid account try later cant use app cant sign,status quo sloth,account
3393,3393,2920,2019-08-10 09:34:25,"I've been using the Codecademy website for a few days now and can honestly say I'm enjoying the experience. I'm new to coding but I find the layout and course modules engaging & interesting. Only criticism is the mobile app... I signed up for Codecademy by linking my Google account, unfortunately the app does not do the same so I cant log into it. Hopefully they will fix it asap!",5,,,A Google user,POSITIVE,a8eebcf3-4a72-4180-a0fc-5b88b9b5c42c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,6.0,1.7,,,ive using codecademy website days honestly say im enjoying experience im new coding find layout course modules engaging interesting criticism mobile app signed codecademy linking google account unfortunately app cant log hopefully fix asap,status quo sloth,account
3396,3396,2923,2019-08-05 13:38:00,worest app cannot go ahead without making account ...,1,,,A Google user,NEGATIVE,b15617ac-20f8-438f-beed-8f55a7e40e7a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,,worest app cannot go ahead without making account,status quo sloth,account
3400,3400,2927,2019-07-31 12:37:38,I can't log in using my Google account,1,,,A Google user,NEGATIVE,bb05d760-64f4-45c4-9d13-677ea645fe57,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.7,"Thanks for the feedback! Google sign in is now available and should work.

Can you give version 1.8.1 a try in the Google Play store?",2019-09-07 22:39:03,cant log using google account,status quo sloth,account
3406,3406,2933,2019-07-26 10:40:53,"i can't sign in on the app, i linked my social media accounts on the website to enable seamless sign-in but i cant find it on the app and i cant do ""forget password""",1,,,A Google user,NEGATIVE,34ac1fe2-6baf-40ed-9a9b-5cce3582b6b5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,8.0,1.7,"Thanks for the feedback! Google and Facebook sign in are now available and should work.

Can you give version 1.8.1 a try in the Google Play store?",2019-09-07 22:39:51,cant sign app linked social media accounts website enable seamless signin cant find app cant forget password,status quo sloth,account
3413,3413,2940,2019-07-16 08:12:43,Logged in with Google account. Completed the first lesson. Now I want to create an account to study on my plone. But I can't log in with Google. And when I am trying to create an account. It says that this email is already taken. How can I fix this problem?,4,,,A Google user,NEGATIVE,708b41ff-f121-4128-b0a3-2d1deac0f0ba,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,10.0,1.7,"Thanks for the feedback! Google sign in is now available and should work.

Can you give version 1.8.1 a try in the Google Play store?",2019-09-07 22:40:35,logged google account completed first lesson want create account study plone cant log google trying create account says email already taken fix problem,status quo sloth,account
3415,3415,2942,2019-07-12 08:33:52,You can't login with your google account,2,,,A Google user,NEGATIVE,c36912b2-9e24-4b15-8731-3c6e424bb2a8,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2.0,1.7,,,cant login google account,status quo sloth,account
3421,3421,2948,2019-07-09 08:34:21,"Theres no option to sign in via Github, Facebook etc. so the only way to use this app is to have an actual codecademy account.",1,,,A Google user,NEGATIVE,f089b010-416b-413f-a4dc-eb1398424cdd,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,5.0,1.7,,,theres option sign via github facebook etc way use app actual codecademy account,status quo sloth,account
3427,3427,2954,2019-07-06 11:08:51,won't let me login with my Google account?,1,,,A Google user,NEGATIVE,6f7d8064-7f08-4ffc-9832-9f0bc65a96cd,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,7.0,1.7,"Thanks for the feedback! Google sign in is now available and should work.

Can you give version 1.8.1 a try in the Google Play store?",2019-09-07 22:41:11,wont let login google account,status quo sloth,account
3429,3429,2956,2019-07-05 09:06:32,top worst app...can't sign in...I was new at this app but it shows to sign in to your codecademy account...but I havn't any account...so going to delete it...or solve my problem...😾😾😾,1,,,A Google user,NEGATIVE,701483f3-575a-461a-aa86-321ea0a2e853,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,31.0,1.7,,,top worst appcant sign ini new app shows sign codecademy accountbut havnt accountso going delete itor solve problem,status quo sloth,account
3435,3435,2962,2019-07-03 13:04:33,Why can't we login through google account? Could you fix it please?,1,,,A Google user,NEGATIVE,8df6e1db-e944-48f7-a599-9f228ee807bd,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,5.0,1.7,,,cant login google account could fix please,status quo sloth,account
3478,3478,3005,2019-03-19 03:16:22,Can't login with google account. When you type in your credentials and confirm its you you're redirected to google login page. Infinite login loop,2,,,A Google user,NEGATIVE,2fb4caf0-f955-4189-bb7e-b891419e3f24,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,4.0,1.4,,,cant login google account type credentials confirm youre redirected google login page infinite login loop,status quo sloth,account
3492,3492,3019,2019-01-25 11:10:25,"Edit: I walked away from my phone for several minutes, and when I came back, was logged in. I have a strong wifi and data connection. Giving one extra star, but so far unimpressed. Topsitive review is incorrect. I have a pro account and when I attempt to log in, the process gets hung up. I uninstalled and reinstalled the app, double checked that my password is correct, and it's hung up again. I'm on Android. Was never able to login.",2,,,A Google user,NEGATIVE,a03d4bba-3ea2-4097-832b-6203dfed4467,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,51.0,1.4,,,edit walked away phone several minutes came back logged strong wifi data connection giving one extra star far unimpressed topsitive review incorrect pro account attempt log process gets hung uninstalled reinstalled app double checked password correct hung im android never able login,status quo sloth,account
3496,3496,3023,2019-01-04 01:02:49,"As of writing this review I am able to sign into my account through Google. Overall, I think this app is a great idea, it does what it says it's supposed to do. Whenever I have the spare time I will be sure to visit this app and complete the daily reviews and practices.",5,,,A Google user,POSITIVE,fa67bf4e-9a32-49da-933d-ed3f1daf653e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,,,writing review able sign account google overall think app great idea says supposed whenever spare time sure visit app complete daily reviews practices,status quo sloth,account
3501,3501,3028,2018-12-25 08:52:12,"is this a codecademy app? it doesnt let me log into my account, it just crashes. Either this app is fake or I shouldn't be using Codecademy in the first place.",1,,,A Google user,NEGATIVE,eb61a0be-13aa-4e3a-89e7-eb5113d087b0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,8.0,1.2,,,codecademy app doesnt let log account crashes either app fake shouldnt using codecademy first place,status quo sloth,account
3513,3513,3040,2018-11-10 00:35:15,"I LOVE CODECADEMY!!! Once again, your customer service is Stellar! I had a billing issue: they were quick to respond and fixed it right away; I had an issue with the app not working, and it was fixed quickly! This app, the company, and website is awesome! Keep up the incredible hard work!",5,,,A Google user,POSITIVE,054423b0-2219-4fc5-a153-9099b980575e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,9.0,1.1.1,,,love codecademy customer service stellar billing issue quick respond fixed right away issue app working fixed quickly app company website awesome keep incredible hard work,status quo sloth,custom
3520,3520,3047,2018-10-30 23:20:19,Cannot log in with my account...,5,,,A Google user,NEGATIVE,2bcb3d52-f1a5-46b6-aa91-369b9d417a04,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.1.1,,,cannot log account,status quo sloth,account
