Unnamed: 0,reviewId,userName,userImage,review,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,standardizedReview,mentionedFeature,mentionedSynonyms
2933,34ac1fe2-6baf-40ed-9a9b-5cce3582b6b5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"i can't sign in on the app, i linked my social media accounts on the website to enable seamless sign-in but i cant find it on the app and i cant do ""forget password""",1,8,1.7,2019-07-26 10:40:53,"Thanks for the feedback! Google and Facebook sign in are now available and should work.

Can you give version 1.8.1 a try in the Google Play store?",2019-09-07 22:39:51,NEGATIVE,cant sign app linked social media accounts website enable seamless signin cant find app cant forget password,status quo sloth,account
2940,708b41ff-f121-4128-b0a3-2d1deac0f0ba,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Logged in with Google account. Completed the first lesson. Now I want to create an account to study on my plone. But I can't log in with Google. And when I am trying to create an account. It says that this email is already taken. How can I fix this problem?,4,10,1.7,2019-07-16 08:12:43,"Thanks for the feedback! Google sign in is now available and should work.

Can you give version 1.8.1 a try in the Google Play store?",2019-09-07 22:40:35,NEGATIVE,logged google account completed first lesson want create account study plone cant log google trying create account says email already taken fix problem,status quo sloth,account
2942,c36912b2-9e24-4b15-8731-3c6e424bb2a8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,You can't login with your google account,2,2,1.7,2019-07-12 08:33:52,,,NEGATIVE,cant login google account,status quo sloth,account
2948,f089b010-416b-413f-a4dc-eb1398424cdd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Theres no option to sign in via Github, Facebook etc. so the only way to use this app is to have an actual codecademy account.",1,5,1.7,2019-07-09 08:34:21,,,NEGATIVE,theres option sign via github facebook etc way use app actual codecademy account,status quo sloth,account
2954,6f7d8064-7f08-4ffc-9832-9f0bc65a96cd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,won't let me login with my Google account?,1,7,1.7,2019-07-06 11:08:51,"Thanks for the feedback! Google sign in is now available and should work.

Can you give version 1.8.1 a try in the Google Play store?",2019-09-07 22:41:11,NEGATIVE,wont let login google account,status quo sloth,account
2956,701483f3-575a-461a-aa86-321ea0a2e853,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top worst app...can't sign in...I was new at this app but it shows to sign in to your codecademy account...but I havn't any account...so going to delete it...or solve my problem...😾😾😾,1,31,1.7,2019-07-05 09:06:32,,,NEGATIVE,top worst appcant sign ini new app shows sign codecademy accountbut havnt accountso going delete itor solve problem,status quo sloth,account
2962,8df6e1db-e944-48f7-a599-9f228ee807bd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Why can't we login through google account? Could you fix it please?,1,5,1.7,2019-07-03 13:04:33,,,NEGATIVE,cant login google account could fix please,status quo sloth,account
3005,2fb4caf0-f955-4189-bb7e-b891419e3f24,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't login with google account. When you type in your credentials and confirm its you you're redirected to google login page. Infinite login loop,2,4,1.4,2019-03-19 03:16:22,,,NEGATIVE,cant login google account type credentials confirm youre redirected google login page infinite login loop,status quo sloth,account
3019,a03d4bba-3ea2-4097-832b-6203dfed4467,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Edit: I walked away from my phone for several minutes, and when I came back, was logged in. I have a strong wifi and data connection. Giving one extra star, but so far unimpressed. Topsitive review is incorrect. I have a pro account and when I attempt to log in, the process gets hung up. I uninstalled and reinstalled the app, double checked that my password is correct, and it's hung up again. I'm on Android. Was never able to login.",2,51,1.4,2019-01-25 11:10:25,,,NEGATIVE,edit walked away phone several minutes came back logged strong wifi data connection giving one extra star far unimpressed topsitive review incorrect pro account attempt log process gets hung uninstalled reinstalled app double checked password correct hung im android never able login,status quo sloth,account
3023,fa67bf4e-9a32-49da-933d-ed3f1daf653e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"As of writing this review I am able to sign into my account through Google. Overall, I think this app is a great idea, it does what it says it's supposed to do. Whenever I have the spare time I will be sure to visit this app and complete the daily reviews and practices.",5,0,,2019-01-04 01:02:49,,,POSITIVE,writing review able sign account google overall think app great idea says supposed whenever spare time sure visit app complete daily reviews practices,status quo sloth,account
3028,eb61a0be-13aa-4e3a-89e7-eb5113d087b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"is this a codecademy app? it doesnt let me log into my account, it just crashes. Either this app is fake or I shouldn't be using Codecademy in the first place.",1,8,1.2,2018-12-25 08:52:12,,,NEGATIVE,codecademy app doesnt let log account crashes either app fake shouldnt using codecademy first place,status quo sloth,account
3040,054423b0-2219-4fc5-a153-9099b980575e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I LOVE CODECADEMY!!! Once again, your customer service is Stellar! I had a billing issue: they were quick to respond and fixed it right away; I had an issue with the app not working, and it was fixed quickly! This app, the company, and website is awesome! Keep up the incredible hard work!",5,9,1.1.1,2018-11-10 00:35:15,,,POSITIVE,love codecademy customer service stellar billing issue quick respond fixed right away issue app working fixed quickly app company website awesome keep incredible hard work,status quo sloth,custom
3047,2bcb3d52-f1a5-46b6-aa91-369b9d417a04,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cannot log in with my account...,5,0,1.1.1,2018-10-30 23:20:19,,,NEGATIVE,cannot log account,status quo sloth,account
3056,4bae5797-7503-4728-ad0e-f612568e0ff4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Search-Function doesn't work. First tab never loads. App needed reinstall to notice that I have a Pro-account. I can't select any course in the catalog. So basically nothing works. I was really looking forward to using codecademy on mobile.,1,6,1.1.1,2018-10-19 09:42:15,,,NEGATIVE,searchfunction doesnt work first tab never loads app needed reinstall notice proaccount cant select course catalog basically nothing works really looking forward using codecademy mobile,status quo sloth,account
3064,a4061f1d-d904-44f4-8042-d496804e2964,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Glad I have access to it bc of my pro account, but the app wouldnt load everytime I go to another country (I'm in the EU). Please fix",3,4,1.1.1,2018-10-07 08:18:21,,,NEGATIVE,glad access bc pro account app wouldnt load everytime go another country im eu please fix,status quo sloth,account
3066,0e8fdbbb-7184-4c4a-ba7a-4283de2f53a7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I already have a Codecademy account and have purchased several courses, but when I log in to the app none of my history or courses are there. Useless.",1,9,1.1.1,2018-10-05 05:50:49,,,NEGATIVE,already codecademy account purchased several courses log app none history courses useless,status quo sloth,account
3067,1e839252-cda6-4950-b0df-9ea9a2a7ba0f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Requires pro to access content that free accounts can access on the site (JavaScript for instance) only free courses here is Python and HTML. I realize you need money, Codecademy, but this doesn't make me want to sign up for pro. Far from it, actually. Shame, I wanted the ability to practice JS. Oh well... =/",2,3,1.0,2018-09-28 23:48:25,,,NEGATIVE,requires pro access content free accounts access site javascript instance free courses python html realize need money codecademy doesnt make want sign pro far actually shame wanted ability practice js oh well,status quo sloth,account
3072,ae5fbce6-00f7-435c-b3bf-7d0796b74193,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not working here. (Pro user) I cannot log with my Google account. Please fix it 👍,1,2,1.0,2018-09-19 14:37:02,,,NEGATIVE,working pro user cannot log google account please fix,status quo sloth,account
3075,5d5a7d35-eb63-4bc4-b460-4f7449a0f383,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't log in with Google account,1,0,1.0,2018-09-13 06:05:28,,,NEGATIVE,cant log google account,status quo sloth,account
3077,32ba4af8-d56e-448e-bd86-2a7fbe2316d4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love code academy. But it does not recognize my google account when trying to login for whatever reason. I can sign in via web browser on android but not through the app directly.,3,7,1.0,2018-09-12 21:03:25,,,NEGATIVE,love code academy recognize google account trying login whatever reason sign via web browser android app directly,status quo sloth,account
3078,b392ea46-5bad-46fa-8f46-9858ec4aaa71,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,If your account is linked to google.. You cannot open the app. This is a untested app by a platform which teaches you to code.... Isn't that a irony...,2,2,1.0,2018-09-12 05:21:03,,,NEGATIVE,account linked google cannot open app untested app platform teaches code isnt irony,status quo sloth,account
3079,fc6373c9-e8d6-43d3-9a59-7eee4af82db6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't sign in with my Google account even though that's how I log in on the website,4,0,1.0,2018-09-11 20:36:01,,,NEGATIVE,cant sign google account even though thats log website,status quo sloth,account
3098,6643ffcc-c0be-4bc1-9203-669f1cac259c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have trouble signing in. I am trying to sign in using the Google account 
but it just goes back to the get started page instead of signing in.",2,0,,2018-08-02 10:13:20,"Hi there, we'd be happy to help you logged in. Can you send us an email at support@codecademy.com, including the email address associated with your Codecademy account?",2018-08-02 14:37:27,NEGATIVE,trouble signing trying sign using google account goes back get started page instead signing,status quo sloth,account
