Unnamed: 0,reviewId,userName,userImage,review,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,standardizedReview,mentionedFeature,mentionedSynonyms
3754,1e80e474-7321-423b-a255-29d3c9225335,Connor Hatch,https://play-lh.googleusercontent.com/a-/ACB-R5QhUik9mkGyi3DMIDui4EAq3jMUYN7kmLfP9RbQsgc,"Downloaded this app about a week ago after I purchased the online membership. In addition to being charged for that purchase, I now have an in-app purchase of $60 for a 'mobile datacamp subscription'. I also cannot find a way to purchase the subscription within the app or find any settings for it so I honestly can't figure out how this purchase was even made. Whatever the reason, I did not want to spend $90 on datacamp this month.",1,36,30.2.3,2021-01-21 10:12:46,"Hey Connor,

Can you email support@datacamp.com with your Google Play order number? We'd be happy to take a look

Thanks!",2021-01-25 11:22:19,NEGATIVE,downloaded app week ago purchased online membership addition charged purchase inapp purchase 60 mobile datacamp subscription also cannot find way purchase subscription within app find settings honestly cant figure purchase even made whatever reason want spend 90 datacamp month,torture breaks,inapp purchas
3843,97aefb32-1259-4dfd-be57-3f0117d08824,Apollyon David,https://play-lh.googleusercontent.com/a/AGNmyxaYuywZ4ps8YpA8GKNTp8zjs7dZ1iYgNWOt1EyP=mo,"one of the best learning tools out there very practical and the daily challenges are pretty fun to do on the go, just wish of the mobile version let you explore the same courses and tracks on the web version.",5,16,30.1.5,2020-12-16 04:28:27,,,POSITIVE,one best learning tools practical daily challenges pretty fun go wish mobile version let explore courses tracks web version,"daily streaks, challenges","daily challeng, challeng, daily challeng"
3998,a109813d-25d2-4ef2-aca9-7cbbb8a8860b,Danish Imran,https://play-lh.googleusercontent.com/a/AGNmyxYL8LKZCQsC_n_s0f6onwF_8-ksLE8L8VWp8vqwVw=mo,"Terrible customer support. Emailed them about an accidental subscription and after the first few emails, they just completely ghosted me. If you're a company make sure you cater to the users if not you're just looking to make a quick buck without caring about the user experience. Would mot reccomend.",1,2,29.0.1,2020-10-25 18:01:41,"Hi Danish, Thanks for your feedback! Please be noted that we offer full email support on weekdays from 5am–8pm CST, limited support on weekends, holidays, and our help documentation is available anytime at https://support.datacamp.com/hc/en-us. We apologize for any inconvenience that this may have caused, and we appreciate your understanding...",2020-10-26 00:03:36,NEGATIVE,terrible customer support emailed accidental subscription first emails completely ghosted youre company make sure cater users youre looking make quick buck without caring user experience would mot reccomend,status quo sloth,custom
4016,c3e74d6a-9ed4-442f-a20f-01aaa6d8cb24,Andrey Trushkin,https://play-lh.googleusercontent.com/a/AGNmyxYL5h1wufjtcdokJHd27aRQ026MKH1mkkT5RSJK=mo,Could be be much better. Especially video (lectures) realisation. It is very uncomfortable to deal with them on tablet. Practice seem to be fine. Update. Became a bit better),4,10,30.0.1,2020-10-23 05:50:29,"Hey Andrey, We appreciate your feedback. If you'd like DataCamp Support, feel free to email us at support@datacamp.com with relevant context, as we'd be happy to take a look. Take care! -Brian",2020-09-22 13:54:10,NEGATIVE,could much better especially video lectures realisation uncomfortable deal tablet practice seem fine update became bit better,boosters,special
4034,011359a4-f5c4-471f-956b-f25220c44ff7,Omachoko Mark,https://play-lh.googleusercontent.com/a-/ACB-R5QgBfa8KhHykFRph3JLubPvdusBVBpsmnfr0O5TzQ,"DataCamp is helping me learn the fundamentals in Python, and with a good pace I believe I will one day graduate from a beginner to a pro. I love the simplicity of the lessons and tests, my progress is tracked... I will suggest DataCamp for everyone, both those who want to learn python on desktop (the desktop experience is amazing) and on mobile.",5,8,29.0.1,2020-10-19 17:31:07,,,POSITIVE,datacamp helping learn fundamentals python good pace believe one day graduate beginner pro love simplicity lessons tests progress tracked suggest datacamp everyone want learn python desktop desktop experience amazing mobile,"progress bar, strike habit/competition, challenges, status quo sloth","progress track, progress track, progress track, progress track"
4083,5e887894-c069-4b2a-bbe7-f6ccec7163f4,Misho Krastev,https://play-lh.googleusercontent.com/a-/ACB-R5Q3ep8FFCAjtagNMw_fIJvbNXWYdrWL7uEhrigneUM,"Very nice addition to the online courses. On days when I don't have time for the full site this app allows me to quickly practice something useful. The difficulty of the quizzes is just right for mobile device. The ui is very easy to use, and I actually like the daily reminders to maintain a streak of activities.",5,60,29.0.1,2020-10-04 17:04:49,Thanks for your feedback!,2020-10-05 03:35:21,POSITIVE,nice addition online courses days dont time full site app allows quickly practice something useful difficulty quizzes right mobile device ui easy use actually like daily reminders maintain streak activities,daily streaks,daily remind
4112,6981c68d-82d7-4159-92a4-1275da58fc9c,Shreyansh Gupta,https://play-lh.googleusercontent.com/a-/ACB-R5QbRg4VIsn7ptO4k8p5Y4Uhdq-_JoWdvgLWDDinBw,"App simply doesn't work for me, I am getting registration errors again and again, I have tried with Facebook, Google, LinkedIn even manual create account process, it simply does not work.",1,33,29.0.0,2020-09-26 13:12:33,"Hi there, Could you please send an email to support@datacamp.com? Our team is waiting to help you.",2020-09-28 03:59:09,NEGATIVE,app simply doesnt work getting registration errors tried facebook google linkedin even manual create account process simply work,status quo sloth,account
4127,6aad23a8-b799-486c-ac18-8aa0ebb54aee,Raul Guiu,https://play-lh.googleusercontent.com/a-/ACB-R5TRq7-MzQr4992IyF7-oEmsIap1NlLhzqE6ZN_lt4Y,Google login fails silently so i can not use my web account,1,1,29.0.0,2020-09-20 18:38:51,"Hey Raul, We appreciate your feedback. If you'd like DataCamp Support for your login issues, feel free to email us at support@datacamp.com with relevant context, as we'd be happy to take a look. Take care! -Brian",2020-09-22 13:52:33,NEGATIVE,google login fails silently use web account,status quo sloth,account
4153,02803989-a85f-4b76-89be-a031def3628c,Waqar Khan,https://play-lh.googleusercontent.com/a-/ACB-R5TLV-RXxqROxC2h1prguIp27zPhyUivS-lr5a4Pbg,It's very helpful and productive.specially when datacamp brings to mobile(android version).i am rating this app 5stars and recommend every student who wants to learn programming.It's awesome,5,1,28.0.0,2020-09-13 11:40:59,,,POSITIVE,helpful productivespecially datacamp brings mobileandroid versioni rating app 5stars recommend every student wants learn programmingits awesome,boosters,special
4155,1d84d3da-f6da-4b61-8848-39f3a3766fe2,kyngart,https://play-lh.googleusercontent.com/a/AGNmyxaOjUABQpUZ7oUFmw--ZM36940YT03XKhKXVbmD=mo,Data Camp is a thorough concise and mobile friendly app. Try it on the go to learn anywhere anytime. Recent improvements have added live interactivity. Enjoy!,5,0,28.0.0,2020-09-13 08:59:57,,,POSITIVE,data camp thorough concise mobile friendly app try go learn anywhere anytime recent improvements added live interactivity enjoy,torture breaks,live
4232,aab6f886-0d3b-4d25-a61d-2d0e828741c6,Alex Brown,https://play-lh.googleusercontent.com/a-/ACB-R5RALrFxrdjE-5rVCmK5vrHtsk2egaZyyT-x_E-ayQ,"The app itself is nicely looking and functional. Love the interactive tasks where you can practice right after a ""lecture"" (only 3-7 minutes videos). I also like the everyday challenge there, try to keep up) Absolutely love it and recommend! The courses are amazing!",5,34,28.0.0,2020-09-04 02:39:40,,,POSITIVE,app nicely looking functional love interactive tasks practice right lecture 37 minutes videos also like everyday challenge try keep absolutely love recommend courses amazing,challenges,challeng
4242,846efa4c-e817-4b20-83e4-09f336f62dc7,Adnan Bashir Ahmed,https://play-lh.googleusercontent.com/a/AGNmyxaoeesOx4kQm3EYCPc2BbCPFU7MAYbavT8BNLzE2Q=mo,Amazing learning app for kids and adults alike with excellent challenges and exercises and learning materials,5,0,28.0.0,2020-09-01 19:26:56,,,POSITIVE,amazing learning app kids adults alike excellent challenges exercises learning materials,challenges,challeng
4293,752ad6ad-82c1-448a-8383-8d6dc750c6d9,Jelle Carcan,https://play-lh.googleusercontent.com/a/AGNmyxZk0t2bZ1rWJ2eIzMU6qH7LZSirM-WZUXE8F5M=mo,"Interesting app to refresh some data science concepts, especially like the formats of the exercises adapted to mobile",5,0,,2020-08-14 15:49:36,,,POSITIVE,interesting app refresh data science concepts especially like formats exercises adapted mobile,boosters,special
4294,3504c99c-820a-4aff-a26a-c3ff995c48dc,Fred Chapman,https://play-lh.googleusercontent.com/a-/ACB-R5RvKlrEdgFyP6iHaRw_MWXmEUH087ei8mPAUSTUqQ,"This app provides a great way to learn Python, R, and SQL for data science! You can take introductory courses for free and buy an affordable subscription to take higher-level courses if you want. The mobile app syncs with the DataCamp website so that you can work on your courses on your mobile device or at your computer and switch seamlessly between the two. If you're looking for a painless way to build a strong foundation in data science, open a free DataCamp account and try this app!",5,22,27.2.1,2020-08-14 14:09:28,,,POSITIVE,app provides great way learn python r sql data science take introductory courses free buy affordable subscription take higherlevel courses want mobile app syncs datacamp website work courses mobile device computer switch seamlessly two youre looking painless way build strong foundation data science open free datacamp account try app,status quo sloth,account
4325,194d405a-bee8-40ea-bf07-d5e87caf9a24,Harshita Jaya,https://play-lh.googleusercontent.com/a-/ACB-R5QujNjeglpgjyCGQ_i43arLEuDEUAMfc8m-R3O3HA,"this app is just so awesome! all coders, do download this app the daily reminder is so helpful, the interface is really interactive a definite worth download",5,3,27.1.0,2020-07-29 09:25:42,,,POSITIVE,app awesome coders download app daily reminder helpful interface really interactive definite worth download,daily streaks,daily remind
4344,f7af6e5c-afb7-4fe3-a243-3f76354be793,Igor Petersson,https://play-lh.googleusercontent.com/a/AGNmyxbEwQ06-nHnpzeVJAQcOOluEICLldWamrYzrPNY=mo,"Very, very expensive. Forces you to create an account and then wants money.",1,0,,2020-07-21 21:12:32,,,NEGATIVE,expensive forces create account wants money,status quo sloth,account
4349,868cef8c-3338-4d86-9f77-f5cf3556eb2c,Minh Khoa Lê Công,https://play-lh.googleusercontent.com/a-/ACB-R5RuJ9xNWkvIi07zmijpPXPOIyEjA89msvgSSDa4Iu8,"Currently unresponsive on my Honor 10. Cannot log in, cannot start setting up a new account (the part where the app asks what I want to learn first, there is nothing to choose from/type into. Also the ""i'm not sure' section). Pleasr fix these. Thank you.",3,19,27.0.0,2020-07-19 20:01:57,,,NEGATIVE,currently unresponsive honor 10 cannot log cannot start setting new account part app asks want learn first nothing choose fromtype also im sure section pleasr fix thank,status quo sloth,account
4353,c84060c8-7b1e-4fc9-a769-3a31aec0dd0b,Brandon Farley,https://play-lh.googleusercontent.com/a-/ACB-R5QuRaa3EUq1Mq2zcypDOgpR-MeamFOekLemzsysePc,"Mobile app is so limited and for what it does have, the notifications of daily reminder have been broken for months. Wrote support but have gotten no help.",3,3,27.0.0,2020-07-17 22:57:49,,,NEGATIVE,mobile app limited notifications daily reminder broken months wrote support gotten help,daily streaks,daily remind
4355,2ec6a36e-6fdc-4cfc-90be-0edf5727c73d,Oleg,https://play-lh.googleusercontent.com/a-/ACB-R5QFOwTXblq72lQYQxw_SG__2J1GSyvpp1FwCVpB_Q,Mobile subscription seems like a money grab compared to desktop version. With desktop you get mobile content and a bunch more. It would be more senciere for DataCamp to advise potential customers of desktop options first. Content is great but sales tactics are unseemly.,3,23,27.0.0,2020-07-17 14:34:55,,,NEGATIVE,mobile subscription seems like money grab compared desktop version desktop get mobile content bunch would senciere datacamp advise potential customers desktop options first content great sales tactics unseemly,status quo sloth,custom
4364,f043f61e-caee-41dd-8245-aa1f5fd01dee,Ken Rey,https://play-lh.googleusercontent.com/a/AGNmyxYfuGAx_XmPaLeVGfyPRYof8kC55Nk5zqorVIhN=mo,Its a good app. The price of the subscription especially the yearly is not that bad. Worked really well for me on reviewing R.,5,1,27.0.0,2020-07-14 18:38:57,,,POSITIVE,good app price subscription especially yearly bad worked really well reviewing r,boosters,special
4383,b428ff6a-3a82-442e-99ca-755a2b4f3fb2,Aleksandra Teresa,https://play-lh.googleusercontent.com/a-/ACB-R5RhoW4U6JdFKAe2DWkg24vNoAhwNzb1zfw1HnmM,"App is cool. Exercises are short, so easy to do on the go. Edit after a month: Exercises are very repetitive and too easy. I cannot wait when authors will make them more challenging. I still love the app.",4,7,27.0.0,2020-07-10 19:42:31,,,NEGATIVE,app cool exercises short easy go edit month exercises repetitive easy cannot wait authors make challenging still love app,challenges,challeng
4476,861b3e8c-e66d-492d-91e6-0120433bbe04,Jennifer Liu,https://play-lh.googleusercontent.com/a/AGNmyxbEusJhqtJhC0bvwAu4Yh27XrWmZbVOcxcO5NVT=mo,Don't even try the mobile plan! 10 introductory courses dont worth the monthly rates. Will charge you through Google Payment. Surprise!!! Download = Subscription = In-app purchase. Unsubscribe through Google only.,1,4,25.0.2,2020-06-12 13:15:22,,,NEGATIVE,dont even try mobile plan 10 introductory courses dont worth monthly rates charge google payment surprise download subscription inapp purchase unsubscribe google,torture breaks,inapp purchas
4487,e0194a84-7e01-459e-a11e-ada0dc889046,Nathanieal Britton,https://play-lh.googleusercontent.com/a/AGNmyxZC-o8IrE2u0p_MrnyzswRl_18wlQrdC59k3ILB=mo,Fantastic # 🐺👑 Excellent customer service,5,0,,2020-06-09 23:28:19,,,POSITIVE,fantastic excellent customer service,status quo sloth,custom
4529,b31f316a-783a-4cd2-a771-1c310b88bc46,Aleksei Boris (Abaris Eiwar),https://play-lh.googleusercontent.com/a/AGNmyxagXAKYHxzXY0KIOddCfDHQDJQxg2Ui_nhYBtvr=mo,None of the sign in options work properly for me (I already have an account and been using web-version before). All of them return an error.,2,3,24.1.0,2020-05-31 02:11:19,,,NEGATIVE,none sign options work properly already account using webversion return error,status quo sloth,account
4543,7ef63fb0-e43e-4ea5-9cb3-b1f1de46e720,Javed Ali,https://play-lh.googleusercontent.com/a/AGNmyxaCHkBxn3Ol4hL2zKdTYv5HEqagxFxESza1sM3N=mo,Very helpful for all person who want to learn programming language by using this application you not need laptop for practice it provides good practice in mobile.,5,0,24.0.1,2020-05-28 07:54:27,,,POSITIVE,helpful person want learn programming language using application need laptop practice provides good practice mobile,status quo sloth,person
4563,f792044e-1c95-4e6c-a371-d4cf1bf63518,Abdulaziz Alnassar,https://play-lh.googleusercontent.com/a-/ACB-R5TLhcq5XnrfxTzzlPfiJu-bLLRSQNIm4whVOCA6iw,"Great experience, especially the daily training!",5,0,24.0.0,2020-05-25 19:12:10,,,POSITIVE,great experience especially daily training,boosters,special
4616,b2f04e71-6ae1-4380-86bb-4e22f7266589,Sumeet yadav,https://play-lh.googleusercontent.com/a-/ACB-R5Ql3cHrMSHnsZQPfoIl5gUnmnJSZmZKMJ9p9QbPpQ,"Great app to learn python,describe the subject in a easy and considerable way with challenging practice exercises.So good for beginners.",5,1,23.2.1,2020-05-21 07:06:30,,,POSITIVE,great app learn pythondescribe subject easy considerable way challenging practice exercisesso good beginners,challenges,challeng
4631,141151ca-201a-47ff-a9f7-0f61b397cf7e,Sisipho Mbangwa,https://play-lh.googleusercontent.com/a-/ACB-R5Q774Djsl1O0_tMvg0BD6RW6JHTEyc5LRIIB9J31qk,"Great App, very useful and helps with learning basics. Love that it notifies you daily of your challenge",5,0,22.0.0,2020-05-20 09:05:20,,,POSITIVE,great app useful helps learning basics love notifies daily challenge,"daily streaks, challenges","daily challeng, challeng, daily challeng"
4686,d5926e60-39f7-4653-90b0-b3e31efc55e3,David Zulu,https://play-lh.googleusercontent.com/a-/ACB-R5Sgp7SprVLoq3GUrduDb6g-sHQv33t-5xYQ-r4Cqw,It's great to keep reversing the programing language with this app. Especially Sql,5,0,24.0.0,2020-05-17 07:31:35,,,POSITIVE,great keep reversing programing language app especially sql,boosters,special
4708,302ef0d5-464f-43b7-a779-d888aacdf6bc,Moutaz Gendia,https://play-lh.googleusercontent.com/a/AGNmyxZc1j1Zc8ChDZZ4q8mq25OLGpE1UzNBNAz9WDS9=mo,"Excellent tool to keep practicing and learning on the go... really like the daily challenges. Would be nice to add more courses, projects to the mobile app..",5,0,24.0.0,2020-05-15 22:40:00,,,POSITIVE,excellent tool keep practicing learning go really like daily challenges would nice add courses projects mobile app,"daily streaks, challenges","daily challeng, challeng, daily challeng"
4729,fa00dda5-9427-437e-a56e-7df78ef28196,Joseph Arcila,https://play-lh.googleusercontent.com/a-/ACB-R5R5pJrPGX57pCl4E4KjZSscs8JDl2U0Tm0Le0kaI_g,"I would like to add to my today's challenge courses that I haven't done or start yet, those are course I will like to practice but dont worth to take the whole course. It is hard to scroll in large amount of code within the app, I would also like more interactive courses",3,8,23.2.1,2020-05-13 10:51:04,,,NEGATIVE,would like add todays challenge courses havent done start yet course like practice dont worth take whole course hard scroll large amount code within app would also like interactive courses,challenges,challeng
4790,f99df9c4-586b-4f4d-9c15-b1db205cdd60,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very basic !! Poor content !! Repetitive courses with different name.,1,0,,2020-04-19 02:18:54,,,NEGATIVE,basic poor content repetitive courses different name,voting,content r
4852,6a23a273-2556-43a5-be65-6f0b562dc3cb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great concept, poor execution. And the customer support is non-existent.",2,1,22.0.0,2020-03-26 14:47:06,,,NEGATIVE,great concept poor execution customer support nonexistent,status quo sloth,custom
4946,3d9db043-d317-47e1-8863-13f6a805dc69,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very useful and intelligent method to start learning coding , especially the interactive version",5,1,21.0.0,2020-02-18 18:44:19,,,POSITIVE,useful intelligent method start learning coding especially interactive version,boosters,special
4962,a329a5fa-6145-4583-8808-3683233bec93,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I got as far as pre-registration. I'm not serious about this app at this point, I just want to have a look. I see that it has in-app purchases, but I don't know what they are. As such, I'm not prepared to create an account just to possibly be told I have to buy something in-app to see anything. If I was told upfront that a Python basics course cost £x.xx, I might have continued. Happy to amend my rating and use the app if I'm told what's awaits me inside.",2,15,21.0.0,2020-02-13 01:48:37,,,NEGATIVE,got far preregistration im serious app point want look see inapp purchases dont know im prepared create account possibly told buy something inapp see anything told upfront python basics course cost xxx might continued happy amend rating use app im told whats awaits inside,"torture breaks, status quo sloth","inapp purchas, account"
4973,8195d85e-73bb-4c30-bc58-bcf9fa9dc793,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Had to create an account only to find out to use this app you have to pay. Please delete my account. False misleading. Should say amounts and that a subscription is required first.,1,0,,2020-02-11 09:59:58,,,NEGATIVE,create account find use app pay please delete account false misleading say amounts subscription required first,status quo sloth,account
4975,f4d7409b-e08d-41b5-aa72-5ca58dddb2b1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fantastic way to enter the world of coding and data science..broken down into easy to understand bite size chunks with practical challenges,5,0,19.2.1,2020-02-11 03:18:47,,,POSITIVE,fantastic way enter world coding data sciencebroken easy understand bite size chunks practical challenges,challenges,challeng
5038,62fa495e-34f6-4dbb-b79b-4e5ad00ee909,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I enjoy the app so much, especially when I am not on my laptop",5,0,19.2.1,2020-01-26 02:40:34,,,POSITIVE,enjoy app much especially laptop,boosters,special
5057,d883b280-1b3a-4a25-90a5-d6fab2af9fc3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love the daily reminders to complete the challenges. Keeps me on track and provides a helpful way to quickly keep learning.,5,0,19.2.1,2020-01-21 01:36:09,,,POSITIVE,love daily reminders complete challenges keeps track provides helpful way quickly keep learning,"daily streaks, challenges","daily remind, challeng"
5082,3a055185-a57a-4ea6-a4e8-540eef4f574f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing! This is an excellent app. I really enjoy the video lectures as well as the coding practice and challenges. Keep up the good work.,5,0,19.2.1,2020-01-11 10:07:12,,,POSITIVE,amazing excellent app really enjoy video lectures well coding practice challenges keep good work,challenges,challeng
5099,735e0ac4-3613-427b-abaa-91a9007087ff,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Worst app even i never expect from data camp community that this app not start with my old login ID and not create new account just show msg something went wrong try after some time....so finally i remove this app.....,1,2,,2020-01-08 01:23:29,,,NEGATIVE,worst app even never expect data camp community app start old login id create new account show msg something went wrong try timeso finally remove app,status quo sloth,account
5103,998c9819-daa2-453e-b1b0-dd23a01a69a9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,You broke into my Gmail account and changed a password and god knows what else! Just a scam!!!,1,0,14.4.0,2020-01-07 16:10:26,,,NEGATIVE,broke gmail account changed password god knows else scam,status quo sloth,account
5139,ac1fdeab-f472-4f44-a3ac-b4c3c6ae032a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love the daily challenges,5,0,19.1.1,2019-12-24 01:19:25,,,POSITIVE,love daily challenges,"daily streaks, challenges","daily challeng, challeng, daily challeng"
5144,4f74f1c6-4e47-411f-9900-325391552f04,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,misleading and poor customer service. Red mini reviews where are multiple people have the same complaint. There is never any response to the complaint which is. That the app tells you that you can do a course for free yet as you're going to course it will force you to subscribe or else you cannot continue 2 right as you're getting to understand something they force you to pay. That to me feels like a scam,1,63,19.1.1,2019-12-21 16:54:11,,,NEGATIVE,misleading poor customer service red mini reviews multiple people complaint never response complaint app tells course free yet youre going course force subscribe else cannot continue 2 right youre getting understand something force pay feels like scam,status quo sloth,custom
5167,6352c09d-8e33-43b6-a80d-4fecdd7634c7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Looks professional, but much too expensive. Especially when all this information is available for free from the original sources. Should be about $10 to permanently unlock everything, not $30 for only a month.",2,8,19.1.0,2019-12-14 14:38:46,,,NEGATIVE,looks professional much expensive especially information available free original sources 10 permanently unlock everything 30 month,boosters,special
5225,cd822ba4-adfd-41c8-a666-7182db3b34d6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I've only been using this for a couple of evenings, but honestly this is a fantastic little app that has an excellent layout, clear and sensible examples and a nice sense of progression without being too complex. I haven't hit a paywall yet and I'm really amazed they offer all this at no cost. Highly recommended if you're starting out and want something simple but useable on your phone.",5,49,18.4.2,2019-11-26 15:45:34,,,POSITIVE,ive using couple evenings honestly fantastic little app excellent layout clear sensible examples nice sense progression without complex havent hit paywall yet im really amazed offer cost highly recommended youre starting want something simple useable phone,"daily streaks, points system, progress bar, torture breaks","sense progress, sense progress, sense progress, paywal"
5242,8ab807df-6fd1-4007-9c74-747f8614cc35,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keeps me close to the knowledge I am learning by practicing with the daily challenge,5,0,18.4.1,2019-11-20 18:15:09,,,POSITIVE,keeps close knowledge learning practicing daily challenge,"daily streaks, challenges","daily challeng, challeng, daily challeng"
5272,ad93706b-050a-4650-bfcf-017a87f9335a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excellent platform to learn coding,practical data analytics, analysis from basics , especially for academicians and doctoral scholars",5,0,18.4.0,2019-11-11 04:51:38,,,POSITIVE,excellent platform learn codingpractical data analytics analysis basics especially academicians doctoral scholars,boosters,special
5302,da09715b-c5d5-4ea9-ac3f-863d7c9cbca9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Helps me retain the concept with daily challenges.,5,0,18.2.0,2019-10-31 11:46:06,,,POSITIVE,helps retain concept daily challenges,"daily streaks, challenges","daily challeng, challeng, daily challeng"
5310,7ea95f35-8627-456a-9d88-e9aaf98dc4d8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's very challenging and best app for learning python,5,0,18.2.0,2019-10-29 11:12:11,,,POSITIVE,challenging best app learning python,challenges,challeng
5343,ba9a2008-1beb-4dae-8e3c-c8b64c3dac23,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Just so good at teaching. When I come to do the exercises and challenges I think ""oh I wont remember anything"" and then I end up writing stuff just fine.",5,20,18.1.1,2019-10-21 09:59:43,,,POSITIVE,good teaching come exercises challenges think oh wont remember anything end writing stuff fine,challenges,challeng
5377,6a7102f2-dc3b-41df-b4b5-e0b4ca5b04f2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"DataCamp-Learn R, Python and SQL coding App is a special app that made to learn and also grab on how you can code for data science,analytics and machine learning.It is a place for fun while learning to code at your own pace.My good people of God experience the benefits of God gift to the world entirely. It is nice!",5,0,,2019-10-09 11:53:56,,,POSITIVE,datacamplearn r python sql coding app special app made learn also grab code data scienceanalytics machine learningit place fun learning code pacemy good people god experience benefits god gift world entirely nice,boosters,special
5415,0e3cd6ff-f864-4a14-a656-738247fdf428,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app! Really useful to do the challenges of the day when commuting.,5,1,15.0.1,2019-09-27 05:04:34,,,POSITIVE,great app really useful challenges day commuting,challenges,challeng
5443,8991059d-aa33-48d6-8ae4-223e457f09fd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awesome, especially if you are buying the course",5,0,15.0.0,2019-09-19 12:39:07,,,POSITIVE,awesome especially buying course,boosters,special
