Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt
19067,2020-08-24 02:40:51,,,5,,Samin Yasir,,POSITIVE,python,c6755029-a741-474d-9d6a-ab657dda04ce,https://play-lh.googleusercontent.com/a-/ACB-R5SL8eX6o0sY-Bqm7wLM3SKDZlFWZIxiMQpzAfV4,"It's like a machine telling you how to control MACHINE.whatever, I like the user interface of this app.pretty helpful and easy to understand.I am learning python and trust me this app is awesomely helpfull and I suggest peoples to download this app.because It is filled programming",0.0,5.1.30,"Dear Friend Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-08-24 13:51:42
19075,2020-08-24 01:20:58,,,4,,Sangeeta Vanne,,NEGATIVE,python,c747dc91-5b5a-4f47-b210-c08055819487,https://play-lh.googleusercontent.com/a/AGNmyxYnnmi9UDBCBLW4U53MyGBF2M6Tr37oYPqDu-Ue=mo,Its a nice app for learning ....😊😊😊but i complete the python first it is not going on second topic its just teaching me first part...please help in 24 hrs,0.0,5.1.30,"Hi Sangeeta, Sincere apologies for the inconvenience caused. We request you to reach us out at Hello@PrgHub.com with a screenshot, so that we could asisst you better. In the meanwhile, please try clearing the app cache or reinstalling the app. -JP",2020-08-24 09:10:30
19093,2020-08-23 12:45:05,,,4,,Erick Gimonie,,NEGATIVE,python,1bf6aa3c-c55b-4fb4-9d77-c8c5d22e567a,https://play-lh.googleusercontent.com/a-/ACB-R5R6_WWhAelvbsY-sth_-ts_EB62_KlV1BUhP-qyYw,And please please would you by any chance remove the pro on some languages I wasn't able to finish learning python,0.0,5.1.30,"Hi Erick, Thank you for writing to us. We agree that the content should be free. But we strive to provide our learners quality content and hence we had to hire experts. We request you to reach us out at Hello@PrgHub.com, we will definitely reach you out with a solution that makes you delighted. -DM",2020-08-24 01:57:39
19116,2020-08-23 04:32:30,,,5,,Bholanath Naik,,POSITIVE,python,38107868-bfcb-4cf8-bb7d-fc9329624827,https://play-lh.googleusercontent.com/a-/ACB-R5RfJkfVgRsI_93k3h_rdPh8vnwSuPgkXWIcctvbig,Nice to learn python and other programing language,0.0,5.1.30,"Hey Friend We are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@prghub.com and it will be our pleasure to assist you! -DK",2020-08-23 05:00:27
19131,2020-08-23 00:25:43,,,5,,Praveen Kumar,,POSITIVE,python,ef08c19e-cc0a-4190-a33a-1a9eb59039a3,https://play-lh.googleusercontent.com/a-/ACB-R5Txr08t69YHbKQv-9sUZe68PXmUgzecg5e9dW0sYg,This app is so awesome and great I am 11 years and I learned python in 20 minutes 👍👌😁😀😍,0.0,5.1.30,"Hi Praveen We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. -DK",2020-08-23 04:53:48
19175,2020-08-22 06:45:48,,,5,,WHIT3 D3VIL,,POSITIVE,python,3b694bde-5162-4935-ac88-35bb670edb21,https://play-lh.googleusercontent.com/a-/ACB-R5Qqk8kQPa5JZsWzJ-81Nx02gkAmAk6--9HXo9D0pQ,The best way to learn programming.I didnt know anything about python but after trying this app i am able to do big programs with it.I recommend all to try this,0.0,,"Dear Friend We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. -JP",2020-08-22 10:30:28
19309,2020-08-20 02:07:58,,,5,,Prerona Roy,,POSITIVE,python,0aa16fa6-1998-4c95-a221-3f5e9a2ea251,https://play-lh.googleusercontent.com/a-/ACB-R5R-3T-IGIoAMlzXh2nNfv0IaIltEP2jgJY122ev5Q,I'm learning python. And its very easy by this app.,0.0,5.1.30,"Dear Friend We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning! -JP",2020-08-20 09:33:25
19367,2020-08-18 19:23:05,,,5,,Matt Everall (DoorMatt),,POSITIVE,python,459e09b3-e2c7-45b9-a3d0-7d1afe9bf6b0,https://play-lh.googleusercontent.com/a-/ACB-R5TsJFHNC4wjxkvh6WShfWvD1fWtbDnzOpxTo_8-Ow,"This app is genius!! Finally one app to access all my coding languages! <3 (Just a quick question though, because I have this app can I delete the other apps like the python and I will still keep all my progress?)",0.0,5.1.30,"Dear Friend, Thank you for reaching out to us! We would like to inform that the individual app and the programming hub are different platform so there will not be sync between these apps. If you need assistance with anything, please don't hesitate to get in touch with us at Hello@prghub.com and we’ll be more than happy to help you :) -JP",2020-08-19 13:54:43
19561,2020-08-15 21:24:30,,,5,,Rayyan GT,,POSITIVE,python,dd91d17b-255f-4d52-b896-d5c298e174c9,https://play-lh.googleusercontent.com/a-/ACB-R5RGCurF0mPXHw4gt9YfEtALZfBwVg6okM-ZiX6J,"This app is the easiest app to learn language! I learned python in this app, then I completely know python in 2 weeks!",0.0,5.1.30,"Dear Rayyan Thanks for the awesome review, We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. For any assistance do not hesitate to reach us out at Hello@prghub.com, we would be very happy to support you. -JP",2020-08-15 23:49:16
19645,2020-08-14 10:44:13,,,5,,Moon,,POSITIVE,python,74304ace-5f8b-4cb3-91d7-d86f6a5d2af7,https://play-lh.googleusercontent.com/a-/ACB-R5TD8FJYKk4-o5wcU0Wf-dMKoJdoRBNgn_Sj-loMUg,I learned coding in java so far which made not only my fingers pain but also my shoulders but python helped me to do short programmes. There fore i was not getting a good word to word instructor but i get this. Amazing and according to me it desrves 🌟 🌟 🌟 🌟 🌟. 😊,0.0,5.1.6,"Dear Friend Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-08-14 13:36:53
19665,2020-08-14 04:51:00,,,3,,Johny Peach,,NEGATIVE,python,3ea2c3b6-071a-4c28-ac73-42c179126827,https://play-lh.googleusercontent.com/a-/ACB-R5R465D4tlOvNquJdOxetTi2Ob6qGWWII30Ui1E_TQA,More advanced courses and data science courses. Edit: after some time using the app I saw some misplaced dots and sometimes It seems like they mixed things up like the subject is appending in python but in the code example they use write and the explanation is about appending. So it would be nice to have a button so people can give feedback after every task.,9.0,5.1.30,"Dear Johny,
Thank you so much for your support. We will definitely take note of your feedback so that we can improve our service further. If you need any assistance, please contact us at Hello@prghub.com and we’ll be more than happy to help you :)
-JP",2020-04-26 06:51:23
19699,2020-08-13 22:24:30,,,4,,Shivansh Mishra Class:8'A' Roll No.:25,,NEGATIVE,python,339729e4-ed09-4a28-95c6-28714f12cd5b,https://play-lh.googleusercontent.com/a-/ACB-R5RYfdWBjIctZIcwIaaVUkEc8HE_f-3D8-Lv9rIr,I like it but if you free the course of python so it became more bettee,0.0,5.1.30,"Hola Shivansh! We're glad that you are having a great experience with us. We would be excited if you could support us with a higher rating. Ever,any issue bugs you? No worries. We are just a mail away at hello@prghub.com. -JP",2020-08-14 14:00:58
19862,2020-08-11 16:35:00,,,5,,SH Gaming Zone,,POSITIVE,python,c467e4a4-9841-4456-bdfd-e3eca7e7a480,https://play-lh.googleusercontent.com/a-/ACB-R5T-hdCuAlK1WHhwiHK3d8DSlxaIgQqfV63CaoEN,I learning python an I am 14 years thanks to this app,0.0,5.1.6,"Dear Friend We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. -JP",2020-08-12 14:09:32
19871,2020-08-11 11:25:19,,,5,,Ankush,,NEGATIVE,python,b8f7ed4c-32b2-4ded-a3e7-59da06454ce7,https://play-lh.googleusercontent.com/a-/ACB-R5Sq-Yf28ZG136XJY5oCCOsS6CtSPhVKd1bn45EeLA,It is so easier to learn coding in python. I thought it us hard learn coding and when i saw the features of this app it seens easier.,1.0,5.1.6,"Dear Ankush Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us.If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-08-11 14:05:53
19889,2020-08-11 05:58:49,,,5,,Chunnu singh Rana,,POSITIVE,python,5adba765-c5df-49cc-b733-f114d1a8c268,https://play-lh.googleusercontent.com/a-/ACB-R5R1Asy0PrwxrK1MAtGtAIKzxehxjN8Sx07V8kCebg,"Best app for learning any code .this app become too much better than before. this app makes us learning code easier .I love this I have learned html,python,c# and c programming.",1.0,5.1.6,"Dear Parakh We're glad that we have been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-08-11 14:05:15
19905,2020-08-11 02:28:39,,,5,,Kush kankariya,,POSITIVE,python,e8a4c0d8-c7c3-4346-9055-2b1f90ec2f1a,https://play-lh.googleusercontent.com/a-/ACB-R5Tbth5fV7Q0FCjSp3xxl6yms9CdQulGne3jvPJv,very easy to learn python,0.0,5.1.6,"Hi Friend We are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@prghub.com and it will be our pleasure to assist you! -DK",2020-08-11 13:47:01
19937,2020-08-10 11:36:43,,,5,,Shanti Devi,,POSITIVE,python,5e23ba04-8f7e-4f3b-b31d-1e77cd159fb8,https://play-lh.googleusercontent.com/a/AGNmyxYKNDrfNPmedXKoB8zlBzKBubpO4C9Nzy3rkQoH=mo,So helpful in python and many more it glad it I am searching from so many years like this app thank you so much programming hub,0.0,5.1.6,"Dear Friend Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-08-11 14:07:16
19950,2020-08-10 07:19:22,,,5,,Agrim Verma,,NEGATIVE,python,3cd699dd-2d5d-4832-8cf2-adbdd0f7b9d3,https://play-lh.googleusercontent.com/a-/ACB-R5Q5buKhEX1VIHnGtQZHlWFUYMA4fmTLd38VYvE5k_k,Great app but the functions of python taught in the data science course doesn't work on my python 3.8 ide,0.0,5.1.6,"Dear Agrim Thanks for the awesome review, We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. For any assistance do not hesitate to reach us out at Hello@prghub.com, we would be very happy to support you. -JP",2020-08-10 09:51:07
20021,2020-08-09 05:53:00,,,5,,Priyanshu Srivastava,,POSITIVE,python,869d3458-0ebb-46b2-928d-0b782dfa6e8a,https://play-lh.googleusercontent.com/a-/ACB-R5SnEkWi3QbIRR1n7PWydIufMN14jHJOYoB3HIGKAQ,"Best app for learning programming languages , I used it to learn python programming language . Easy to learn , great app 👌.",0.0,5.1.6,"Dear Priyanshu Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-08-09 11:25:05
20137,2020-08-07 09:19:32,,,4,,Asmit,,POSITIVE,python,3d4cdf6b-11c1-4e31-adb9-fe25aac3af51,https://play-lh.googleusercontent.com/a-/ACB-R5TjZ9SxMZcEWrZgnbRfQJpJ9DmnqhgD6q3hnbJ_WA,A very good application. I learnt a lot of basics of python from this app. Very easy understanding language,0.0,5.1.6,"Dear Friend, Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with us. Keep loving and supporting us. It would be a great encouragement and a joyous moment for us if you could rate us higher :) We will provide you with awesome quality content in the future updates too :) -JP",2020-08-09 11:40:57
20184,2020-08-06 11:58:38,,,5,,Aryan Ratna Sharma,,POSITIVE,python,ff3c763c-9804-4ecf-8784-04c013bb2c73,https://play-lh.googleusercontent.com/a-/ACB-R5Q1RNHfYP9auYvzvwNbIk6Gpxv5Etz0k63m196PSA,"This app helped me a lot in learning python, This is really nice app for those students who are interested in learning programming languages. This app contains all content of programming languages. It helps a lot in learning programming languages. I will recommend everyone to download this app and keep learning.",0.0,,"Dear Aryan Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-08-06 13:19:21
20192,2020-08-06 09:47:04,,,5,,Soumya Ranjan Sethy,,POSITIVE,python,93093ffa-f138-446f-8e54-0a49ad1a6805,https://play-lh.googleusercontent.com/a-/ACB-R5STSeq9slMS9MpJSxqwqmbOhUFegCXemmAw8vCx3w,Awesome app for learn python,0.0,5.1.6,"Dear Soumya Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-08-06 13:16:50
20267,2020-08-04 18:05:53,,,2,,Ushake,,NEGATIVE,python,5e5b8336-a8e4-4be9-a2bb-d2dc07d4b141,https://play-lh.googleusercontent.com/a-/ACB-R5RBYh1lzTiDV0O8xwmrRqC34VSDRjZMJRs52w20Uw,I learnt something from this app but my problem is that I have to pay to learn 2/3's of the python course. (It said python was a programming language thats free to everyone. Why's it making me pay then??),0.0,,"Hi, Thank you for writing to us. We agree that the content should be free. But we strive to provide our learners quality content and hence we had to hire experts. We request you to reach us out at Hello@PrgHub.com, we will definitely reach you out with a solution that makes you delighted. -JP",2020-08-05 00:53:17
20337,2020-08-03 09:48:02,,,5,,Hudson,,POSITIVE,python,14df8a8f-e3a7-4154-8630-6af0d04a044f,https://play-lh.googleusercontent.com/a-/ACB-R5QheXMD9oSTizW_NgApm5p__4zOQkkeXf6zCcjd,Thank btw idk why but python is easyer for me to understand and im new to coding,0.0,5.1.6,"Dear Friend Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-08-05 01:09:03
20388,2020-08-02 10:06:04,,,4,,Diksha Tiwari,,POSITIVE,python,33957298-917d-4f53-8811-bae0676bc232,https://play-lh.googleusercontent.com/a-/ACB-R5TlG1gHb0g1ROyBIAXmS4vj7o-0QsTxj2EFOLV3EA,Good but I want some courses about the python libraries panda3D and pygame and also I want Android development course for smartphones..........,0.0,5.1.6,"Hi Aditya, We really appreciate your feedback! We assure you that we are listening to your requests and will consider it while adding new courses in the future to provide you with a much better learning experience. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-05-28 03:13:34
20631,2020-07-27 17:10:40,,,3,,Leonie,,NEGATIVE,python,351e8308-460f-4629-99fb-f2a7b4ef9953,https://play-lh.googleusercontent.com/a/AGNmyxaby2ojdFksgB_J50AXiY3cguy1L1QUPGSmX-AzcA=mo,"it constantly looses progress on my python course. i can't even skip the ones i already did. ----- update since the issue was resolved. the courses are overall a good starting point and it's fun to click through in an duolinge-esque style, just for programming. usually i don't need more than a few days per course. the more text heavy courses really need some polishing though. there are typos and weirdly structured sentences which makes reading difficult sometimes.",4.0,5.1.6,"Hi Leonie, We totally understand the frustration caused by us. Kindly reach us at Hello@prghub.com so that we can provide you solutions as soon as possible. Apologize for the issue caused . -JP",2020-07-29 04:45:04
20635,2020-07-27 15:30:34,,,5,,Easy Magic World,,POSITIVE,python,63ab416b-6031-472d-90a7-72942b062c5c,https://play-lh.googleusercontent.com/a-/ACB-R5Q5cciWewF9jZJeFlCAyBims0O9fdiB5-aF6HzEEA,"Really this app is very much beneficial for both beginners and intermediate learners.This app helps us to clear all basic concepts.There r even many programming languages which r not much popular (like matlab n more )than cpp,python n all that stuff.It is not only useful for those who code but also for those who even don't know a little about information technology as it contains much amount of topics for gaining knowledge in that field.Finally I would prefer this app for all except experts!!",2.0,5.1.6,"Dear Friend, Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-07-28 12:35:21
20668,2020-07-27 02:11:57,,,5,,Palak Prabhat,,POSITIVE,python,71cfbd81-2b89-4334-bd77-fba46e46db1f,https://play-lh.googleusercontent.com/a-/ACB-R5QNc6HX40XTUKMWZfQstCfFEsGJJOI-4fYlqGIUJA,Best app you can learn python c++ java ethical hacking computer scince system havking signal hacking etc when buy pro then complete course and are certificated and you also choose where you work like facebook youtue google when you done courses and buy pro thos is best to get job and certifacated,0.0,5.1.6,"Dear Palak We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning! -JP",2020-07-27 04:08:01
20733,2020-07-25 21:00:15,,,5,,Dragonfly,,POSITIVE,python,83fb65d9-d07a-4713-8554-368b45a1b923,https://play-lh.googleusercontent.com/a-/ACB-R5Q-Y5pMu5e4EKbxn862bcq-ZCEXX2UzWgUG9ZVdVg,"Use the apps to learn python and others. It makes learning easy with clear, short and easy to follow lessons. Giving good and easy to understand examples and mini tests. The courses are good for beginner like me.",1.0,5.1.6,"Dear Friend, Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us.If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-07-26 07:07:11
20793,2020-07-24 14:07:11,,,4,,Geet Hirawat,,NEGATIVE,python,abf533b6-4fe5-4252-b239-f8a86249d9aa,https://play-lh.googleusercontent.com/a-/ACB-R5TtIiX99M1CUgTLcKEMqYZSrFPby8oWRBa4ySde,"The price of plan is different from that of C , python etc...... Can i know the differences between all the plans....",0.0,5.1.6,"Hey Geet, Since we have learners who wish to learn individual courses, we created individual apps for each courses,making it easier for the leaner to learn and also pay for the specific app itself. Please reach us out at Hello@PrgHub.com if you need any assistance, we will be very glad to help you. -JP",2020-07-27 05:35:24
20907,2020-07-21 23:43:14,,,4,,Ky E.R.,,NEGATIVE,python,15748bcd-4fb3-4b87-9bf2-cc58be645c50,https://play-lh.googleusercontent.com/a-/ACB-R5QJ5qxrJKnRAuaUovfwoG_nhw9qEUFmR6T5Mh8meUg,"The app is good at getting a general overview and understanding of particular subjects. It's very beginner friendly but not in depth. Like middle school or high school curriculum. They should definitely combine subjects. Like python then advance python, so it's a full program. But these are nice overviews to get an idea of what the subject is all about.",4.0,5.1.6,"Dear Friend, Thank you so much for your support. Our courses are targated towards beginner, so users who have knowledge of programming will find it very basic and of no use. -DM",2020-07-22 00:28:52
20930,2020-07-21 10:49:04,,,5,,Thulasi shankar,,POSITIVE,python,e7006f7d-6733-4aa6-a4c4-2df71bc62fa1,https://play-lh.googleusercontent.com/a-/ACB-R5RkWE9u52hipBtK4KTKx7jKRkfPyR4Rza8LgSjFjA,"Top most app for learning c language and python,java,c++and many other programming languages",0.0,5.1.6,"Dear Thulasi Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-07-21 12:56:55
20979,2020-07-20 01:06:55,,,5,,Annu Pandu,,POSITIVE,python,7cd12475-5218-46cc-8150-6880ef00f4eb,https://play-lh.googleusercontent.com/a/AGNmyxZ4gi1Lm82Yd2hb369srZRmmPOJRkcjh6OgdHd5=mo,"I really like this app because i understood every thing easyly best i suggest for who wants to learn computer courses like c,c++,java,python etc they are saying step by step and we can under stand easyly",1.0,5.1.6,"Dear Annu, Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-07-20 11:54:47
21166,2020-07-16 02:33:41,,,2,,Sounak Rakshit,,NEGATIVE,python,90d68fc3-96cb-485a-953f-c33b64b498da,https://play-lh.googleusercontent.com/a-/ACB-R5T--vkZtFH6feQf1BaMmWENjmVAb6LSBwjTByEAEw,I have completed my python course..but it's still showing ' take the test to unlock certificate' ..though there is no test left at all..plss help..,0.0,5.1.4,"Dear Friend, We totally understand the frustration caused by us. We sincerely apologize for the inconvenience .We kindly request you to please try logging out and log back in.If you need any assistance, please contact us at Hello@prghub.com and we’ll be more than happy to help you :) -JP",2020-07-16 03:00:55
21394,2020-07-10 17:43:10,,,5,,Harold Pietri,,NEGATIVE,python,1a8162da-2a7d-4277-8c8c-6968b5be7185,https://play-lh.googleusercontent.com/a-/ACB-R5R1jMFvMx1rEPcHaFFB76X006h2GRaFzK2GpGB_JA,"Just finished my python course and it won't give me the certificate because I have to take a ""test"". I can't find said test and I emailed 3 times and have had no reply. Please indicate where this test might be or if it's a bug.",0.0,5.1.4,Dear Friend We totally understand the frustration caused by us. We sincerely apologize for the inconvenience. We kindly request you to reach us at Hello@prghub.com so that we can provide you solutions as soon as possible .We again apologize for the issue caused . -JP,2020-07-11 02:55:35
21404,2020-07-10 11:37:42,,,5,,Aditya,,POSITIVE,python,175f0fb8-dc95-4018-b463-6353cd57b772,https://play-lh.googleusercontent.com/a-/ACB-R5TVV6XBWVLLzmb3RSJhrPaV4r0_c0xJTUnlwBjxRQ,It is a great app for those who want to learn coding. I am learning python with it it is very simplified,0.0,,"Dear Friend, Thanks for the awesome review, We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. For any assistance do not hesitate to reach us out at Hello@prghub.com, we would be very happy to support you. -JP",2020-07-10 15:10:53
21409,2020-07-10 07:10:48,,,2,,Adarsh sharma 07,,NEGATIVE,python,de13f823-e1df-4794-9999-31f33e9ce4f2,https://play-lh.googleusercontent.com/a-/ACB-R5TKZhg2WF7NWIJwm0vcL3_lSJVvG9ykOkBVh2m_dw,This app is very good but in this time its lagging and crash during classes of python and c# .help,0.0,,"Dear Friend, We totally understand the frustration caused by us. We sincerely apologize for the inconvenience .We kindly request you to please try logging out and login .If the issue persist ,please contact us at Hello@prghub.com and we’ll be more than happy to help you :) -JP",2020-07-10 07:53:08
21422,2020-07-10 00:24:18,,,5,,Abhishek m raj,,POSITIVE,python,5253b82b-9394-420b-8aeb-efaee16561fa,https://play-lh.googleusercontent.com/a-/ACB-R5RShIywfbV7_92J_Wz9HvOzTQ_bGtj8KEbuGvnOVg,Wonderful course for python I had ever seen its marvelous and I appreciate the programmers of this app may God bless them,0.0,5.0.8,"Dear Friend, Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-07-10 15:08:51
21431,2020-07-09 17:49:26,,,5,,Zach eddy,,POSITIVE,python,82642cea-31c9-4c81-8bee-e742a638c7f6,https://play-lh.googleusercontent.com/a-/ACB-R5QXxOran_d9KM97JcCVvCL_yljSUdPsZkS7vAAzZQ,"I paid for the pro app and so far as a beginner in computer science, and data science I've enjoyed this app. I use it during my breaks between my 12 hour work days and then I read O'Reilly Media guides to further my knowledge and skill on my days off. I've been trying to get more understanding in python and R and I believe this app teaches the basics really well.",5.0,5.1.4,"Dear Friend, Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-07-10 15:08:53
21461,2020-07-09 01:25:56,,,5,,Ganja Singh,,POSITIVE,python,d5a7dfc7-59cc-43ee-9d94-3291f00d10f3,https://play-lh.googleusercontent.com/a-/ACB-R5RLx__1361CP3zypHSTymSqxUNzPSS5TwI-_rZ8pQ,Nice app to learn python,0.0,5.1.4,"Dear Ganja Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-07-09 02:02:38
21475,2020-07-08 13:09:16,,,5,,INFINITY • H GAMING,,POSITIVE,python,8692b40d-8097-485c-b311-594e395dbcad,https://play-lh.googleusercontent.com/a-/ACB-R5R5NWcTlgjOxen91KLPx8Wx3bneqxRWIsKrxbLpOQ,"It's a very good for the beginners . From this we can learn c++, Java , python etc .",0.0,5.1.4,"Dear Friend, Thanks for the awesome review, We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. For any assistance do not hesitate to reach us out at Hello@prghub.com, we would be very happy to support you. -JP",2020-07-08 13:46:00
21576,2020-07-06 12:09:24,,,5,,Abdussami Patel,,POSITIVE,python,feec8a0f-0720-4340-91ea-71ddbc84eb5b,https://play-lh.googleusercontent.com/a/AGNmyxa0oqqrZMwaqqoKu5uubzA5imEBK2aapiFzx2LA=mo,I started to learn python with this app. Although I am a beginner and python is not a language of my syllabus or anything but the explanation was so good that I understood everything they're teaching. Thank you for this app ❤️.,0.0,5.1.4,"Dear Abdussami Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us.If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-07-06 15:23:06
21589,2020-07-06 06:43:44,,,5,,Anjana sharma,,POSITIVE,python,77fc5bd8-0755-4db1-953b-d2233dbc2602,https://play-lh.googleusercontent.com/a-/ACB-R5Sx8N0Gq-sftnIrQ3rBL94TgZ86KoN9HXlsv0oEzg,I love u python,0.0,5.1.4,"Dear Anjana Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-07-06 15:23:06
21634,2020-07-05 05:55:02,,,4,,Jesse Annan,,POSITIVE,python,06a12040-c355-4409-b538-1dd44409626f,https://play-lh.googleusercontent.com/a-/ACB-R5SHyXFfHuCNjQV_teD5LuOCgMTc23P8TMF5HXqugA,"A very great app for practicing however I'm done with the python 3, trying to download my cert it says complete the test but there's no test after the course :-\",0.0,,"Hi Jesse, We totally understand the frustration caused by us. We sincerely apologize for the inconvenience. We will definitely take note of your feedback so that we can improve our service further. Meanwhile please try reinstalling the app If you need any assistance, please contact us at Hello@prghub.com . -JP",2020-07-06 01:25:08
21739,2020-07-02 10:02:45,,,5,,Fariz,,POSITIVE,python,330fcbb6-761d-4b54-a619-70e75215ac2f,https://play-lh.googleusercontent.com/a-/ACB-R5QgRHeRoetPwie-krZ6NnWpsyBrsQhuXrpMpR8nIQ,"This is a great app. Very easy to use and handy to learn programming in a nutshell. But one question, if one can learn C++, python, java, etc. and all sorts of different languages in this app. Then why have you created apps for each language separately as well? Is there anything extra we can learn there? By the way, Thanks for this.",40.0,5.1.4,"Dear Friend, We are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@prghub.com and it will be our pleasure to assist you! -JP",2020-07-02 13:25:14
22080,2020-06-22 23:21:01,,,5,,Although Tech,,POSITIVE,python,2ed136eb-9274-4da7-8cf0-483b1ab9b5f0,https://play-lh.googleusercontent.com/a-/ACB-R5TatvujZGKFwnsHJzRk5DRgLAvSnQcar0C4V0maMg,"It's so good and to good . This help us to learn many type of programing language and do easy to learn code . There are many type of languages studies in this app like python, java, c++, etc. It's very easy to learn 😊👍 so good I liked this app much... Cool app. And I'm a Indian person it's true about this app so good ---------- ( PROGRAMING HUB: LEARN TO CODE )",1.0,,"Hey krish, We are so glad that you’re enjoying our courses. Our commitment is to provide you with a constantly improving content and services so that you'll always have an amazing learning experience with Programming Hub! If you need any assistance, please get in touch with us at Hello@prghub.com and we'll be very happy to assist you :) -JP",2020-06-23 05:43:06
