,date,review,rating,isEdited,title,userName
249,2022-08-16 00:40:17,It does not keep up with what is done in the regular website. It scales to an index card size or smaller even when using like a medium size tablet. High expectations but terrible execution.,1,False,Scaling issue,PataHuera
250,2021-04-28 01:17:58,It’s an amazing app. It’s so easy to learn with it.,5,False,Love the app so much,Whimsy-Girl
251,2021-05-13 18:45:30,Make a kids mode to where it’s a little easier,3,False,Jaxen,Zia fox
252,2020-11-30 02:56:59,Love this app! Tell it how you learn best and it becomes a teaching/learning success tool!,5,False,Codecademy Go is Awesome!,SingingSongs
253,2019-07-10 22:05:16,I’m learning a lot and this is all new to me,5,False,Great program for a beginner,Eswheeler1992
254,2018-11-08 00:47:06,"I can’t do anything after I login. It shows me a page with a list of the subject categories and asks me to select, but I am unable to select a single item. “Continue” will not work.",1,False,Unusable,Gunschube
255,2022-11-17 05:07:25,Please get the iOS version to fill the entire iPad screen. My iPad is my computer for everyday use.,2,False,iPad support,MFranklin84
256,2020-02-20 12:39:31,I am taking a C# course in the University and I am using this app to practice and it’s very good.,5,False,Love it!,Ymah26
257,2018-09-21 17:26:52,"It’s cool because it’s interactive, however the explanation of basics isn’t too understandable",4,False,It’s alright,H3LIRAPTORRANDOM
258,2020-06-16 19:55:21,I’ve spent 5 minutes with this app. How am I supposed to know whether or not it is good?,3,False,Stop asking for reviews,HaydenLinfoot
259,2019-11-04 20:04:49,"Constantly freezing, not able to go to next card or even finish one. Fix it please. Iphone xs max",2,False,Not working,xagrid
260,2019-06-28 01:53:59,I am interested in Codecademy.😎😎cool.l am still learning how to get the right results.,5,False,Aurora Codecademy,star4443267😘😏😁😁
261,2018-10-12 07:01:56,App keeps saying network failed. Try again. But it never loads. I still haven’t had a chance to try out the app yet because of this,1,False,Won’t load,jsmith927
262,2022-01-02 03:36:00,"I love coding it’s amazing, but I don’t want to pay so much",3,False,Great app but to don’t want to pay,The Hlebinskys
263,2021-10-07 22:18:59,"Seriously, why do I have to sign in to use this. It bothers me when apps want my Facebook or Google sign in to use. Nope, no thanks, I’ll use something else.",1,False,Sign up,ALChamp79
264,2019-06-03 16:11:13,I can’t stop playing,5,False,Best game ever,Meantforme
265,2019-06-13 20:25:04,So far so good just starting out with the app. I will keep you guys posted...,4,False,Review,shoescience
266,2022-09-29 22:06:46,"Due to requiring gmail of Facebook, I couldn’t even experience the app.",1,False,Needs more account creation options in app,Rinny Kagamine
267,2020-12-15 23:50:33,"After selecting topics to study, and setting up notifications and reminders and selecting Continue, it just crashes every time.",1,False,Doesn’t work.,Wells Abrams
268,2020-01-18 20:06:54,Im doing this damnit!!! I’m going to quit my job and work in tech!!! CodeCademy is going to help me get there!!!,5,False,I’M A CODER,hoser75
269,2019-12-29 21:15:05,"Very useful, friendly and high quality UX.",5,False,Great app!,עידןלוי
270,2018-09-12 12:23:37,"Great, straightforward app to keep skills fresh in your mind!",5,False,Love Codeacademy,Asiee
271,2019-06-05 03:15:36,"Requires Facebook or Google auth.  Even if I used either, I wouldn’t want to share that all over the place.  Maybe I’ll give it a shot if they add Sign In with Apple.",1,False,Account sign in limited,J3sterHead
272,2020-03-10 14:56:27,"When i open the app and go through sign up the load takes forever
Poor service",1,False,The app won’t open,gharbainkw
273,2019-09-20 02:19:49,Not very easy to use the iPhone version on the iPad. Developer should offer an iPad version for those of us who use full screen and keyboard for coding.,1,False,Needs an iPad version,Phred
274,2019-04-19 17:20:33,I already have an account using Facebook but apparently it doesn’t let me sign in when I try to use the app with Facebook.,1,False,Can’t sign in,jdjejefnkwks
275,2019-02-05 19:59:55,Easy to use. But the subscript is way expensive!,4,False,Good app,NostalgiaLadie
276,2022-11-29 06:07:33,Make menus more usable,3,False,Good but could be better,do us as hrxbrcghddht
277,2021-04-11 20:32:23,Please care for the users and fix the issues with your questions clues and the app in general. UI/UX is pathetically substandard.,1,False,iOS version of app has tons of mistakes,rossyer
278,2018-09-25 02:43:52,App keeps freezing indefinitely during review questions. 🤦🏻‍♀️,3,False,Crash,tournywotter
279,2023-01-08 01:21:13,A very bad place for learning/practicing a language. I recommend using a book instead.,1,False,Fundamental mistakes in programming language,arrivedercifrog
280,2019-06-02 01:45:27,Super easy to use!,5,False,Easy,WestSpiderKing0270
281,2020-11-24 12:28:43,Only reason I don’t give 5 stars is cause there’s no terminal in iPad os,4,False,Great app,NicoNeruda
282,2018-10-05 21:29:56,"iPad has better input experience, hope to use it on iPad",3,False,Please support for iPad,stevzhg
283,2023-02-27 22:20:39,When do you update your app for tablet size?,1,False,This apps is small size only for iphone.,Mr.MichaelTheGuy
284,2019-09-25 06:44:02,Instantly crashes after showing main logo screen.,1,False,Doesn’t open on iOS 13,braydenbear
285,2021-03-08 19:53:23,The last time I looked this wasn’t available as login option,1,False,LinkedIn login option,jojo3141942
286,2019-08-27 16:10:21,It won’t work after it crashed.,1,False,The app crashed and won’t go pass a certain level.,ogkzone
287,2020-10-11 15:04:14,Theses practices are how I learn best. Good job guys.,5,False,Practice makes perfect.,ghost operator
288,2021-03-04 17:44:07,"The application is grossly limited compared to the web portal capabilities and detail. The app itself is is the equivalent of Coding flash cards. Decent, but lackluster. The disparate experience is an issue.",1,False,Grossly limited,takeallofthisnickname
289,2022-06-08 01:03:53,The Swift course was really bad after the introductory one and codecademy says they don’t do any refunds. I feel like I wasted $160,1,False,Codecademy pro not worth it,PHS383
290,2021-10-13 15:30:07,"Will actually review when the app doesn’t force my iPad screen upright. 

Need landscape mode when using a KEYBOARD cool thanks",1,False,No landscape mode?,Coby321
291,2020-03-03 13:57:48,The app is great for reviewing concepts that you’ve learned.,5,False,Great for Review,DadWit2ManyKids
292,2020-04-28 13:41:36,App has a phantom notification that I cannot clear and disabling notifications is not the solution.,1,False,Notifications,Endurofan
293,2019-04-25 01:16:00,"IVery practical, and intuitive.",5,False,Five stars,Some dude named dude👨
294,2019-03-27 14:25:16,A good start for anyone curious about coding.,5,False,Fun and Easy to Follow,Gary S.S.
295,2021-12-20 19:25:33,Downloaded and immediately deleted it.,1,False,Useless,123jake4567890
296,2021-05-27 19:17:21,Review questions do not seem to be content-matched with the browser-based lessons.,1,False,Not matched,"Ger Today, Jew Tomorrow"
297,2020-02-01 09:25:07,"Looking for ""iPad Only"" app gets you am iphone app that can be stretched to fill screen. Pretty disappointing and not confidence-instilling.",2,False,"iPad App? Nope, not really.",0x45
298,2022-12-22 18:38:23,Totally missed an opportunity to make this a great iPad app rather than a blown up iPhone version.  🤦🏻‍♂️,1,False,Total miss,tkd.ejg
299,2018-10-14 19:18:33,"Wont load exercises, cant change subject, search stuck in “got it”. The most recent patch is just junk.",1,False,Wont load,DevilCukie
300,2021-10-18 02:47:22,Learning c++ so easy thanx,5,False,Amazing,VatoLobo77
301,2018-10-12 02:17:38,An app about coding doesn’t have the ability to run in landscape mode.... wow,2,False,IPad users need landscape mode,therothgod
302,2022-05-20 12:20:00,Please support the iPad in portrait and landscape orientation.,4,False,Please update to support iPadOS,Phillysdon04
303,2020-12-27 01:35:02,Easy learning.,5,False,Great app!,74757899655
304,2021-11-05 09:39:12,Sign up or sign up there is no login,1,False,Login option broken,dejohns0317
305,2021-10-18 18:35:20,I love it it’s really cool.,5,False,Codecademy more like Coolcademy,codekidcool
306,2019-10-03 03:10:15,Will rate once it actually works,2,False,Won’t Open,P1Jaclyn
307,2019-01-20 03:30:06,Bug bug need to be fixed offers pro but how we will buy if i dont even try free version??,1,False,No works,Merdanayna
308,2020-08-05 17:00:47,"Streaks?  Common. This app focus on the wrong stuff. 

Also, why do I need to sign up or sign in before I can look at the app content?

Waste of time

Update: enough nonsense with showing support for marxist groups. Please stop trying to indoctrinate me with flawed ideology!",1,False,Misses all the things that you need to do to learn programming,calvinbrodice
309,2021-08-31 13:44:44,❤️❤️❤️❤️❤️😃😃😃😃⭐️🌟🌟🌟🌟🌟⭐️🌟✨💫💫,5,False,Codecademy go is so much fun and exciting on the go,iron mointain lion
310,2019-10-12 01:38:23,Constantly freezes.   Tabs never work.,1,False,Need to work on the app,Jagauph
311,2022-08-14 17:02:35,I would prefer Mimo over this for anyone just starting off to learn any coding.,1,False,Mimo,Vicious_jake
312,2020-08-25 20:54:18,Forcing to use Facebook or Google account to sign in!,1,False,No regular email registration option,أبوسما
313,2022-08-28 07:56:07,Doesn’t seem to support GitHub log in. Shame I can’t even use this app.,1,False,GitHub Login,Hejabaar
314,2022-05-10 06:27:53,I sincerely believe that this app is more of a hoax.,2,False,Save your money,MichyMommy
315,2020-05-26 04:06:06,"Doesn't support iPad apparently, the screen is so small like I'm on an iPhone they need to update this",1,False,Why?,Conker28
316,2020-01-18 02:20:26,"Codecademy has an excellent web based curriculum, but the app is more like light reading.",1,False,Not as good as web version,calgorsti
317,2019-12-27 14:10:50,Not user friendly to those that are brand new to programming.,1,False,Terrible,Hwishbekdjbe
318,2018-11-08 08:21:01,Never works. Stuck on load screen for days.,1,False,Broken app.,Bobby2138777
319,2020-09-28 15:00:50,"I’m using this to learn JavaScript, but I signed up with my Github account since I refuse to use Google or Facebook due to privacy.",1,False,GitHub login,Github stan
320,2019-01-14 20:45:35,Just getting into HTML/CSS and Java. Codecademy is great for learning the basics to coding.,5,False,Great for new Coders,Mr401
321,2023-01-31 00:32:00,You get ZERO stars for forcing signup with these 2 companies.,1,False,Sign up with Facebook & Google,bp_dev
322,2020-07-02 10:33:56,I want to write codes and modify them,4,False,C#,RamzyTylar
323,2019-09-03 14:44:17,Like on the desktop version,2,False,Needs LinkedIn Sign-In support,Eric_AKL_OSU
324,2019-02-10 20:10:31,It’s not basic enough for a new comer,2,False,From a learning perspective,btazy1
325,2022-08-20 13:55:50,See title,5,False,Best Free App for Learning Programming,NickW3101
326,2019-09-23 00:43:42,"Can’t open the app. I tried re-downloading it to no avail. I’m excited to use it, but in its current state it can’t merit more that 1 Star.

Running on:
iOS 13
iPhone 11 Pro Max
Gigabit internet speeds

It doesn’t open. Very unfortunate.",1,False,The app doesn’t make it to the main screen.,Radioactive-235
327,2022-03-02 07:54:15,This is Awesome,5,False,My Experience With CodeCademy,deebotaylrworld
328,2020-11-28 16:32:47,"Facebook login not working. So, I can’t access my pro account",1,False,Not working,General McGirt
329,2018-10-24 15:29:54,No java. Went pro on PC can’t practice on the go :/,3,False,No java quizzes or anything,Qwerty Glud
330,2020-09-27 11:15:02,Good way to learn,5,False,Great app,TramNugen
331,2020-04-11 15:42:37,This app is very helpful.,5,False,Awesome,Skylandpanda3ty4
332,2019-12-15 14:06:19,"This app is so no

Very",5,False,Very good app,@123sparkleshop
333,2022-04-15 10:13:28,Not really worth it,1,False,Not very iPad friendly,w84me2rise
334,2019-11-20 01:38:18,I can not belive that there’s not an iPad version for this app. I expected better from Codecademy!,1,False,No iPad version?,Dschmunis1
335,2020-10-15 23:29:10,"There is no structure. It starts you off at random, and  expects you to already have knowledge.",1,False,Rambling Tutorials,Jai Ammozhan
336,2020-10-13 15:13:13,why can’t i sign in with github on mobile? i don’t know how to get into my account otherwise. please add this functionality.,2,False,sign in,mav3rikc
337,2022-10-13 20:32:38,This is the best coding app ever!,5,False,Awesome!,asherchar216
338,2019-04-21 20:15:41,This is horrific. I have never seen anything that bad. Never buy!,1,False,Terrible,qwerty12345600
339,2019-12-15 01:20:55,Love the app and it is great for me thanks,5,False,Coolest,gnomealone
340,2019-03-08 04:53:55,One of the best apps to learn coding 🌹😜🌷,5,False,Awesome,amro youssef
341,2019-12-23 22:19:36,Ooh my God .. I enjoyed it,5,False,I love it,kicyElcy
342,2021-10-09 03:11:40,What’s with this portrait only mode? It’s killing me!,1,False,No landscape mode for M1 iPad Pro 11”,Mrtonyd
343,2019-11-13 14:25:49,"Nice effort, but the app froze on me after one review....",2,False,App freezes,dr_bot
344,2023-02-25 23:19:50,Would love any app for ipad,2,False,Make an app for ipad os,Olg857
345,2020-06-19 01:19:31,Please stop sending emails to me I deleted the app stop sending me spam,1,False,Um,sssssaeeeeeand
346,2020-02-29 11:51:52,You are awesome Codecademy,5,False,Compliment,Temimeng
347,2020-03-21 04:16:17,This app doesn’t work for IPhone 11’s,1,False,Not working,mortal_nubian
348,2019-06-20 13:08:45,Started the sql course and it expects you to know sql. It doesn’t teach,1,False,Not for beginners,Zahfzjlfzjflzu
349,2020-07-14 19:07:47,Needs landscape tablet support.,2,False,"Good concept, bad execution.",Wylco_
350,2020-06-14 22:30:13,Like it,5,False,I,Dojwun
351,2021-03-11 08:33:11,Only for review,1,False,App is a disappointment,sadLearner
352,2018-11-23 19:11:07,This app is great!,5,False,Awesome,Intro tau
353,2020-09-15 05:42:50,downloaded app seems like does want to open,1,False,app does work,zeusy37
354,2022-04-06 01:43:15,valí,5,False,valid,GarrettBoys/milam
355,2020-07-25 20:52:26,No sign in w/o google or fb account,1,False,No sign in w/o google or fb,Jay23E
356,2021-09-15 16:18:33,Sign In with Apple ID would be nice.,1,False,Apple ID,Tool923
357,2020-09-27 17:23:35,"If you’re a complete beginner, this is not for you...",1,False,Beginner? Nope,李健海
358,2020-03-20 23:34:38,"IT DOESN’T GIVE YOU THE OPTION TO WRITE, and IT ONLY GIVES YOU POSSIBLE ANSWERS AND IT IS NOT A GOOD WAY TO LEARN.",4,False,Pls let us write!,Grx7777
359,2021-04-11 18:38:47,Plenty of bugs,1,False,Ok-ish,UrbanFantasyLover
360,2020-03-15 22:50:34,Love it,5,False,Love it,cyrusthe best
361,2021-10-07 14:36:33,🖖🏽,5,False,thank_you_so_much = gratitude,Festevenaz
362,2021-07-29 17:59:52,Tu,5,False,Great,jekkdd
363,2021-09-23 20:19:35,GREAT LEARNING APP - YAZE,5,False,Learning,JetlifeAm
364,2019-08-30 14:13:47,Yes,5,False,Sey,xkkilex
365,2019-01-30 19:28:47,There is no java practice on the app,1,False,No Java,sjrhtbfndjse djdjedn
366,2020-08-08 21:56:00,Please add Swift. Thx,1,False,No Swift,Trekker63
367,2019-02-02 09:23:54,Great job.,5,False,Nice UI,VinAeoua
368,2020-05-31 15:49:25,يحتاج البرنامج الى اضافة لوحة النتائج نتائج اكواد الامثلة و ايضا اذا كان من الممكن اضافة لوحة ليجرب المستخدم الاكواد على هذا البرنامج و شكرا طبعا لهذا السبب وضعت ٤ نجوم,4,False,يحتاج البرنامج الى اضافة,fight games
369,2018-09-09 19:54:32,I LOVE IT,5,False,Code,omarshahiid45
370,2023-03-02 08:25:52,It's a very useful website or app for learning programing,5,False,Code cademy,Sjsknzjxixfhcb
371,2022-10-25 03:28:30,I love my free educational resources 🫶,5,False,The Khan Academy of Code,nerdnoob101
372,2023-01-27 09:18:45,"In the practice questions where it asks me to fill in the code, there is no way to submit my answer when I'm done. Just a back button and a refresh button. The only way I can move forward to the next question is to “report an issue”. Please fix!",3,False,Issue with submitting answers,AsiaM86
373,2023-01-12 00:54:53,"I used codecademy on and off for years and used this app a couple years ago, but it didn’t make me want to keep using it because it’s pretty passive, quiz-style learning and not hands-on. I recently tried DataCamp and it actually lets you type and run code right in the app! So much more useful and makes me feel like I don’t have to be on a computer each time to truly learn.",3,False,Misleading - no actual coding on the go,jMAOO
374,2022-09-10 16:10:50,I'm a beginner and I wish the app isn't just quizzes,5,False,Really tech me to code,lady efuru
375,2022-10-21 11:59:11,"Many of the code input exercises are t working properly. Element syntax edits aren’t reflected in blank spaces once chosen and white space reading BLANKO101 and variations of in areas which makes it difficult to complete the exercises correctly. Other than this, it’s great so far.",3,False,Cool App but some biggie as in exercises,WhyIsANickNameNecessary
376,2022-10-15 00:03:14,"I’m trying the practice sessions, and I was hoping to learn how to code in JavaScript. But instead it’s quizzing me on things that I don’t even know. So all I can do is guess and keep track of what I get wrong so I can get the answer. It’s really annoying because I’ve been searching for years to find a good app that can teach me how to code different things, specifically JavaScript. I think the app would be helpful if someone knew how to code to practice and remember different things when creating a game, but for newbies like me, it is really hard to learn anything because we have no idea what we’re doing and it isn’t taking us through the steps so we can learn. If the creator see this, I know what you were trying to do, but I may delete the app because it isn’t helping me at all.",1,False,I’m ending up learning nothing!,GreyceeGrey
377,2022-10-14 20:16:24,If not for the other apps I downloaded to help me code I would have never even been able to use this one,1,False,Too hard,Alfiethebubby
378,2022-10-13 22:41:40,When entering in the suggested code I don’t see anything displayed. At this point I’m just guessing at the answers. Kinda sad I spent money on this.,1,False,Meh,tankz1776
379,2022-09-22 22:11:06,"What is the point in having an app, if I cannot work on any of courses that I am currently working on (on my laptop) while on my phone (in the app)? I logged into the app on my phone, and Code Foundations (Pro Skill Path), nor any of the other courses I am currently working on, are available to me. I cannot even search for them (nothing comes up when I do.) I paid to access the pro courses on the website, and none of the pro courses I am actively working on are accessible in the app. Very disappointing.",1,False,Abysmal App,Paigelina_
380,2022-08-03 02:39:48,It’s a great on the go solution for learning to code with bite sexed challenges,5,False,Just what I was looking for,Mr..Dessert
381,2022-09-01 03:27:01,Needs to work with Mac OS in multiple window sizes. For a code teaching company. Why can't you make a mac OS App? Should not be that hard.,1,False,Needs a new UI,Sportsman85081
382,2022-06-29 20:51:20,"Adding more interactive lessons could help, but accept Jesus Christ as your lord and savior because that’s the only way to heaven. You can’t make it to heaven by your own trial and merit. The Bible says our works are like filthy rags to God. We can’t bring worms to a holy God",5,False,Code academy,dvnny444
383,2022-04-12 01:03:43,"The platform is fantastic, the built in code editor takes the hassle out of setting up your dev environment in VScode/IDE while you’re just getting into programming. Their customer service is amazing as well. Any time I’ve had an issue they reply quickly and straight to the point. I started using Codecademy to prepare for a software development boot camp and I have to say, I was over prepared thanks to Codecademy. Their catalogue contains a WEALTH of knowledge, regardless of what discipline of software development you’re in. I recommend Codecademy to every person I meet who’s interested in programming or wants to brush up on their skills in the latest tech.
(p.s. The Pro membership is 100% worth it)",5,False,"Great platform, Great company",Shwag777
384,2022-05-23 00:09:42,"This App is on the iPhone and iPad, yet it will not allow you to sign up using an @icloud.com email address. It only allows Sign up with: Facebook and Google. Maybe this app should only be in the Google Play Store, Not the iPhone/iPad store!
They must want to spam the heck out of you, or some other ulterior motive.",1,False,No iCloud Email Address Sign Up Option,JC0675
385,2022-04-28 01:12:51,Would be a pretty good review app except that the reminder feature doesn’t work and many exercises are broken (namely the enter the code exercises).,2,False,Good concept but poorly executed,Light9-dev
386,2022-02-21 15:30:29,I really like that I can learn from my phone during downtime at work:) console.log(😎),5,False,On the go,kjsghost
387,2022-03-27 04:41:10,"I joined the pro membership not too long ago and am disappointed with this app. I thought I could learn without prior coding knowledge but the app doesn’t teach, it just provides flash cards. It’s not useful to me as I have no background in the field. Since this holds no value and the app did not provide with it promised, I’m requesting a full refund please.",1,False,"Does not teach code, just provides tips in flash card format",pinkpoodle666
388,2022-03-01 11:09:03,"Not sure if it’s my VPN messing with things or what. 

The review part is fine, but the practice session is nearly inoperable when it comes to the ‘select multiple answer’ code questions. It doesn’t display any of the selections, and also won’t run the input answers. This kinda defeats the app for me since I was hoping to use it to supplement what I’m learning onlibe. 

I’ll stick with CApro in browser and go to another app like grasshopper for mobile practice.",2,False,Selected answer questions don’t work,Cyzvcfyj
389,2021-10-26 23:04:22,"I quote you guys “I mean pacifically those looking to learn any skills pertaining to the field software engineering and/or development a.k.a. “holding “which is a generalised vague summation of software development…I never understood the whole “learn to code” nonsense— because, “coding” in its broadest sense is nothing more than the execution of software…by that definition; anyone capable of running the following function in an IDE is a “coder”…

print(‘Hello world’)

Grats!

When I first began learning software development, resources were limited to books and websites with personal blogs…before smart phones, using Windows ‘99.

 I recently began ‘learning to code’ (I get some more accurate explanation would be remembering to code whilst learning about what’s changed in almost 15Y— i’ll admit it was a bit intimidating at first until I realise that just like always (at least when it comes to engineering/tech )Evolution is based in its simplest user friendly experience and so the UX/UI would be easy after a decade and a half of pivoting to finance for the 2nd half of my 20s. My goodness was I right.

I don’t know how to say this but python is a joke. In either case, I’ve returned to home my craft and I am blessed with a bittersweet life.

I grew up with crippling OCD/autism/ADHD and so the syntax and indentation that really bugs most developers was something I actually enjoy it and C++/CSS.

I am/was uniquely poised for this whole fintech/crypto revolution—Needless to say there were NOT many people that have an educational tantamount to an MBA in finance and Master’s computer science which is exactly what you need to fully understand fintech. I feel really stupid for paying 300 something bucks for annual subscription at DataCamp when FCC is more than enough in terms of educational resources in Data science/data analysis/machine learning/etc. 

From a former MIT grad: shout-out to the devs at FCC for expediting access to your personal resources, fundamentals and exercises. At this rate I should be up to speed by the end of the quarter! Thanks to ya’ll!

Respectfully,
-Ahmed T",5,False,You guys have no idea how lucky you have it…,Ahmad tarabichi
390,2022-02-06 17:08:20,I want a full refund on my purchase since they did not provide the service they offer. Bought the full subscription after initially liking the app but do not buy this app! Most of the courses they “offer” have content missing. Node.js missing! Really? AI stuff missing. Any advanced topic worth learning is missing. You shouldn’t offer a paid subscription if your content is not ready. Terrible! Never come across anything like this before.,1,False,Do not buy the app!,jimmycanfly247
391,2022-02-02 23:04:00,"The practice questions presented in each each learning module do not quiz you on what you learned. On several occasions, I was presented with questions about content I had not even learned yet…making it a guessing game rather than recalling the what you learned. What is more frustrating is that you go back to the module to find the content you thought you “missed” based on the question but you cannot find it in the learning module at all. 

Great app except for their practice question features.",2,False,Terrible Code Practice Experience.,LL_Flynn
392,2022-01-01 18:04:05,Codeacademy can’t code up an iPad version of the app.,1,False,No iPad app,EvilMisterSpock
393,2021-12-14 23:03:34,Something is absolutely wrong with the app. I tried to login but it just gave me a loading circle for a long time. I’ll look elsewhere to learn how to code.,1,False,Account not logging in,STANDARD_DEVIATION
394,2021-10-27 23:59:33,"i’m trying to review information previously learned, but when i click on a completed lesson set and hit “review” it just shows random pages each time i hit review. i want to be able to review each page i learned from the very beginning, i’ve loved this app compared to others in terms of everything else, but being able to go back and review the information was a way better feature on every other app. i couldn’t find a place to submit feedback directly so i took a video of the issue and would love to send it over for possible implementation!",3,False,can’t go back and review seamlessly,skywalker0602
395,2021-10-10 17:07:51,"I like the web version where it lets me type out code and run it or where I can check the docs and explore a bit. 

The HTML ‘practice’ didn’t register my responses and was difficult to follow. I still use the web version instead of the app. Maybe I’ll use the app more as it develops more",3,False,Feels a little clunky and nothing like the web version,coltonphillips
396,2021-09-14 05:58:28,"This is a decent app to supplement the real learning and practice done on the codecademy website, but it is extremely bare-bones, limited, and full of typos and errors on the practice/quiz portions. Sometimes the sample code just says BLANK BLANK BLANK and I have to choose the answers based on the question without having any sample code block to look at and fill in the needed sections.
Sometimes the text colors are completely random in the blocks of code.
Sometimes there are like 4 empty boxes to fill but the answer only requires 2, so you click an answer and it fills in 3 boxes and the next answer fills in the last. 
Some of the problems are phrased strangely e.g. “eliminate the answers that aren’t true” which sounds like you should click the wrong answers one-by-one until only the right one remains.

 Some of the questions say “created by” with a random username as if random people are creating these questions instead of professional programmers, which explains a lot of the mistakes I suppose. The web-based learning is great so far, but the app is only a slightly useful supplement to help retain what you learned with refresher blurbs and buggy quizzes.",3,False,Ok for practice after web-based lessons,RT Solo
397,2021-09-06 17:18:26,"I started this app to learn code. I only know block coding, like on scratch, so I wanted to learn real coding and it’s very confusing and expects me to already know the code, like its just practice.
I would rate 5star it seems like a really good app and I will keep doing it I just wish it would teach me the code before asking me the questions",3,False,Hard to understand,CatLover🎧🐈🥳
398,2021-08-28 20:05:57,I have never once written a review for an app but his app is so appalling I had to. I’m a software engineer and I wanted an app to brush up my skills for an upcoming project. Unfortunately this app was a huge mistake. They do not even come close to trying to explain anything to you. I couldn’t imagine having never written code and downloading this app expecting to learn something. Not a single bit of explanation to anything. They jump 10 steps forward and just start throwing information at you like you should already know most everything. Sad excuse for an app.,1,False,Scarce content,aampd
399,2021-08-21 02:05:04,"The app is pretty. Fluid animation.  nice…. The review material ok. Practice trash. Alot of the questions simply have bugs that make it impossible to input the right answer. They have community questions thrown in that are just plan wrong, and you cant remove them either in the settings. I have only tried the html course but i am so very disappointed. I will not even try the others. Plus it hasn’t been updated in 9 months. It seems like the developers has just given up on this app therefore it is not worth putting any money into. Please if you are a beginner, look elsewhere and don’t let this app confuse you. Maybe the desktop website is better because i heard good things about how it is comparable to free code camp. Anyway please don’t waste a second on the app though.",1,False,Bugs and QuestionsMistakes in Practice,Hmm...Interesting...
400,2021-06-18 20:48:09,Free and taught me to code easy,5,False,Amazing,Ralphy Steve
401,2021-08-10 21:47:06,"On a computer I can sign in with GitHub 
Butt he app has no option for that . So I cannot use the app.",1,False,Limited sign in options,temi.kelani
402,2021-08-09 16:47:45,"My my, just jumped right into the C++ practice in this app and I absolutely loved how i DIDN’t have to go through the monotonously long as f*|> pre-read of the history of C++, or how easy the syntax will be to learn, or how, if this is your first programming language to be learned, much more better it will be for me in the future 😩😩.
Boring!! 
I’ve downloaded and used MANY coding apps on Android applications and found the pre-reads to be gargantuan in their mundaneness. Love this app. Thx",4,False,"Well well well, some1 has been a busy Nephallim",Foolish4ever
403,2021-07-26 04:23:02,It is a nice feature to be able to learn code in small chunks of t,4,False,Nice Puzzle Break,EmergentP
404,2021-05-22 19:47:55,Excellent whether I’m on the train or over someone else’s house I can get some decent practice and read up on code.,5,False,Code learning app on the go,Glokifd
405,2021-06-13 20:15:35,"I think this app was designed for and iPhone and not an iPad, for company that is trying to teach you how to code and not code correctly their own app its kind of funny😂",3,False,App for an iPhone not iPad,grom751
406,2021-02-23 20:18:49,As the saying goes...”i can’t teach an old dog new tricks...well Code Academy eases my anxieties as i trip over learning a new language and making many mistakes...,5,False,my first attempts at coding,l'estat
407,2021-05-02 21:54:37,Love the site. App isn’t optimized for use on an iPad which i find totally weird. So I had to uninstall and just use their website which i find a bit impractical. Would’ve loved to give a higher rating but no iPad version and we’re in 2021. 3 stars,3,False,Ehh,FrostxKingA
408,2021-04-30 17:32:47,"Mimo has a widget. Mimo allows me to code with both puzzles and typing out the code. 

I suggest be more like Mimo.",4,False,Make it a kind of like Mimo,skateforfun19
409,2021-02-28 02:39:54,"With all the enticing graphics and nice reviews, for a coding purpose, it’s really wild how they can’t code for their app to be full landscape screen on ipad? All i get is a portrait mode and you’ve got to crick your neck. Glad I didn’t get the subscription before I found out.",1,False,Bruh. Lol,McYikers
410,2021-02-10 20:09:08,"I highly recommend using the Code Academy app to practice what you learn. 
I didn’t do this initially but have now, after finishing HTML and part of CSS. 
I wish I had done this much earlier.",5,False,RECOMMENDED!!!,bertab63
411,2021-02-23 07:47:11,"I thought downloading this app will actually teach me how to code or learn JavaScrip, but instead it’s almost impossible to learn from because once your start a class, and you want to review a specific lesson it will give you a couple of flash cards that has the almost no actual information of the term (that’s not in order by the way, just randomly chosen by the app) that changes terms and functions every time you try to review them before you take a practice test. Which, consequently cause you to miss a couple of question without an explanation of why you incorrectly answered the question, and will push your missed questions at the end of your correctly answers question that you probably googled or know the answer to, forcing you to guess the answer till you get it right. And it won’t even tell you the reasoning of why you got the answer right or even at least show you the flash card with actual good information and example. However not all terms and function are impossible to understand on your own, just many of them",1,False,Weird,Kermii11
412,2021-01-08 02:51:01,I’m temporarily unemployed but still pretty busy but I’m trying to learn how to code. This is great while paired with the website. I’ve cleared up a lot I was confused about,5,False,This is so awesome,Ebugh
413,2021-01-03 07:57:55,I’ve been learning to code online with Code Academy and just realized there’s an app. The only issue I’ve encountered is that the app doesn’t change the screen orientation to landscape. This makes it annoying to use on the iPad. Would definitely appreciate an update to the app.,5,False,Excellent Learning Tool,Jesse_usmc
414,2020-11-12 03:35:57,I love this app! Of course codecademy is better on PC but it’s super nice to be able to go while on the go or just later at night when it’s easier to just grab my phone and code :),5,False,Awesome App!,Grady7000
